Order,ECG1,ECG2
6990,-0.045,-0.31
6991,-0.015,-0.33
6992,-0.02,-0.34
6993,0,-0.32
6994,0.01,-0.345
6995,-0.015,-0.35
6996,-0.025,-0.345
6997,-0.04,-0.36
6998,-0.025,-0.375
6999,-0.045,-0.38
7000,-0.02,-0.37
7001,-0.01,-0.32
7002,-0.02,-0.305
7003,-0.045,-0.33
7004,-0.02,-0.36
7005,0,-0.36
7006,0.02,-0.355
7007,-0.005,-0.34
7008,-0.025,-0.32
7009,-0.02,-0.28
7010,-0.015,-0.235
7011,0.005,-0.105
7012,0,0.045
7013,0.015,0.275
7014,0.095,0.56
7015,0.065,0.79
7016,-0.115,0.895
7017,-0.49,1.055
7018,-1.07,1.23
7019,-1.705,1.385
7020,-2.255,1.4
7021,-2.68,1.395
7022,-2.835,1.38
7023,-2.785,1.335
7024,-2.615,1.22
7025,-2.41,1.135
7026,-2.265,1.05
7027,-2.085,0.895
7028,-1.865,0.735
7029,-1.685,0.605
7030,-1.57,0.5
7031,-1.425,0.45
7032,-1.29,0.295
7033,-1.18,-0.025
7034,-1.07,-0.44
7035,-1.015,-0.68
7036,-0.92,-0.795
7037,-0.795,-0.82
7038,-0.725,-0.77
7039,-0.62,-0.705
7040,-0.475,-0.675
7041,-0.3,-0.645
7042,-0.135,-0.61
7043,-0.02,-0.555
7044,0.125,-0.54
7045,0.22,-0.52
7046,0.26,-0.53
7047,0.305,-0.54
7048,0.355,-0.52
7049,0.385,-0.515
7050,0.41,-0.505
7051,0.42,-0.525
7052,0.415,-0.545
7053,0.41,-0.52
7054,0.42,-0.515
7055,0.4,-0.505
7056,0.39,-0.535
7057,0.395,-0.515
7058,0.41,-0.515
7059,0.435,-0.475
7060,0.435,-0.45
7061,0.455,-0.435
7062,0.49,-0.43
7063,0.555,-0.445
7064,0.575,-0.455
7065,0.61,-0.445
7066,0.605,-0.455
7067,0.655,-0.465
7068,0.67,-0.45
7069,0.705,-0.42
7070,0.755,-0.45
7071,0.795,-0.44
7072,0.81,-0.42
7073,0.82,-0.385
7074,0.875,-0.37
7075,0.915,-0.33
7076,0.92,-0.305
7077,0.93,-0.305
7078,0.93,-0.315
7079,0.94,-0.29
7080,0.935,-0.245
7081,0.9,-0.21
7082,0.885,-0.17
7083,0.895,-0.15
7084,0.84,-0.1
7085,0.82,-0.07
7086,0.815,-0.055
7087,0.795,-0.055
7088,0.715,-0.095
7089,0.67,-0.11
7090,0.59,-0.125
7091,0.535,-0.14
7092,0.44,-0.17
7093,0.315,-0.17
7094,0.245,-0.18
7095,0.21,-0.21
7096,0.18,-0.245
7097,0.1,-0.3
7098,0.07,-0.31
7099,0.005,-0.31
7100,0.005,-0.33
7101,-0.03,-0.36
7102,-0.065,-0.38
7103,-0.085,-0.415
7104,-0.1,-0.41
7105,-0.09,-0.415
7106,-0.085,-0.425
7107,-0.115,-0.45
7108,-0.105,-0.445
7109,-0.11,-0.43
7110,-0.105,-0.425
7111,-0.115,-0.395
7112,-0.09,-0.39
7113,-0.06,-0.395
7114,-0.07,-0.41
7115,-0.06,-0.4
7116,-0.045,-0.37
7117,-0.045,-0.375
7118,-0.025,-0.355
7119,-0.04,-0.35
7120,-0.06,-0.375
7121,-0.035,-0.42
7122,0,-0.42
7123,0,-0.41
7124,-0.025,-0.445
7125,-0.015,-0.415
7126,0,-0.415
7127,0,-0.45
7128,0,-0.49
7129,-0.01,-0.47
7130,-0.025,-0.45
7131,-0.05,-0.475
7132,-0.025,-0.51
7133,-0.015,-0.545
7134,-0.01,-0.575
7135,0.005,-0.575
7136,-0.045,-0.565
7137,-0.04,-0.555
7138,-0.01,-0.55
7139,-0.04,-0.555
7140,-0.035,-0.55
7141,-0.04,-0.54
7142,-0.06,-0.53
7143,-0.09,-0.56
7144,-0.11,-0.56
7145,-0.16,-0.535
7146,-0.155,-0.525
7147,-0.145,-0.505
7148,-0.115,-0.51
7149,-0.13,-0.505
7150,-0.125,-0.5
7151,-0.125,-0.46
7152,-0.155,-0.42
7153,-0.155,-0.395
7154,-0.115,-0.395
7155,-0.13,-0.41
7156,-0.12,-0.34
7157,-0.12,-0.25
7158,-0.1,-0.11
7159,-0.1,0.145
7160,-0.075,0.47
7161,-0.04,0.83
7162,-0.055,1.045
7163,-0.26,1.2
7164,-0.55,1.32
7165,-1.01,1.43
7166,-1.585,1.555
7167,-2.095,1.605
7168,-2.49,1.565
7169,-2.705,1.475
7170,-2.7,1.36
7171,-2.56,1.175
7172,-2.375,1.025
7173,-2.26,0.895
7174,-2.16,0.71
7175,-2.02,0.535
7176,-1.835,0.45
7177,-1.675,0.425
7178,-1.56,0.365
7179,-1.44,0.27
7180,-1.35,0.105
7181,-1.3,-0.22
7182,-1.21,-0.605
7183,-1.15,-0.905
7184,-1.055,-1.01
7185,-0.945,-0.985
7186,-0.82,-0.905
7187,-0.71,-0.83
7188,-0.62,-0.75
7189,-0.43,-0.665
7190,-0.28,-0.585
7191,-0.135,-0.595
7192,-0.01,-0.59
7193,0.055,-0.6
7194,0.085,-0.58
7195,0.13,-0.555
7196,0.125,-0.555
7197,0.18,-0.555
7198,0.2,-0.54
7199,0.25,-0.545
7200,0.28,-0.54
7201,0.295,-0.515
7202,0.3,-0.495
7203,0.29,-0.52
7204,0.32,-0.54
7205,0.335,-0.545
7206,0.335,-0.535
7207,0.38,-0.51
7208,0.375,-0.495
7209,0.39,-0.495
7210,0.45,-0.51
7211,0.465,-0.51
7212,0.47,-0.505
7213,0.485,-0.5
7214,0.555,-0.515
7215,0.57,-0.5
7216,0.575,-0.485
7217,0.59,-0.51
7218,0.58,-0.525
7219,0.61,-0.49
7220,0.65,-0.47
7221,0.66,-0.46
7222,0.66,-0.43
7223,0.7,-0.43
7224,0.71,-0.405
7225,0.725,-0.385
7226,0.725,-0.345
7227,0.745,-0.33
7228,0.74,-0.295
7229,0.74,-0.26
7230,0.735,-0.26
7231,0.715,-0.205
7232,0.725,-0.195
7233,0.665,-0.165
7234,0.58,-0.17
7235,0.52,-0.145
7236,0.47,-0.17
7237,0.415,-0.18
7238,0.345,-0.22
7239,0.275,-0.225
7240,0.21,-0.265
7241,0.19,-0.28
7242,0.14,-0.315
7243,0.11,-0.325
7244,0.055,-0.34
7245,0.005,-0.35
7246,-0.045,-0.37
7247,-0.06,-0.38
7248,-0.075,-0.405
7249,-0.08,-0.4
7250,-0.065,-0.39
7251,-0.08,-0.41
7252,-0.08,-0.42
7253,-0.07,-0.385
7254,-0.08,-0.375
7255,-0.07,-0.38
7256,-0.06,-0.385
7257,-0.035,-0.355
7258,-0.06,-0.385
7259,-0.055,-0.395
7260,-0.035,-0.41
7261,-0.04,-0.405
7262,0,-0.375
7263,-0.035,-0.33
7264,-0.03,-0.32
7265,-0.01,-0.355
7266,0,-0.34
7267,0.01,-0.36
7268,0.015,-0.36
7269,0.02,-0.385
7270,0.035,-0.385
7271,0.03,-0.395
7272,0.025,-0.39
7273,0.04,-0.445
7274,0.035,-0.445
7275,0.02,-0.42
7276,0.02,-0.45
7277,0.01,-0.445
7278,-0.02,-0.445
7279,-0.045,-0.48
7280,-0.06,-0.46
7281,-0.07,-0.445
7282,-0.065,-0.46
7283,-0.08,-0.46
7284,-0.105,-0.475
7285,-0.06,-0.485
7286,-0.09,-0.475
7287,-0.115,-0.48
7288,-0.115,-0.495
7289,-0.12,-0.49
7290,-0.125,-0.46
7291,-0.15,-0.465
7292,-0.135,-0.455
7293,-0.155,-0.45
7294,-0.135,-0.445
7295,-0.14,-0.465
7296,-0.135,-0.455
7297,-0.16,-0.43
7298,-0.16,-0.42
7299,-0.175,-0.415
7300,-0.13,-0.415
7301,-0.12,-0.395
7302,-0.125,-0.375
7303,-0.105,-0.39
7304,-0.075,-0.39
7305,-0.085,-0.405
7306,-0.095,-0.405
7307,-0.1,-0.42
7308,-0.12,-0.42
7309,-0.115,-0.38
7310,-0.12,-0.38
7311,-0.06,-0.38
7312,-0.09,-0.39
7313,-0.075,-0.4
7314,-0.09,-0.385
7315,-0.04,-0.365
7316,-0.04,-0.37
7317,-0.035,-0.37
7318,-0.035,-0.375
7319,0,-0.405
7320,0,-0.4
7321,-0.03,-0.395
7322,-0.015,-0.38
7323,-0.03,-0.335
7324,-0.04,-0.325
7325,-0.045,-0.31
7326,-0.07,-0.335
7327,-0.08,-0.345
7328,-0.12,-0.32
7329,-0.1,-0.32
7330,-0.09,-0.33
7331,-0.1,-0.31
7332,-0.105,-0.195
7333,-0.08,-0.02
7334,-0.08,0.22
7335,-0.03,0.54
7336,0.01,0.84
7337,-0.04,1.03
7338,-0.285,1.125
7339,-0.715,1.21
7340,-1.335,1.355
7341,-1.91,1.515
7342,-2.4,1.54
7343,-2.735,1.495
7344,-2.85,1.47
7345,-2.725,1.44
7346,-2.54,1.355
7347,-2.375,1.265
7348,-2.26,1.175
7349,-2.145,1.05
7350,-1.925,0.955
7351,-1.765,0.89
7352,-1.63,0.79
7353,-1.495,0.73
7354,-1.375,0.57
7355,-1.265,0.225
7356,-1.16,-0.255
7357,-1.075,-0.61
7358,-1,-0.735
7359,-0.89,-0.81
7360,-0.805,-0.79
7361,-0.695,-0.705
7362,-0.525,-0.615
7363,-0.355,-0.545
7364,-0.2,-0.475
7365,-0.04,-0.465
7366,0.145,-0.45
7367,0.28,-0.455
7368,0.325,-0.425
7369,0.37,-0.41
7370,0.365,-0.4
7371,0.395,-0.385
7372,0.43,-0.39
7373,0.455,-0.4
7374,0.48,-0.415
7375,0.485,-0.39
7376,0.53,-0.375
7377,0.55,-0.375
7378,0.53,-0.385
7379,0.545,-0.365
7380,0.565,-0.385
7381,0.56,-0.39
7382,0.6,-0.39
7383,0.635,-0.385
7384,0.635,-0.39
7385,0.685,-0.425
7386,0.73,-0.445
7387,0.75,-0.405
7388,0.775,-0.39
7389,0.81,-0.405
7390,0.83,-0.42
7391,0.845,-0.415
7392,0.905,-0.415
7393,0.915,-0.41
7394,0.94,-0.39
7395,0.98,-0.37
7396,1.005,-0.35
7397,1,-0.32
7398,0.995,-0.33
7399,0.985,-0.315
7400,1,-0.295
7401,0.975,-0.27
7402,0.945,-0.28
7403,0.92,-0.23
7404,0.89,-0.2
7405,0.875,-0.175
7406,0.825,-0.145
7407,0.76,-0.08
7408,0.71,-0.09
7409,0.69,-0.055
7410,0.62,-0.065
7411,0.57,-0.05
7412,0.5,-0.04
7413,0.44,-0.025
7414,0.435,-0.02
7415,0.39,-0.05
7416,0.33,-0.09
7417,0.28,-0.075
7418,0.24,-0.06
7419,0.19,-0.08
7420,0.19,-0.12
7421,0.155,-0.105
7422,0.13,-0.095
7423,0.11,-0.11
7424,0.09,-0.13
7425,0.085,-0.135
7426,0.09,-0.15
7427,0.1,-0.17
7428,0.095,-0.195
7429,0.11,-0.175
7430,0.055,-0.175
7431,0.04,-0.195
7432,0.06,-0.215
7433,0.055,-0.225
7434,0.065,-0.21
7435,0.05,-0.185
7436,0.035,-0.195
7437,0.015,-0.2
7438,0.055,-0.175
7439,0.085,-0.17
7440,0.095,-0.18
7441,0.1,-0.21
7442,0.105,-0.225
7443,0.09,-0.21
7444,0.08,-0.23
7445,0.1,-0.24
7446,0.115,-0.225
7447,0.045,-0.245
7448,0.045,-0.25
7449,0.065,-0.25
7450,0.065,-0.27
7451,0.055,-0.24
7452,0.045,-0.24
7453,0.045,-0.25
7454,0.04,-0.265
7455,0.04,-0.24
7456,0.035,-0.25
7457,0.035,-0.24
7458,0.065,-0.215
7459,0.07,-0.125
7460,0.04,-0.01
7461,0.035,0.15
7462,0.055,0.355
7463,0.145,0.615
7464,0.22,0.86
7465,0.065,1.065
7466,-0.315,1.285
7467,-0.945,1.485
7468,-1.625,1.655
7469,-2.2,1.725
7470,-2.6,1.745
7471,-2.7,1.755
7472,-2.625,1.715
7473,-2.46,1.63
7474,-2.29,1.575
7475,-2.165,1.475
7476,-2.075,1.35
7477,-1.87,1.22
7478,-1.71,1.13
7479,-1.59,1.035
7480,-1.485,0.95
7481,-1.36,0.775
7482,-1.235,0.4
7483,-1.145,-0.09
7484,-1.065,-0.47
7485,-0.995,-0.625
7486,-0.9,-0.695
7487,-0.805,-0.655
7488,-0.67,-0.61
7489,-0.52,-0.52
7490,-0.33,-0.48
7491,-0.12,-0.445
7492,0.065,-0.44
7493,0.2,-0.435
7494,0.305,-0.445
7495,0.36,-0.395
7496,0.39,-0.365
7497,0.41,-0.33
7498,0.435,-0.3
7499,0.49,-0.295
7500,0.54,-0.3
7501,0.545,-0.29
7502,0.585,-0.295
7503,0.58,-0.285
7504,0.59,-0.295
7505,0.6,-0.285
7506,0.63,-0.24
7507,0.65,-0.205
7508,0.675,-0.22
7509,0.69,-0.225
7510,0.72,-0.22
7511,0.765,-0.215
7512,0.8,-0.2
7513,0.8,-0.22
7514,0.815,-0.185
7515,0.855,-0.19
7516,0.895,-0.145
7517,0.9,-0.18
7518,0.92,-0.165
7519,0.945,-0.15
7520,0.975,-0.14
7521,1.02,-0.13
7522,1.03,-0.115
7523,1.01,-0.09
7524,0.995,-0.105
7525,0.975,-0.08
7526,0.97,-0.03
7527,0.935,-0.01
7528,0.905,-0.015
7529,0.86,-0.015
7530,0.82,0.01
7531,0.765,-0.005
7532,0.68,0.02
7533,0.605,0.06
7534,0.575,0.1
7535,0.535,0.13
7536,0.52,0.13
7537,0.495,0.095
7538,0.44,0.085
7539,0.395,0.07
7540,0.34,0.04
7541,0.31,0.015
7542,0.265,-0.005
7543,0.205,-0.035
7544,0.195,-0.04
7545,0.175,-0.055
7546,0.155,-0.055
7547,0.15,-0.06
7548,0.135,-0.075
7549,0.15,-0.105
7550,0.125,-0.105
7551,0.115,-0.11
7552,0.065,-0.12
7553,0.05,-0.11
7554,0.035,-0.12
7555,0.06,-0.13
7556,0.045,-0.13
7557,0.035,-0.135
7558,0.03,-0.145
7559,0.045,-0.135
7560,0.025,-0.135
7561,0.025,-0.135
7562,0.025,-0.155
7563,0.04,-0.16
7564,0.055,-0.145
7565,0.03,-0.1
7566,0.04,-0.135
7567,0.06,-0.115
7568,0.04,-0.11
7569,0.045,-0.1
7570,0.035,-0.1
7571,0.025,-0.075
7572,0.005,-0.045
7573,-0.005,-0.055
7574,0,-0.115
7575,0.005,-0.125
7576,0.005,-0.125
7577,-0.025,-0.08
7578,-0.005,-0.085
7579,0,-0.07
7580,-0.01,-0.05
7581,-0.01,-0.075
7582,-0.005,-0.105
7583,-0.01,-0.13
7584,-0.01,-0.08
7585,0.005,-0.09
7586,-0.025,-0.135
7587,-0.01,-0.135
7588,-0.045,-0.135
7589,-0.035,-0.155
7590,-0.035,-0.155
7591,-0.055,-0.155
7592,-0.045,-0.185
7593,-0.045,-0.175
7594,-0.06,-0.18
7595,-0.07,-0.195
7596,-0.11,-0.195
7597,-0.11,-0.165
7598,-0.105,-0.145
7599,-0.095,-0.16
7600,-0.11,-0.17
7601,-0.08,-0.18
7602,-0.085,-0.15
7603,-0.09,-0.155
7604,-0.1,-0.13
7605,-0.07,-0.115
7606,-0.065,-0.105
7607,-0.055,-0.105
7608,-0.06,-0.105
7609,-0.08,-0.11
7610,-0.07,-0.16
7611,-0.07,-0.17
7612,-0.065,-0.155
7613,-0.055,-0.14
7614,-0.08,-0.14
7615,-0.11,-0.115
7616,-0.095,-0.01
7617,-0.065,0.195
7618,-0.05,0.41
7619,-0.01,0.685
7620,0.02,0.895
7621,-0.125,1.035
7622,-0.505,1.145
7623,-1.125,1.295
7624,-1.81,1.415
7625,-2.39,1.465
7626,-2.77,1.445
7627,-2.89,1.36
7628,-2.76,1.31
7629,-2.57,1.25
7630,-2.39,1.185
7631,-2.225,1.045
7632,-2.085,0.86
7633,-1.855,0.76
7634,-1.745,0.655
7635,-1.58,0.515
7636,-1.44,0.425
7637,-1.335,0.255
7638,-1.28,-0.1
7639,-1.205,-0.485
7640,-1.135,-0.72
7641,-1.035,-0.775
7642,-0.925,-0.755
7643,-0.8,-0.68
7644,-0.66,-0.62
7645,-0.465,-0.555
7646,-0.31,-0.465
7647,-0.145,-0.375
7648,0.015,-0.36
7649,0.135,-0.33
7650,0.225,-0.32
7651,0.31,-0.33
7652,0.33,-0.33
7653,0.33,-0.365
7654,0.365,-0.375
7655,0.375,-0.36
7656,0.405,-0.36
7657,0.415,-0.36
7658,0.39,-0.355
7659,0.405,-0.35
7660,0.385,-0.37
7661,0.385,-0.32
7662,0.39,-0.305
7663,0.415,-0.295
7664,0.435,-0.31
7665,0.5,-0.32
7666,0.505,-0.295
7667,0.51,-0.28
7668,0.535,-0.275
7669,0.58,-0.27
7670,0.635,-0.24
7671,0.665,-0.22
7672,0.655,-0.205
7673,0.71,-0.2
7674,0.77,-0.215
7675,0.79,-0.195
7676,0.84,-0.155
7677,0.855,-0.12
7678,0.885,-0.145
7679,0.885,-0.19
7680,0.895,-0.17
7681,0.89,-0.135
7682,0.845,-0.1
7683,0.85,-0.065
7684,0.845,-0.03
7685,0.845,0.035
7686,0.815,0.075
7687,0.78,0.1
7688,0.725,0.08
7689,0.68,0.1
7690,0.615,0.09
7691,0.56,0.09
7692,0.525,0.075
7693,0.455,0.05
7694,0.395,0.01
7695,0.33,-0.03
7696,0.265,-0.075
7697,0.2,-0.06
7698,0.145,-0.115
7699,0.095,-0.19
7700,0.03,-0.21
7701,-0.025,-0.22
7702,-0.085,-0.245
7703,-0.11,-0.235
7704,-0.105,-0.26
7705,-0.07,-0.3
7706,-0.105,-0.305
7707,-0.1,-0.275
7708,-0.13,-0.275
7709,-0.135,-0.3
7710,-0.155,-0.295
7711,-0.105,-0.29
7712,-0.125,-0.295
7713,-0.085,-0.32
7714,-0.06,-0.355
7715,-0.105,-0.32
7716,-0.115,-0.25
7717,-0.125,-0.22
7718,-0.075,-0.245
7719,-0.065,-0.245
7720,-0.03,-0.23
7721,0,-0.21
7722,0,-0.215
7723,0.04,-0.245
7724,0.025,-0.28
7725,0.055,-0.3
7726,0.06,-0.31
7727,0.035,-0.26
7728,0.025,-0.285
7729,-0.02,-0.305
7730,-0.02,-0.32
7731,-0.005,-0.32
7732,0,-0.315
7733,-0.015,-0.365
7734,-0.035,-0.385
7735,-0.065,-0.355
7736,-0.065,-0.365
7737,-0.07,-0.38
7738,-0.08,-0.37
7739,-0.12,-0.37
7740,-0.155,-0.38
7741,-0.145,-0.365
7742,-0.15,-0.31
7743,-0.17,-0.33
7744,-0.125,-0.355
7745,-0.105,-0.41
7746,-0.12,-0.4
7747,-0.16,-0.355
7748,-0.12,-0.315
7749,-0.14,-0.29
7750,-0.125,-0.235
7751,-0.12,-0.21
7752,-0.125,-0.155
7753,-0.145,-0.115
7754,-0.13,0.02
7755,-0.105,0.255
7756,-0.025,0.595
7757,0.035,1.01
7758,-0.015,1.24
7759,-0.19,1.34
7760,-0.57,1.41
7761,-1.13,1.5
7762,-1.74,1.615
7763,-2.225,1.73
7764,-2.575,1.67
7765,-2.72,1.54
7766,-2.64,1.415
7767,-2.455,1.245
7768,-2.29,1.135
7769,-2.15,0.965
7770,-2.03,0.795
7771,-1.82,0.695
7772,-1.655,0.65
7773,-1.54,0.565
7774,-1.425,0.475
7775,-1.365,0.22
7776,-1.25,-0.21
7777,-1.195,-0.56
7778,-1.17,-0.76
7779,-1.105,-0.81
7780,-0.97,-0.705
7781,-0.835,-0.615
7782,-0.695,-0.565
7783,-0.49,-0.53
7784,-0.34,-0.44
7785,-0.17,-0.405
7786,-0.03,-0.395
7787,0.085,-0.39
7788,0.15,-0.34
7789,0.205,-0.35
7790,0.205,-0.39
7791,0.22,-0.37
7792,0.235,-0.34
7793,0.275,-0.355
7794,0.31,-0.34
7795,0.3,-0.33
7796,0.32,-0.335
7797,0.32,-0.34
7798,0.35,-0.37
7799,0.315,-0.365
7800,0.335,-0.345
7801,0.365,-0.315
7802,0.415,-0.32
7803,0.445,-0.315
7804,0.455,-0.325
7805,0.445,-0.31
7806,0.48,-0.275
7807,0.51,-0.28
7808,0.55,-0.255
7809,0.6,-0.25
7810,0.615,-0.225
7811,0.625,-0.23
7812,0.675,-0.225
7813,0.69,-0.205
7814,0.7,-0.21
7815,0.75,-0.16
7816,0.755,-0.165
7817,0.755,-0.145
7818,0.775,-0.115
7819,0.73,-0.09
7820,0.73,-0.045
7821,0.725,-0.035
7822,0.665,-0.02
7823,0.63,-0.005
7824,0.575,0.06
7825,0.515,0.095
7826,0.46,0.12
7827,0.39,0.11
7828,0.355,0.095
7829,0.315,0.085
7830,0.28,0.035
7831,0.25,0.045
7832,0.21,0.035
7833,0.16,0.04
7834,0.095,0.035
7835,0.08,-0.03
7836,0.07,-0.07
7837,0.03,-0.1
7838,-0.005,-0.095
7839,-0.01,-0.105
7840,0.01,-0.14
7841,-0.025,-0.215
7842,-0.08,-0.27
7843,-0.07,-0.285
7844,-0.08,-0.245
7845,-0.1,-0.22
7846,-0.08,-0.25
7847,-0.1,-0.26
7848,-0.085,-0.26
7849,-0.08,-0.215
7850,-0.08,-0.225
7851,-0.09,-0.225
7852,-0.085,-0.21
7853,-0.085,-0.21
7854,-0.05,-0.2
7855,-0.025,-0.175
7856,0,-0.19
7857,-0.02,-0.23
7858,0.005,-0.23
7859,0.025,-0.26
7860,0.04,-0.24
7861,0.04,-0.185
7862,0.02,-0.155
7863,0.025,-0.18
7864,0.005,-0.225
7865,-0.04,-0.205
7866,-0.065,-0.18
7867,-0.1,-0.175
7868,-0.1,-0.17
7869,-0.115,-0.17
7870,-0.095,-0.155
7871,-0.06,-0.085
7872,-0.085,-0.095
7873,-0.07,-0.08
7874,-0.085,-0.02
7875,-0.075,-0.015
7876,-0.095,-0.035
7877,-0.08,-0.09
7878,-0.04,-0.07
7879,-0.065,-0.1
7880,-0.085,-0.16
7881,-0.095,-0.22
7882,-0.065,-0.28
7883,-0.06,-0.25
7884,-0.06,-0.175
7885,-0.06,-0.115
7886,-0.075,-0.13
7887,-0.09,-0.15
7888,-0.045,-0.15
7889,-0.01,-0.095
7890,-0.03,-0.065
7891,-0.025,-0.05
7892,-0.02,-0.06
7893,0,-0.04
7894,0,-0.01
7895,0.035,-0.01
7896,0.035,-0.05
7897,0.035,-0.12
7898,0.045,-0.05
7899,0.045,-0.01
7900,0.04,0.03
7901,0.015,0.03
7902,0.06,0.02
7903,0.045,0.02
7904,0.055,-0.02
7905,0.05,-0.02
7906,0.06,-0.045
7907,0.045,-0.04
7908,0.08,-0.055
7909,0.04,-0.045
7910,0.02,-0.015
7911,0,-0.07
7912,-0.03,-0.095
7913,-0.085,-0.08
7914,-0.09,-0.025
7915,-0.075,-0.04
7916,-0.07,-0.07
7917,-0.09,-0.065
7918,-0.125,-0.06
7919,-0.095,-0.115
7920,-0.045,-0.135
7921,-0.045,-0.135
7922,-0.085,-0.085
7923,-0.095,0
7924,-0.11,-0.015
7925,-0.1,-0.075
7926,-0.07,-0.115
7927,-0.055,-0.07
7928,-0.055,0.005
7929,-0.03,-0.01
7930,-0.07,-0.06
7931,-0.035,-0.03
7932,-0.005,-0.035
7933,0,-0.03
7934,-0.005,-0.005
7935,0.01,-0.01
7936,0.015,-0.005
7937,0.005,-0.025
7938,0.015,-0.05
7939,0.025,-0.015
7940,0.015,-0.01
7941,0.04,-0.005
7942,0.06,0.02
7943,0.07,0.04
7944,0.025,0.035
7945,0.04,0.04
7946,0.025,0.055
7947,0.01,0.175
7948,0.025,0.35
7949,0.09,0.605
7950,0.16,0.93
7951,0.12,1.2
7952,-0.085,1.365
7953,-0.45,1.47
7954,-1.025,1.695
7955,-1.7,1.91
7956,-2.25,2.075
7957,-2.59,2.065
7958,-2.67,1.95
7959,-2.505,1.905
7960,-2.35,1.9
7961,-2.155,1.815
7962,-2.02,1.675
7963,-1.885,1.505
7964,-1.715,1.325
7965,-1.585,1.21
7966,-1.465,1.125
7967,-1.375,1.06
7968,-1.275,0.865
7969,-1.18,0.475
7970,-1.12,0
7971,-1.025,-0.32
7972,-0.97,-0.455
7973,-0.85,-0.54
7974,-0.745,-0.52
7975,-0.635,-0.465
7976,-0.465,-0.41
7977,-0.31,-0.37
7978,-0.13,-0.335
7979,0.04,-0.305
7980,0.18,-0.305
7981,0.275,-0.34
7982,0.31,-0.35
7983,0.34,-0.345
7984,0.38,-0.305
7985,0.435,-0.26
7986,0.475,-0.255
7987,0.485,-0.265
7988,0.525,-0.31
7989,0.53,-0.29
7990,0.56,-0.29
7991,0.62,-0.26
7992,0.635,-0.275
7993,0.645,-0.24
7994,0.65,-0.27
7995,0.675,-0.295
7996,0.72,-0.265
7997,0.755,-0.245
7998,0.77,-0.24
7999,0.81,-0.245
8000,0.83,-0.25
8001,0.885,-0.225
8002,0.91,-0.21
8003,0.905,-0.255
8004,0.955,-0.205
8005,0.985,-0.17
8006,1.015,-0.205
8007,1.05,-0.22
8008,1.095,-0.265
8009,1.095,-0.21
8010,1.13,-0.2
8011,1.1,-0.205
8012,1.085,-0.18
8013,1.07,-0.145
8014,1.03,-0.14
8015,1.05,-0.15
8016,1.01,-0.145
8017,0.98,-0.09
8018,0.905,-0.095
8019,0.84,-0.07
8020,0.8,-0.02
8021,0.745,0.035
8022,0.7,0.06
8023,0.665,0.08
8024,0.6,0.08
8025,0.57,0.075
8026,0.51,0.08
8027,0.465,0.09
8028,0.43,0.105
8029,0.4,0.085
8030,0.355,0.095
8031,0.315,0.085
8032,0.29,0.05
8033,0.275,0.035
8034,0.255,0.01
8035,0.23,0.005
8036,0.21,0.03
8037,0.19,0.01
8038,0.18,-0.01
8039,0.17,-0.01
8040,0.18,0.005
8041,0.185,0.01
8042,0.17,-0.01
8043,0.175,-0.025
8044,0.175,-0.025
8045,0.2,-0.03
8046,0.19,-0.005
8047,0.19,0.01
8048,0.21,0.03
8049,0.22,0.01
8050,0.225,-0.01
8051,0.195,-0.07
8052,0.205,-0.095
8053,0.185,-0.055
8054,0.175,-0.025
8055,0.125,-0.03
8056,0.15,-0.025
8057,0.165,-0.005
8058,0.16,-0.02
8059,0.135,-0.04
8060,0.12,-0.07
8061,0.13,-0.075
8062,0.105,-0.08
8063,0.105,-0.105
8064,0.12,-0.14
8065,0.12,-0.145
8066,0.115,-0.12
8067,0.115,-0.115
8068,0.11,-0.15
8069,0.1,-0.18
8070,0.075,-0.19
8071,0.075,-0.165
8072,0.05,-0.165
8073,0.09,-0.165
8074,0.075,-0.19
8075,0.05,-0.17
8076,0.07,-0.13
8077,0.075,-0.1
8078,0.035,-0.12
8079,0.05,-0.125
8080,0.045,-0.14
8081,0.05,-0.135
8082,0.055,-0.125
8083,0.05,-0.1
8084,0.045,-0.08
8085,0.07,-0.015
8086,0.06,0
8087,0.08,-0.03
8088,0.1,-0.02
8089,0.11,-0.02
8090,0.105,-0.005
8091,0.09,-0.01
8092,0.075,0.02
8093,0.045,0.045
8094,0.05,0.035
8095,0.05,0.06
8096,0.055,0.07
8097,0.055,0.09
8098,0.08,0.07
8099,0.075,0.065
8100,0.06,0.03
8101,0.055,0.045
8102,0.04,0.055
8103,0.05,0.055
8104,0.06,0.05
8105,0.06,0.08
8106,0.06,0.035
8107,0.06,0.015
8108,0.05,0.01
8109,0.055,0.01
8110,0.03,0.015
8111,0.03,0.015
8112,0.035,-0.01
8113,0.04,-0.015
8114,0.015,0
8115,0.015,0.005
8116,0.02,0.005
8117,0.03,0
8118,0.025,0
8119,0.025,-0.01
8120,0.04,0.005
8121,0.045,0.01
8122,0.02,-0.005
8123,0.045,0.015
8124,0.055,-0.01
8125,0.045,-0.01
8126,0.035,0.005
8127,0.065,0.02
8128,0.055,0.015
8129,0.045,0.025
8130,0.04,0.03
8131,0.055,0.035
8132,0.06,0.05
8133,0.035,0.04
8134,-0.005,0.09
8135,-0.02,0.2
8136,-0.015,0.33
8137,0.01,0.475
8138,0.085,0.735
8139,0.14,0.99
