0rder,ECG1,ECG2
7042,0.3,-0.38
7043,0.32,-0.39
7044,0.315,-0.385
7045,0.35,-0.375
7046,0.35,-0.375
7047,0.345,-0.385
7048,0.37,-0.395
7049,0.35,-0.395
7050,0.35,-0.4
7051,0.34,-0.41
7052,0.36,-0.425
7053,0.39,-0.435
7054,0.395,-0.465
7055,0.4,-0.475
7056,0.41,-0.51
7057,0.445,-0.51
7058,0.45,-0.515
7059,0.445,-0.55
7060,0.46,-0.55
7061,0.485,-0.57
7062,0.46,-0.575
7063,0.5,-0.595
7064,0.53,-0.59
7065,0.525,-0.595
7066,0.53,-0.58
7067,0.51,-0.555
7068,0.495,-0.525
7069,0.475,-0.49
7070,0.47,-0.475
7071,0.455,-0.41
7072,0.455,-0.375
7073,0.43,-0.365
7074,0.435,-0.32
7075,0.405,-0.26
7076,0.355,-0.225
7077,0.36,-0.19
7078,0.35,-0.185
7079,0.31,-0.18
7080,0.295,-0.16
7081,0.265,-0.17
7082,0.255,-0.16
7083,0.255,-0.16
7084,0.25,-0.16
7085,0.235,-0.165
7086,0.22,-0.185
7087,0.195,-0.18
7088,0.175,-0.185
7089,0.185,-0.185
7090,0.165,-0.205
7091,0.16,-0.19
7092,0.15,-0.2
7093,0.165,-0.19
7094,0.19,-0.205
7095,0.19,-0.22
7096,0.17,-0.21
7097,0.17,-0.215
7098,0.18,-0.235
7099,0.15,-0.245
7100,0.18,-0.225
7101,0.155,-0.225
7102,0.175,-0.215
7103,0.17,-0.25
7104,0.175,-0.265
7105,0.185,-0.24
7106,0.19,-0.24
7107,0.18,-0.25
7108,0.18,-0.255
7109,0.14,-0.255
7110,0.135,-0.26
7111,0.145,-0.26
7112,0.145,-0.27
7113,0.18,-0.27
7114,0.185,-0.26
7115,0.15,-0.29
7116,0.16,-0.29
7117,0.15,-0.26
7118,0.145,-0.27
7119,0.145,-0.285
7120,0.145,-0.29
7121,0.17,-0.29
7122,0.15,-0.265
7123,0.165,-0.275
7124,0.17,-0.285
7125,0.18,-0.28
7126,0.165,-0.26
7127,0.175,-0.255
7128,0.18,-0.27
7129,0.14,-0.265
7130,0.155,-0.265
7131,0.16,-0.255
7132,0.16,-0.27
7133,0.16,-0.25
7134,0.145,-0.255
7135,0.165,-0.255
7136,0.155,-0.245
7137,0.17,-0.265
7138,0.16,-0.235
7139,0.155,-0.225
7140,0.15,-0.23
7141,0.17,-0.245
7142,0.185,-0.265
7143,0.18,-0.22
7144,0.175,-0.215
7145,0.18,-0.24
7146,0.165,-0.235
7147,0.16,-0.22
7148,0.17,-0.21
7149,0.17,-0.205
7150,0.175,-0.235
7151,0.165,-0.22
7152,0.165,-0.205
7153,0.19,-0.215
7154,0.205,-0.215
7155,0.185,-0.205
7156,0.17,-0.2
7157,0.2,-0.195
7158,0.2,-0.2
7159,0.19,-0.195
7160,0.18,-0.2
7161,0.2,-0.2
7162,0.21,-0.21
7163,0.205,-0.2
7164,0.205,-0.175
7165,0.21,-0.185
7166,0.21,-0.18
7167,0.205,-0.19
7168,0.185,-0.135
7169,0.17,-0.095
7170,0.175,-0.075
7171,0.22,-0.065
7172,0.26,-0.06
7173,0.25,-0.025
7174,0.25,0.005
7175,0.28,0.015
7176,0.25,0.01
7177,0.275,0.01
7178,0.265,0
7179,0.245,-0.05
7180,0.24,-0.065
7181,0.235,-0.05
7182,0.235,-0.06
7183,0.24,-0.115
7184,0.225,-0.11
7185,0.2,-0.13
7186,0.175,-0.13
7187,0.16,-0.185
7188,0.155,-0.22
7189,0.165,-0.245
7190,0.175,-0.245
7191,0.17,-0.25
7192,0.165,-0.245
7193,0.16,-0.26
7194,0.185,-0.255
7195,0.145,-0.24
7196,0.135,-0.255
7197,0.125,-0.245
7198,0.135,-0.255
7199,0.15,-0.245
7200,0.16,-0.24
7201,0.145,-0.24
7202,0.135,-0.25
7203,0.135,-0.24
7204,0.135,-0.245
7205,0.15,-0.245
7206,0.125,-0.24
7207,0.105,-0.245
7208,0.1,-0.21
7209,0.105,-0.21
7210,0.105,-0.225
7211,0.12,-0.2
7212,0.145,-0.165
7213,0.135,-0.105
7214,0.12,0.06
7215,0.15,0.24
7216,0.155,0.505
7217,0.19,0.815
7218,0.13,1.07
7219,-0.005,1.3
7220,-0.18,1.585
7221,-0.435,1.855
7222,-0.69,2.055
7223,-0.87,2.07
7224,-0.96,2.03
7225,-0.935,1.96
7226,-0.89,1.82
7227,-0.84,1.63
7228,-0.8,1.5
7229,-0.755,1.345
7230,-0.65,1.235
7231,-0.56,1.215
7232,-0.545,1.375
7233,-0.525,1.635
7234,-0.5,1.85
7235,-0.45,1.69
7236,-0.41,1.12
7237,-0.355,0.445
7238,-0.33,-0.09
7239,-0.275,-0.385
7240,-0.18,-0.52
7241,-0.13,-0.505
7242,-0.065,-0.47
7243,-0.005,-0.455
7244,0.045,-0.425
7245,0.115,-0.38
7246,0.155,-0.36
7247,0.195,-0.38
7248,0.26,-0.385
7249,0.285,-0.375
7250,0.305,-0.355
7251,0.285,-0.34
7252,0.28,-0.35
7253,0.315,-0.335
7254,0.295,-0.33
7255,0.285,-0.32
7256,0.3,-0.32
7257,0.315,-0.32
7258,0.305,-0.3
7259,0.33,-0.31
7260,0.325,-0.31
7261,0.335,-0.305
7262,0.33,-0.32
7263,0.33,-0.305
7264,0.33,-0.315
7265,0.32,-0.295
7266,0.315,-0.315
7267,0.335,-0.32
7268,0.315,-0.295
7269,0.37,-0.335
7270,0.38,-0.335
7271,0.385,-0.365
7272,0.355,-0.355
7273,0.375,-0.37
7274,0.37,-0.395
7275,0.355,-0.415
7276,0.36,-0.445
7277,0.365,-0.455
7278,0.385,-0.465
7279,0.42,-0.47
7280,0.44,-0.47
7281,0.44,-0.49
7282,0.44,-0.495
7283,0.45,-0.53
7284,0.435,-0.505
7285,0.41,-0.52
7286,0.455,-0.49
7287,0.445,-0.49
7288,0.44,-0.47
7289,0.45,-0.42
7290,0.445,-0.38
7291,0.41,-0.365
7292,0.38,-0.315
7293,0.34,-0.275
7294,0.335,-0.255
7295,0.325,-0.21
7296,0.295,-0.19
7297,0.255,-0.15
7298,0.245,-0.16
7299,0.25,-0.14
7300,0.225,-0.155
7301,0.185,-0.155
7302,0.145,-0.16
7303,0.115,-0.15
7304,0.1,-0.16
7305,0.105,-0.16
7306,0.11,-0.175
7307,0.105,-0.16
7308,0.1,-0.17
7309,0.105,-0.16
7310,0.085,-0.175
7311,0.085,-0.195
7312,0.07,-0.215
7313,0.025,-0.2
7314,0.03,-0.225
7315,0.045,-0.22
7316,0.05,-0.235
7317,0.065,-0.21
7318,0.075,-0.2
7319,0.07,-0.24
7320,0.05,-0.245
7321,0.035,-0.225
7322,0.045,-0.225
7323,0.055,-0.24
7324,0.055,-0.27
7325,0.05,-0.25
7326,0.065,-0.245
7327,0.07,-0.265
7328,0.065,-0.285
7329,0.075,-0.265
7330,0.065,-0.28
7331,0.065,-0.27
7332,0.055,-0.29
7333,0.035,-0.295
7334,0.03,-0.28
7335,0.055,-0.285
7336,0.05,-0.29
7337,0.05,-0.29
7338,0.07,-0.27
7339,0.075,-0.265
7340,0.07,-0.29
7341,0.06,-0.28
7342,0.03,-0.26
7343,0.05,-0.265
7344,0.06,-0.285
7345,0.06,-0.28
7346,0.085,-0.265
7347,0.075,-0.275
7348,0.075,-0.275
7349,0.06,-0.27
7350,0.06,-0.275
7351,0.06,-0.26
7352,0.065,-0.28
7353,0.06,-0.25
7354,0.055,-0.26
7355,0.065,-0.245
7356,0.05,-0.255
7357,0.065,-0.245
7358,0.055,-0.24
7359,0.06,-0.25
7360,0.065,-0.24
7361,0.035,-0.27
7362,0.035,-0.24
7363,0.04,-0.25
7364,0.07,-0.23
7365,0.065,-0.265
7366,0.075,-0.255
7367,0.085,-0.25
7368,0.065,-0.235
7369,0.07,-0.24
7370,0.045,-0.255
7371,0.04,-0.24
7372,0.05,-0.245
7373,0.04,-0.245
7374,0.05,-0.25
7375,0.07,-0.235
7376,0.05,-0.215
7377,0.065,-0.235
7378,0.05,-0.235
7379,0.05,-0.23
7380,0.035,-0.215
7381,0.03,-0.2
7382,0.01,-0.215
7383,0.03,-0.235
7384,0.045,-0.215
7385,0.055,-0.215
7386,0.065,-0.23
7387,0.065,-0.195
7388,0.06,-0.145
7389,0.04,-0.125
7390,0.045,-0.095
7391,0.075,-0.085
7392,0.08,-0.05
7393,0.12,-0.015
7394,0.13,-0.01
7395,0.14,-0.04
7396,0.14,-0.01
7397,0.165,-0.02
7398,0.13,-0.065
7399,0.125,-0.08
7400,0.115,-0.095
7401,0.105,-0.095
7402,0.115,-0.13
7403,0.095,-0.155
7404,0.12,-0.16
7405,0.1,-0.15
7406,0.07,-0.19
7407,0.035,-0.225
7408,0.04,-0.25
7409,0.055,-0.265
7410,0.04,-0.26
7411,0.06,-0.26
7412,0.06,-0.245
7413,0.065,-0.255
7414,0.085,-0.265
7415,0.08,-0.25
7416,0.055,-0.265
7417,0.08,-0.25
7418,0.065,-0.245
7419,0.025,-0.265
7420,0.08,-0.25
7421,0.09,-0.255
7422,0.09,-0.25
7423,0.09,-0.25
7424,0.08,-0.24
7425,0.075,-0.255
7426,0.09,-0.25
7427,0.07,-0.24
7428,0.04,-0.225
7429,0.05,-0.215
7430,0.065,-0.16
7431,0.08,-0.1
7432,0.085,0.025
7433,0.09,0.185
7434,0.08,0.475
7435,0.105,0.77
7436,0.075,1.01
7437,-0.03,1.235
7438,-0.22,1.49
7439,-0.505,1.765
7440,-0.765,1.95
7441,-0.94,1.965
7442,-0.985,1.905
7443,-0.97,1.805
7444,-0.91,1.61
7445,-0.85,1.445
7446,-0.8,1.285
7447,-0.785,1.13
7448,-0.7,1.055
7449,-0.635,1.15
7450,-0.595,1.38
7451,-0.555,1.65
7452,-0.505,1.655
7453,-0.445,1.295
7454,-0.405,0.61
7455,-0.375,-0.03
7456,-0.32,-0.385
7457,-0.295,-0.555
7458,-0.215,-0.545
7459,-0.14,-0.49
7460,-0.055,-0.455
7461,0.015,-0.415
7462,0.06,-0.365
7463,0.13,-0.35
7464,0.185,-0.35
7465,0.2,-0.36
7466,0.205,-0.35
7467,0.195,-0.34
7468,0.21,-0.34
7469,0.25,-0.335
7470,0.25,-0.31
7471,0.245,-0.315
7472,0.23,-0.305
7473,0.265,-0.32
7474,0.24,-0.31
7475,0.23,-0.29
7476,0.235,-0.31
7477,0.25,-0.31
7478,0.26,-0.295
7479,0.27,-0.27
7480,0.25,-0.28
7481,0.255,-0.29
7482,0.25,-0.31
7483,0.245,-0.305
7484,0.255,-0.285
7485,0.275,-0.315
7486,0.305,-0.315
7487,0.3,-0.315
7488,0.325,-0.34
7489,0.325,-0.37
7490,0.325,-0.38
7491,0.32,-0.37
7492,0.315,-0.385
7493,0.34,-0.43
7494,0.365,-0.44
7495,0.365,-0.45
7496,0.385,-0.45
7497,0.42,-0.435
7498,0.44,-0.48
7499,0.41,-0.465
7500,0.42,-0.475
7501,0.43,-0.49
7502,0.42,-0.455
7503,0.41,-0.475
7504,0.4,-0.43
7505,0.395,-0.395
7506,0.395,-0.38
7507,0.375,-0.365
7508,0.37,-0.295
7509,0.325,-0.255
7510,0.31,-0.225
7511,0.285,-0.195
7512,0.26,-0.165
7513,0.21,-0.135
7514,0.185,-0.145
7515,0.185,-0.135
7516,0.195,-0.11
7517,0.19,-0.12
7518,0.15,-0.125
7519,0.135,-0.145
7520,0.1,-0.155
7521,0.075,-0.145
7522,0.1,-0.17
7523,0.065,-0.19
7524,0.06,-0.175
7525,0.085,-0.19
7526,0.085,-0.195
7527,0.095,-0.2
7528,0.065,-0.205
7529,0.055,-0.2
7530,0.065,-0.21
7531,0.04,-0.225
7532,0.025,-0.225
7533,0.02,-0.215
7534,0.045,-0.22
7535,0.065,-0.23
7536,0.06,-0.25
7537,0.02,-0.26
7538,0.02,-0.235
7539,0.03,-0.24
7540,0,-0.245
7541,0.005,-0.25
7542,-0.01,-0.24
7543,0,-0.27
7544,0.01,-0.28
7545,0.015,-0.28
7546,0.04,-0.265
7547,0.045,-0.27
7548,0.03,-0.285
7549,0,-0.31
7550,0.005,-0.285
7551,0.015,-0.28
7552,-0.015,-0.305
7553,0,-0.3
7554,0.015,-0.285
7555,0.025,-0.275
7556,0.01,-0.315
7557,0.025,-0.31
7558,0.01,-0.3
7559,0.02,-0.285
7560,0.03,-0.295
7561,-0.005,-0.305
7562,-0.01,-0.3
7563,0.005,-0.29
7564,0,-0.27
7565,-0.015,-0.295
7566,-0.01,-0.275
7567,0,-0.285
7568,-0.025,-0.28
7569,-0.055,-0.285
7570,-0.04,-0.29
7571,-0.045,-0.285
7572,-0.045,-0.275
7573,-0.025,-0.27
7574,-0.01,-0.275
7575,-0.02,-0.255
7576,-0.03,-0.26
7577,-0.035,-0.275
7578,-0.03,-0.27
7579,-0.05,-0.255
7580,-0.04,-0.255
7581,-0.045,-0.25
7582,-0.035,-0.26
7583,-0.02,-0.27
7584,-0.01,-0.25
7585,0,-0.265
7586,-0.04,-0.26
7587,-0.06,-0.27
7588,-0.045,-0.245
7589,-0.05,-0.255
7590,-0.085,-0.25
7591,-0.07,-0.24
7592,-0.045,-0.245
7593,-0.05,-0.25
7594,-0.055,-0.255
7595,-0.04,-0.255
7596,-0.04,-0.24
7597,-0.045,-0.24
7598,-0.05,-0.24
7599,-0.045,-0.23
7600,-0.05,-0.245
7601,-0.06,-0.225
7602,-0.04,-0.235
7603,-0.045,-0.22
7604,-0.04,-0.19
7605,-0.06,-0.165
7606,-0.04,-0.15
7607,-0.025,-0.13
7608,-0.045,-0.1
7609,-0.025,-0.09
7610,-0.04,-0.045
7611,-0.015,-0.045
7612,0.015,-0.045
7613,0.015,-0.04
7614,0.01,-0.075
7615,0.015,-0.115
7616,0.005,-0.125
7617,-0.015,-0.105
7618,-0.025,-0.14
7619,-0.05,-0.16
7620,-0.03,-0.19
7621,-0.025,-0.21
7622,-0.065,-0.205
7623,-0.085,-0.26
7624,-0.06,-0.285
7625,-0.08,-0.3
7626,-0.08,-0.305
7627,-0.095,-0.295
7628,-0.095,-0.315
7629,-0.085,-0.325
7630,-0.1,-0.305
7631,-0.08,-0.305
7632,-0.07,-0.32
7633,-0.08,-0.305
7634,-0.085,-0.315
7635,-0.095,-0.305
7636,-0.105,-0.305
7637,-0.1,-0.315
7638,-0.095,-0.295
7639,-0.115,-0.27
7640,-0.11,-0.275
7641,-0.07,-0.28
7642,-0.085,-0.28
7643,-0.1,-0.285
7644,-0.1,-0.28
7645,-0.09,-0.265
7646,-0.12,-0.265
7647,-0.115,-0.235
7648,-0.115,-0.205
7649,-0.125,-0.135
7650,-0.13,0.065
7651,-0.11,0.31
7652,-0.09,0.675
7653,-0.09,1.065
7654,-0.175,1.315
7655,-0.315,1.59
7656,-0.57,1.885
7657,-0.83,2.16
7658,-1.075,2.335
7659,-1.225,2.325
7660,-1.215,2.265
7661,-1.13,2.16
7662,-1.09,1.985
7663,-1.035,1.81
7664,-1.005,1.655
7665,-0.97,1.54
7666,-0.895,1.515
7667,-0.875,1.695
7668,-0.845,1.965
7669,-0.77,2.195
7670,-0.725,2.105
7671,-0.67,1.59
7672,-0.64,0.87
7673,-0.63,0.25
7674,-0.56,-0.14
7675,-0.535,-0.335
7676,-0.455,-0.43
7677,-0.365,-0.51
7678,-0.31,-0.525
7679,-0.245,-0.515
7680,-0.205,-0.49
7681,-0.145,-0.47
7682,-0.13,-0.49
7683,-0.11,-0.49
7684,-0.125,-0.48
7685,-0.11,-0.475
7686,-0.065,-0.465
7687,-0.06,-0.47
7688,-0.065,-0.44
7689,-0.055,-0.455
7690,-0.075,-0.43
7691,-0.08,-0.425
7692,-0.09,-0.405
7693,-0.09,-0.37
7694,-0.075,-0.405
7695,-0.07,-0.395
7696,-0.08,-0.38
7697,-0.06,-0.36
7698,-0.04,-0.38
7699,-0.05,-0.38
7700,-0.05,-0.385
7701,-0.03,-0.38
7702,-0.05,-0.375
7703,-0.075,-0.395
7704,-0.07,-0.38
7705,-0.035,-0.39
7706,0,-0.41
7707,0.005,-0.44
7708,0,-0.45
7709,0.005,-0.445
7710,0,-0.465
7711,0.01,-0.485
7712,0.035,-0.525
7713,0.045,-0.525
7714,0.075,-0.545
7715,0.055,-0.54
7716,0.08,-0.565
7717,0.115,-0.56
7718,0.115,-0.555
7719,0.07,-0.56
7720,0.065,-0.535
7721,0.09,-0.525
7722,0.08,-0.49
7723,0.05,-0.475
7724,0.035,-0.43
7725,0.045,-0.38
7726,0.04,-0.315
7727,0.035,-0.3
7728,0,-0.24
7729,-0.03,-0.21
7730,-0.06,-0.195
7731,-0.09,-0.215
7732,-0.1,-0.18
7733,-0.115,-0.16
7734,-0.11,-0.15
7735,-0.105,-0.175
7736,-0.14,-0.175
7737,-0.14,-0.19
7738,-0.17,-0.195
7739,-0.21,-0.195
7740,-0.225,-0.195
7741,-0.23,-0.19
7742,-0.235,-0.2
7743,-0.23,-0.21
7744,-0.255,-0.23
7745,-0.255,-0.22
7746,-0.245,-0.21
7747,-0.285,-0.22
7748,-0.295,-0.255
7749,-0.325,-0.26
7750,-0.3,-0.25
7751,-0.325,-0.25
7752,-0.345,-0.255
7753,-0.335,-0.28
7754,-0.315,-0.235
7755,-0.295,-0.26
7756,-0.32,-0.285
7757,-0.32,-0.275
7758,-0.38,-0.27
7759,-0.48,-0.275
7760,-0.705,-0.295
7761,-0.765,-0.315
7762,-0.75,-0.31
7763,-0.755,-0.31
7764,-0.73,-0.295
7765,-0.77,-0.31
7766,-0.75,-0.31
7767,-0.77,-0.31
7768,-0.775,-0.32
7769,-0.805,-0.335
7770,-0.795,-0.345
7771,-0.83,-0.335
7772,-0.825,-0.34
7773,-0.815,-0.335
7774,-0.81,-0.34
7775,-0.825,-0.35
7776,-0.82,-0.36
7777,-0.85,-0.35
7778,-0.86,-0.345
7779,-0.885,-0.355
7780,-0.915,-0.33
7781,-0.91,-0.345
7782,-0.905,-0.345
7783,-0.895,-0.34
7784,-0.98,-0.34
7785,-1.135,-0.335
7786,-1.135,-0.34
7787,-1.15,-0.32
7788,-1.17,-0.33
7789,-1.16,-0.34
7790,-1.165,-0.315
7791,-1.17,-0.31
7792,-1.155,-0.315
7793,-1.135,-0.315
7794,-1.08,-0.33
7795,-0.965,-0.31
7796,-0.955,-0.31
7797,-0.945,-0.29
7798,-0.945,-0.32
7799,-0.985,-0.305
7800,-0.985,-0.335
7801,-0.985,-0.285
7802,-0.96,-0.33
7803,-0.96,-0.315
7804,-1,-0.295
7805,-1.015,-0.32
7806,-0.97,-0.295
7807,-1,-0.27
7808,-0.985,-0.295
7809,-1.01,-0.29
7810,-0.99,-0.29
7811,-0.955,-0.285
7812,-0.965,-0.295
7813,-0.98,-0.27
7814,-0.99,-0.295
7815,-1.025,-0.295
7816,-1.115,-0.28
7817,-1.13,-0.27
7818,-1.12,-0.28
7819,-1.095,-0.28
7820,-1.105,-0.275
7821,-1.115,-0.22
7822,-1.11,-0.195
7823,-1.085,-0.185
7824,-1.075,-0.16
7825,-1.075,-0.125
7826,-1.055,-0.11
7827,-1.05,-0.105
7828,-1.03,-0.1
7829,-1.02,-0.075
7830,-0.98,-0.07
7831,-1,-0.125
7832,-1,-0.18
7833,-1.015,-0.17
7834,-1.035,-0.2
7835,-1.045,-0.21
7836,-1.075,-0.25
7837,-1.085,-0.23
7838,-1.09,-0.245
7839,-1.115,-0.245
7840,-1.1,-0.335
7841,-1.135,-0.33
7842,-1.145,-0.32
7843,-1.135,-0.335
7844,-1.14,-0.355
7845,-1.195,-0.36
7846,-1.235,-0.35
7847,-1.26,-0.345
7848,-1.345,-0.365
7849,-1.36,-0.37
7850,-1.355,-0.36
7851,-1.37,-0.345
7852,-1.37,-0.36
7853,-1.385,-0.345
7854,-1.375,-0.32
7855,-1.38,-0.34
7856,-1.415,-0.345
7857,-1.385,-0.35
7858,-1.38,-0.32
7859,-1.395,-0.33
7860,-1.39,-0.345
7861,-1.39,-0.355
7862,-1.41,-0.32
7863,-1.38,-0.3
7864,-1.4,-0.29
7865,-1.385,-0.21
7866,-1.395,-0.075
7867,-1.37,0.13
7868,-1.31,0.43
7869,-1.27,0.825
7870,-1.32,1.17
7871,-1.45,1.46
7872,-1.65,1.78
7873,-1.96,2.075
7874,-2.285,2.34
7875,-2.5,2.425
7876,-2.6,2.405
7877,-2.54,2.305
7878,-2.48,2.22
7879,-2.38,2.03
7880,-2.315,1.89
7881,-2.265,1.765
7882,-2.195,1.68
7883,-2.13,1.72
7884,-2.11,1.885
7885,-2.06,2.15
7886,-1.95,2.38
7887,-1.83,2.26
7888,-1.8,1.69
7889,-1.72,0.93
7890,-1.705,0.295
7891,-1.65,-0.12
7892,-1.51,-0.4
7893,-1.44,-0.505
7894,-1.345,-0.59
7895,-1.24,-0.625
7896,-1.105,-0.615
7897,-1.07,-0.58
7898,-1.105,-0.57
7899,-1.065,-0.61
7900,-0.945,-0.595
7901,-0.92,-0.585
7902,-0.945,-0.58
7903,-0.88,-0.585
7904,-0.815,-0.57
7905,-0.78,-0.57
7906,-0.745,-0.55
7907,-0.735,-0.555
7908,-0.74,-0.53
7909,-0.71,-0.53
7910,-0.72,-0.49
7911,-0.71,-0.5
7912,-0.69,-0.5
7913,-0.665,-0.485
7914,-0.625,-0.48
7915,-0.63,-0.485
7916,-0.645,-0.475
7917,-0.54,-0.48
7918,-0.42,-0.475
7919,-0.375,-0.46
7920,-0.255,-0.48
7921,-0.08,-0.48
7922,0.035,-0.49
7923,0.105,-0.52
7924,0.125,-0.53
7925,0.165,-0.555
7926,0.2,-0.555
7927,0.225,-0.555
7928,0.23,-0.575
7929,0.25,-0.6
7930,0.245,-0.62
7931,0.27,-0.64
7932,0.275,-0.65
7933,0.305,-0.67
7934,0.305,-0.685
7935,0.305,-0.675
7936,0.29,-0.655
7937,0.295,-0.65
7938,0.285,-0.645
7939,0.26,-0.585
7940,0.265,-0.58
7941,0.265,-0.545
7942,0.275,-0.5
7943,0.26,-0.45
7944,0.25,-0.42
7945,0.255,-0.37
7946,0.22,-0.36
7947,0.19,-0.295
7948,0.175,-0.265
7949,0.175,-0.25
7950,0.135,-0.23
7951,0.14,-0.22
7952,0.125,-0.225
7953,0.09,-0.235
7954,0.08,-0.235
7955,0.055,-0.235
7956,0.04,-0.235
7957,0.015,-0.255
7958,0.025,-0.255
7959,0.01,-0.24
7960,0.015,-0.265
7961,0.04,-0.275
7962,0.04,-0.27
7963,0.04,-0.275
7964,0.03,-0.265
7965,0.005,-0.275
7966,0.03,-0.29
7967,0.045,-0.285
7968,0.04,-0.255
7969,0.07,-0.275
7970,0.09,-0.295
7971,0.075,-0.27
7972,0.07,-0.29
7973,0.095,-0.275
7974,0.095,-0.31
7975,0.14,-0.305
7976,0.15,-0.295
7977,0.155,-0.31
7978,0.16,-0.325
7979,0.195,-0.315
7980,0.205,-0.305
7981,0.19,-0.315
7982,0.215,-0.34
7983,0.18,-0.35
7984,0.195,-0.335
7985,0.18,-0.325
7986,0.155,-0.345
7987,0.175,-0.345
7988,0.18,-0.335
7989,0.18,-0.335
7990,0.185,-0.34
7991,0.185,-0.345
7992,0.18,-0.345
7993,0.175,-0.35
7994,0.175,-0.34
7995,0.165,-0.34
7996,0.17,-0.335
7997,0.185,-0.315
7998,0.19,-0.31
7999,0.165,-0.335
8000,0.175,-0.32
8001,0.19,-0.325
8002,0.195,-0.32
8003,0.19,-0.32
8004,0.19,-0.32
8005,0.195,-0.315
8006,0.18,-0.315
8007,0.175,-0.32
8008,0.18,-0.315
8009,0.19,-0.29
8010,0.19,-0.295
8011,0.185,-0.305
8012,0.155,-0.32
8013,0.165,-0.3
8014,0.145,-0.305
8015,0.14,-0.31
8016,0.125,-0.315
8017,0.135,-0.31
8018,0.115,-0.31
8019,0.155,-0.285
8020,0.17,-0.3
8021,0.155,-0.285
8022,0.15,-0.305
8023,0.125,-0.31
8024,0.125,-0.3
8025,0.085,-0.295
8026,0.09,-0.29
8027,0.125,-0.28
8028,0.13,-0.305
8029,0.14,-0.3
8030,0.15,-0.285
8031,0.125,-0.285
8032,0.14,-0.305
8033,0.13,-0.315
8034,0.105,-0.29
8035,0.105,-0.28
8036,0.12,-0.285
8037,0.12,-0.285
8038,0.11,-0.24
8039,0.14,-0.205
8040,0.14,-0.175
8041,0.145,-0.16
8042,0.125,-0.16
8043,0.12,-0.12
8044,0.135,-0.085
8045,0.135,-0.09
8046,0.165,-0.095
8047,0.175,-0.09
8048,0.185,-0.12
8049,0.2,-0.15
8050,0.195,-0.17
8051,0.18,-0.17
8052,0.14,-0.18
8053,0.14,-0.22
8054,0.15,-0.225
8055,0.105,-0.225
8056,0.095,-0.245
8057,0.1,-0.305
8058,0.12,-0.345
8059,0.135,-0.37
8060,0.125,-0.345
8061,0.135,-0.345
8062,0.115,-0.345
8063,0.09,-0.36
8064,0.06,-0.35
8065,0.065,-0.35
8066,0.1,-0.36
8067,0.07,-0.35
8068,0.09,-0.34
8069,0.105,-0.33
8070,0.095,-0.345
8071,0.085,-0.34
8072,0.06,-0.34
8073,0.085,-0.35
8074,0.075,-0.325
8075,0.07,-0.335
8076,0.075,-0.35
8077,0.095,-0.325
8078,0.115,-0.325
8079,0.1,-0.335
8080,0.105,-0.33
8081,0.105,-0.32
8082,0.09,-0.29
8083,0.07,-0.23
8084,0.045,-0.12
8085,0.08,0.06
8086,0.115,0.305
8087,0.165,0.635
8088,0.165,0.93
8089,0.05,1.13
8090,-0.105,1.375
8091,-0.315,1.665
8092,-0.61,1.895
8093,-0.825,2.02
8094,-0.95,2.02
8095,-0.97,1.955
8096,-0.89,1.875
8097,-0.86,1.71
8098,-0.775,1.555
8099,-0.735,1.415
8100,-0.7,1.26
8101,-0.64,1.205
8102,-0.58,1.295
8103,-0.55,1.55
8104,-0.525,1.825
8105,-0.475,1.795
8106,-0.44,1.36
8107,-0.375,0.685
8108,-0.315,0.04
8109,-0.255,-0.35
8110,-0.215,-0.54
8111,-0.15,-0.595
8112,-0.125,-0.59
8113,-0.065,-0.585
8114,0,-0.575
8115,0.055,-0.53
8116,0.145,-0.495
8117,0.215,-0.47
8118,0.22,-0.48
8119,0.255,-0.485
8120,0.275,-0.47
8121,0.27,-0.475
8122,0.28,-0.455
8123,0.27,-0.445
8124,0.255,-0.46
8125,0.29,-0.44
8126,0.295,-0.405
8127,0.31,-0.42
8128,0.295,-0.42
8129,0.295,-0.41
8130,0.305,-0.395
8131,0.305,-0.4
8132,0.305,-0.415
8133,0.31,-0.41
8134,0.3,-0.395
8135,0.315,-0.425
8136,0.34,-0.43
8137,0.36,-0.41
8138,0.37,-0.42
8139,0.365,-0.425
8140,0.355,-0.43
8141,0.365,-0.45
8142,0.37,-0.46
8143,0.345,-0.465
8144,0.37,-0.46
8145,0.39,-0.48
8146,0.4,-0.505
8147,0.44,-0.505
8148,0.44,-0.515
8149,0.445,-0.55
8150,0.45,-0.57
8151,0.445,-0.56
8152,0.44,-0.58
8153,0.45,-0.59
8154,0.455,-0.615
8155,0.45,-0.59
8156,0.48,-0.6
8157,0.5,-0.59
8158,0.49,-0.59
8159,0.485,-0.535
8160,0.475,-0.515
8161,0.435,-0.47
8162,0.42,-0.455
8163,0.41,-0.395
8164,0.38,-0.37
8165,0.395,-0.3
8166,0.4,-0.295
8167,0.38,-0.265
8168,0.36,-0.225
8169,0.345,-0.205
8170,0.305,-0.205
8171,0.305,-0.19
8172,0.275,-0.205
8173,0.255,-0.19
8174,0.23,-0.185
8175,0.25,-0.21
8176,0.24,-0.215
8177,0.215,-0.215
8178,0.225,-0.245
8179,0.195,-0.23
8180,0.195,-0.24
8181,0.165,-0.235
8182,0.165,-0.225
8183,0.15,-0.25
8184,0.13,-0.255
8185,0.155,-0.26
8186,0.185,-0.25
