Order,ECG1,ECG2
7209,0.31,0.47
7210,0.28,0.485
7211,0.31,0.505
7212,0.3,0.505
7213,0.315,0.49
7214,0.31,0.495
7215,0.305,0.475
7216,0.305,0.47
7217,0.275,0.485
7218,0.265,0.48
7219,0.26,0.485
7220,0.265,0.485
7221,0.27,0.465
7222,0.265,0.465
7223,0.305,0.49
7224,0.3,0.495
7225,0.275,0.465
7226,0.295,0.445
7227,0.3,0.465
7228,0.3,0.47
7229,0.315,0.455
7230,0.34,0.445
7231,0.325,0.465
7232,0.35,0.53
7233,0.32,0.525
7234,0.35,0.44
7235,0.375,0.455
7236,0.385,0.465
7237,0.38,0.465
7238,0.375,0.475
7239,0.395,0.495
7240,0.415,0.535
7241,0.415,0.485
7242,0.42,0.4
7243,0.4,0.39
7244,0.37,0.395
7245,0.32,0.44
7246,0.33,0.48
7247,0.32,0.505
7248,0.305,0.51
7249,0.29,0.49
7250,0.32,0.47
7251,0.31,0.5
7252,0.315,0.545
7253,0.33,0.545
7254,0.335,0.55
7255,0.335,0.555
7256,0.34,0.58
7257,0.36,0.595
7258,0.335,0.57
7259,0.33,0.515
7260,0.36,0.51
7261,0.355,0.485
7262,0.365,0.485
7263,0.38,0.51
7264,0.355,0.555
7265,0.355,0.625
7266,0.35,0.77
7267,0.415,0.935
7268,0.495,1.26
7269,0.465,1.505
7270,0.225,1.705
7271,-0.24,1.965
7272,-0.94,2.26
7273,-1.59,2.485
7274,-2.11,2.595
7275,-2.395,2.64
7276,-2.35,2.62
7277,-2.175,2.6
7278,-1.97,2.505
7279,-1.84,2.415
7280,-1.72,2.305
7281,-1.55,2.19
7282,-1.425,2.125
7283,-1.345,2.095
7284,-1.22,2.065
7285,-1.08,1.93
7286,-0.935,1.56
7287,-0.835,1.03
7288,-0.745,0.55
7289,-0.655,0.285
7290,-0.52,0.115
7291,-0.42,0.065
7292,-0.26,0.115
7293,-0.085,0.21
7294,0.105,0.235
7295,0.31,0.25
7296,0.49,0.27
7297,0.62,0.27
7298,0.705,0.26
7299,0.765,0.25
7300,0.795,0.255
7301,0.82,0.26
7302,0.855,0.24
7303,0.88,0.25
7304,0.885,0.255
7305,0.905,0.28
7306,0.895,0.305
7307,0.895,0.285
7308,0.935,0.305
7309,0.955,0.285
7310,0.985,0.295
7311,1.005,0.29
7312,1.035,0.34
7313,1.055,0.38
7314,1.095,0.38
7315,1.145,0.375
7316,1.175,0.37
7317,1.19,0.34
7318,1.2,0.315
7319,1.24,0.315
7320,1.265,0.305
7321,1.295,0.315
7322,1.315,0.315
7323,1.33,0.31
7324,1.345,0.3
7325,1.35,0.295
7326,1.335,0.265
7327,1.365,0.31
7328,1.365,0.315
7329,1.385,0.315
7330,1.37,0.315
7331,1.355,0.34
7332,1.34,0.34
7333,1.305,0.35
7334,1.265,0.355
7335,1.22,0.39
7336,1.185,0.425
7337,1.115,0.41
7338,1.045,0.455
7339,1,0.47
7340,0.945,0.5
7341,0.875,0.525
7342,0.825,0.515
7343,0.77,0.495
7344,0.735,0.515
7345,0.67,0.525
7346,0.62,0.5
7347,0.595,0.49
7348,0.565,0.495
7349,0.52,0.49
7350,0.47,0.46
7351,0.46,0.46
7352,0.43,0.465
7353,0.405,0.49
7354,0.39,0.495
7355,0.38,0.485
7356,0.375,0.475
7357,0.405,0.43
7358,0.395,0.44
7359,0.38,0.45
7360,0.4,0.52
7361,0.4,0.705
7362,0.45,0.74
7363,0.485,0.7
7364,0.485,0.635
7365,0.5,0.6
7366,0.515,0.515
7367,0.49,0.48
7368,0.445,0.475
7369,0.43,0.45
7370,0.415,0.43
7371,0.38,0.395
7372,0.375,0.36
7373,0.38,0.335
7374,0.39,0.315
7375,0.39,0.285
7376,0.38,0.26
7377,0.365,0.185
7378,0.4,0.15
7379,0.39,0.125
7380,0.37,0.095
7381,0.375,0.08
7382,0.355,0.04
7383,0.37,0
7384,0.385,-0.03
7385,0.35,-0.01
7386,0.35,-0.02
7387,0.36,-0.06
7388,0.35,-0.045
7389,0.35,-0.07
7390,0.33,-0.08
7391,0.345,-0.095
7392,0.335,-0.1
7393,0.355,-0.105
7394,0.31,-0.095
7395,0.3,-0.11
7396,0.325,-0.1
7397,0.33,-0.13
7398,0.3,-0.16
7399,0.29,-0.155
7400,0.275,-0.115
7401,0.27,-0.07
7402,0.25,-0.08
7403,0.265,-0.08
7404,0.305,-0.06
7405,0.295,-0.055
7406,0.275,-0.045
7407,0.285,-0.065
7408,0.275,-0.045
7409,0.285,-0.045
7410,0.295,-0.085
7411,0.305,-0.11
7412,0.28,-0.075
7413,0.275,-0.085
7414,0.235,-0.1
7415,0.2,-0.125
7416,0.215,-0.115
7417,0.19,-0.11
7418,0.195,-0.145
7419,0.205,-0.16
7420,0.2,-0.18
7421,0.19,-0.19
7422,0.18,-0.185
7423,0.175,-0.2
7424,0.165,-0.22
7425,0.17,-0.2
7426,0.15,-0.2
7427,0.135,-0.205
7428,0.18,-0.22
7429,0.175,-0.225
7430,0.17,-0.21
7431,0.175,-0.2
7432,0.165,-0.215
7433,0.195,-0.205
7434,0.21,-0.2
7435,0.2,-0.17
7436,0.195,-0.185
7437,0.22,-0.18
7438,0.21,-0.145
7439,0.2,-0.165
7440,0.195,-0.17
7441,0.19,-0.145
7442,0.185,-0.115
7443,0.19,-0.125
7444,0.195,-0.135
7445,0.23,-0.11
7446,0.225,-0.105
7447,0.205,-0.115
7448,0.225,-0.12
7449,0.22,-0.12
7450,0.225,-0.115
7451,0.215,-0.105
7452,0.215,-0.12
7453,0.22,-0.15
7454,0.23,-0.14
7455,0.205,-0.175
7456,0.21,-0.21
7457,0.19,-0.245
7458,0.155,-0.255
7459,0.135,-0.26
7460,0.125,-0.26
7461,0.115,-0.255
7462,0.115,-0.25
7463,0.145,-0.245
7464,0.14,-0.26
7465,0.17,-0.27
7466,0.185,-0.28
7467,0.175,-0.3
7468,0.165,-0.29
7469,0.14,-0.285
7470,0.15,-0.26
7471,0.19,-0.18
7472,0.175,-0.055
7473,0.17,0.085
7474,0.26,0.355
7475,0.3,0.715
7476,0.215,1.075
7477,0,1.31
7478,-0.4,1.51
7479,-0.99,1.705
7480,-1.62,1.915
7481,-2.15,2.025
7482,-2.525,1.995
7483,-2.635,1.975
7484,-2.545,1.965
7485,-2.37,1.835
7486,-2.21,1.665
7487,-2.06,1.53
7488,-1.9,1.4
7489,-1.73,1.285
7490,-1.555,1.185
7491,-1.45,1.155
7492,-1.335,1.23
7493,-1.235,1.19
7494,-1.1,0.93
7495,-0.995,0.455
7496,-0.9,0.01
7497,-0.79,-0.315
7498,-0.635,-0.545
7499,-0.505,-0.645
7500,-0.365,-0.665
7501,-0.2,-0.735
7502,-0.025,-0.76
7503,0.115,-0.73
7504,0.275,-0.705
7505,0.375,-0.71
7506,0.435,-0.72
7507,0.45,-0.76
7508,0.475,-0.775
7509,0.48,-0.76
7510,0.46,-0.765
7511,0.455,-0.775
7512,0.48,-0.775
7513,0.47,-0.775
7514,0.485,-0.765
7515,0.485,-0.76
7516,0.52,-0.775
7517,0.54,-0.735
7518,0.56,-0.735
7519,0.585,-0.73
7520,0.615,-0.705
7521,0.655,-0.68
7522,0.675,-0.655
7523,0.71,-0.64
7524,0.73,-0.66
7525,0.765,-0.67
7526,0.775,-0.685
7527,0.8,-0.685
7528,0.81,-0.675
7529,0.845,-0.615
7530,0.88,-0.615
7531,0.93,-0.64
7532,0.975,-0.655
7533,0.995,-0.66
7534,1.05,-0.68
7535,1.08,-0.655
7536,1.1,-0.64
7537,1.1,-0.625
7538,1.12,-0.615
7539,1.14,-0.59
7540,1.125,-0.585
7541,1.1,-0.525
7542,1.11,-0.455
7543,1.105,-0.39
7544,1.07,-0.355
7545,1.03,-0.32
7546,1,-0.265
7547,0.94,-0.245
7548,0.92,-0.215
7549,0.895,-0.195
7550,0.845,-0.145
7551,0.77,-0.13
7552,0.685,-0.14
7553,0.58,-0.14
7554,0.55,-0.17
7555,0.485,-0.185
7556,0.41,-0.19
7557,0.38,-0.225
7558,0.345,-0.235
7559,0.295,-0.235
7560,0.275,-0.26
7561,0.23,-0.27
7562,0.2,-0.285
7563,0.195,-0.295
7564,0.165,-0.26
7565,0.15,-0.295
7566,0.125,-0.3
7567,0.12,-0.295
7568,0.11,-0.295
7569,0.105,-0.28
7570,0.105,-0.28
7571,0.075,-0.27
7572,0.125,-0.255
7573,0.14,-0.255
7574,0.14,-0.295
7575,0.175,-0.29
7576,0.2,-0.27
7577,0.205,-0.28
7578,0.205,-0.325
7579,0.205,-0.335
7580,0.23,-0.335
7581,0.22,-0.325
7582,0.22,-0.35
7583,0.235,-0.37
7584,0.225,-0.38
7585,0.235,-0.405
7586,0.25,-0.42
7587,0.24,-0.46
7588,0.23,-0.47
7589,0.235,-0.475
7590,0.215,-0.455
7591,0.23,-0.48
7592,0.225,-0.51
7593,0.215,-0.5
7594,0.19,-0.495
7595,0.19,-0.515
7596,0.155,-0.53
7597,0.145,-0.51
7598,0.12,-0.5
7599,0.12,-0.515
7600,0.13,-0.52
7601,0.12,-0.51
7602,0.125,-0.5
7603,0.115,-0.48
7604,0.105,-0.475
7605,0.105,-0.485
7606,0.115,-0.48
7607,0.1,-0.485
7608,0.1,-0.525
7609,0.085,-0.54
7610,0.075,-0.535
7611,0.06,-0.5
7612,0.05,-0.44
7613,0.075,-0.415
7614,0.07,-0.355
7615,0.105,-0.22
7616,0.14,0.01
7617,0.21,0.345
7618,0.255,0.695
7619,0.105,0.955
7620,-0.185,1.165
7621,-0.665,1.355
7622,-1.28,1.58
7623,-1.855,1.74
7624,-2.325,1.785
7625,-2.585,1.74
7626,-2.585,1.665
7627,-2.445,1.555
7628,-2.285,1.395
7629,-2.145,1.26
7630,-2.04,1.11
7631,-1.89,0.965
7632,-1.735,0.84
7633,-1.605,0.76
7634,-1.5,0.7
7635,-1.4,0.645
7636,-1.27,0.43
7637,-1.185,-0.01
7638,-1.085,-0.53
7639,-0.965,-0.905
7640,-0.835,-1.105
7641,-0.725,-1.215
7642,-0.595,-1.24
7643,-0.425,-1.21
7644,-0.21,-1.195
7645,-0.085,-1.205
7646,0.09,-1.19
7647,0.275,-1.18
7648,0.43,-1.14
7649,0.49,-1.18
7650,0.53,-1.215
7651,0.57,-1.25
7652,0.565,-1.205
7653,0.6,-1.165
7654,0.6,-1.2
7655,0.63,-1.19
7656,0.68,-1.18
7657,0.705,-1.2
7658,0.725,-1.195
7659,0.735,-1.225
7660,0.76,-1.19
7661,0.785,-1.195
7662,0.825,-1.22
7663,0.84,-1.235
7664,0.85,-1.255
7665,0.87,-1.275
7666,0.91,-1.3
7667,0.92,-1.33
7668,0.96,-1.345
7669,0.97,-1.345
7670,0.95,-1.355
7671,0.99,-1.385
7672,1.025,-1.425
7673,1.025,-1.415
7674,1.05,-1.425
7675,1.045,-1.425
7676,1.085,-1.47
7677,1.085,-1.445
7678,1.1,-1.4
7679,1.11,-1.385
7680,1.14,-1.38
7681,1.145,-1.355
7682,1.155,-1.315
7683,1.14,-1.3
7684,1.15,-1.245
7685,1.14,-1.205
7686,1.115,-1.14
7687,1.08,-1.09
7688,1,-1.055
7689,0.925,-1.04
7690,0.86,-1.025
7691,0.81,-1.005
7692,0.74,-1
7693,0.68,-0.985
7694,0.605,-0.97
7695,0.535,-0.935
7696,0.495,-0.965
7697,0.455,-0.965
7698,0.455,-0.96
7699,0.405,-0.985
7700,0.37,-1
7701,0.345,-1.03
7702,0.325,-1.035
7703,0.305,-1.045
7704,0.285,-1.06
7705,0.265,-1.08
7706,0.265,-1.09
7707,0.25,-1.095
7708,0.275,-1.13
7709,0.25,-1.155
7710,0.245,-1.165
7711,0.23,-1.19
7712,0.26,-1.19
7713,0.23,-1.2
7714,0.245,-1.225
7715,0.235,-1.235
7716,0.24,-1.255
7717,0.22,-1.27
7718,0.215,-1.28
7719,0.23,-1.295
7720,0.24,-1.3
7721,0.23,-1.305
7722,0.235,-1.34
7723,0.23,-1.355
7724,0.23,-1.35
7725,0.24,-1.34
7726,0.24,-1.315
7727,0.245,-1.31
7728,0.23,-1.3
7729,0.22,-1.31
7730,0.22,-1.32
7731,0.25,-1.34
7732,0.26,-1.335
7733,0.215,-1.315
7734,0.19,-1.29
7735,0.195,-1.29
7736,0.225,-1.28
7737,0.21,-1.29
7738,0.205,-1.29
7739,0.19,-1.28
7740,0.18,-1.27
7741,0.155,-1.29
7742,0.155,-1.285
7743,0.15,-1.265
7744,0.16,-1.26
7745,0.16,-1.275
7746,0.2,-1.265
7747,0.215,-1.29
7748,0.215,-1.28
7749,0.21,-1.285
7750,0.22,-1.31
7751,0.215,-1.325
7752,0.23,-1.32
7753,0.21,-1.33
7754,0.22,-1.34
7755,0.18,-1.37
7756,0.2,-1.39
7757,0.21,-1.39
7758,0.205,-1.39
7759,0.2,-1.4
7760,0.17,-1.395
7761,0.19,-1.37
7762,0.17,-1.395
7763,0.19,-1.41
7764,0.21,-1.425
7765,0.21,-1.415
7766,0.225,-1.395
7767,0.215,-1.405
7768,0.205,-1.405
7769,0.215,-1.395
7770,0.23,-1.41
7771,0.21,-1.43
7772,0.175,-1.44
7773,0.165,-1.43
7774,0.11,-1.365
7775,0.085,-1.385
7776,0.08,-1.4
7777,0.08,-1.385
7778,0.115,-1.37
7779,0.11,-1.39
7780,0.095,-1.4
7781,0.12,-1.37
7782,0.11,-1.37
7783,0.11,-1.375
7784,0.1,-1.385
7785,0.14,-1.395
7786,0.125,-1.375
7787,0.115,-1.37
7788,0.11,-1.4
7789,0.125,-1.42
7790,0.14,-1.385
7791,0.135,-1.395
7792,0.155,-1.395
7793,0.15,-1.43
7794,0.145,-1.405
7795,0.175,-1.4
7796,0.175,-1.405
7797,0.155,-1.42
7798,0.17,-1.435
7799,0.155,-1.42
7800,0.18,-1.425
7801,0.2,-1.41
7802,0.21,-1.405
7803,0.205,-1.38
7804,0.21,-1.39
7805,0.24,-1.42
7806,0.255,-1.4
7807,0.265,-1.41
7808,0.265,-1.36
7809,0.26,-1.39
7810,0.295,-1.41
7811,0.305,-1.38
7812,0.305,-1.385
7813,0.3,-1.42
7814,0.275,-1.415
7815,0.275,-1.365
7816,0.255,-1.33
7817,0.255,-1.34
7818,0.24,-1.355
7819,0.28,-1.34
7820,0.275,-1.345
7821,0.23,-1.36
7822,0.2,-1.37
7823,0.195,-1.36
7824,0.17,-1.335
7825,0.17,-1.31
7826,0.155,-1.285
7827,0.16,-1.195
7828,0.23,-1.02
7829,0.315,-0.74
7830,0.33,-0.495
7831,0.17,-0.295
7832,-0.19,-0.135
7833,-0.82,0.12
7834,-1.535,0.33
7835,-2.1,0.52
7836,-2.555,0.58
7837,-2.72,0.62
7838,-2.61,0.63
7839,-2.425,0.555
7840,-2.21,0.48
7841,-2.065,0.41
7842,-1.94,0.3
7843,-1.74,0.195
7844,-1.575,0.15
7845,-1.45,0.1
7846,-1.3,0.065
7847,-1.15,-0.025
7848,-1,-0.34
7849,-0.92,-0.84
7850,-0.84,-1.32
7851,-0.74,-1.58
7852,-0.59,-1.73
7853,-0.43,-1.815
7854,-0.31,-1.82
7855,-0.12,-1.77
7856,0.045,-1.72
7857,0.195,-1.7
7858,0.38,-1.675
7859,0.58,-1.635
7860,0.685,-1.63
7861,0.75,-1.63
7862,0.77,-1.635
7863,0.845,-1.625
7864,0.83,-1.61
7865,0.855,-1.62
7866,0.895,-1.645
7867,0.915,-1.65
7868,0.915,-1.655
7869,0.905,-1.665
7870,0.905,-1.67
7871,0.91,-1.655
7872,0.905,-1.66
7873,0.92,-1.65
7874,0.945,-1.68
7875,0.975,-1.685
7876,0.975,-1.69
7877,0.985,-1.695
7878,0.99,-1.72
7879,1.03,-1.735
7880,1.04,-1.725
7881,1.045,-1.73
7882,1.08,-1.755
7883,1.115,-1.775
7884,1.165,-1.77
7885,1.17,-1.77
7886,1.235,-1.785
7887,1.26,-1.785
7888,1.305,-1.77
7889,1.345,-1.76
7890,1.365,-1.75
7891,1.345,-1.74
7892,1.36,-1.735
7893,1.39,-1.745
7894,1.41,-1.725
7895,1.375,-1.725
7896,1.315,-1.67
7897,1.295,-1.59
7898,1.25,-1.57
7899,1.195,-1.53
7900,1.195,-1.48
7901,1.165,-1.4
7902,1.09,-1.365
7903,1.05,-1.36
7904,1,-1.31
7905,0.995,-1.28
7906,0.915,-1.255
7907,0.86,-1.27
7908,0.805,-1.25
7909,0.76,-1.245
7910,0.725,-1.25
7911,0.695,-1.29
7912,0.665,-1.305
7913,0.615,-1.305
7914,0.585,-1.32
7915,0.525,-1.35
7916,0.51,-1.36
7917,0.44,-1.375
7918,0.415,-1.375
7919,0.375,-1.395
7920,0.345,-1.4
7921,0.315,-1.395
7922,0.295,-1.4
7923,0.275,-1.455
7924,0.29,-1.475
7925,0.265,-1.43
7926,0.275,-1.455
7927,0.255,-1.495
7928,0.235,-1.485
7929,0.225,-1.465
7930,0.23,-1.465
7931,0.235,-1.475
7932,0.25,-1.475
7933,0.27,-1.48
7934,0.255,-1.485
7935,0.265,-1.49
7936,0.255,-1.48
7937,0.26,-1.425
7938,0.265,-1.4
7939,0.3,-1.42
7940,0.335,-1.44
7941,0.335,-1.415
7942,0.33,-1.405
7943,0.335,-1.43
7944,0.355,-1.44
7945,0.355,-1.395
7946,0.365,-1.395
7947,0.365,-1.435
7948,0.385,-1.415
7949,0.37,-1.405
7950,0.355,-1.4
7951,0.37,-1.415
7952,0.36,-1.425
7953,0.38,-1.42
7954,0.365,-1.415
7955,0.36,-1.38
7956,0.385,-1.32
7957,0.405,-1.22
7958,0.435,-1.065
7959,0.495,-0.885
7960,0.53,-0.64
7961,0.43,-0.435
7962,0.115,-0.25
7963,-0.39,-0.04
7964,-1.11,0.2
7965,-1.765,0.425
7966,-2.25,0.53
7967,-2.525,0.545
7968,-2.5,0.56
7969,-2.38,0.51
7970,-2.21,0.475
7971,-2.095,0.4
7972,-2,0.285
7973,-1.865,0.135
7974,-1.71,0.025
7975,-1.625,0
7976,-1.505,-0.025
7977,-1.375,-0.145
7978,-1.255,-0.46
7979,-1.13,-0.945
7980,-1.025,-1.375
7981,-0.9,-1.58
7982,-0.775,-1.66
7983,-0.62,-1.705
7984,-0.445,-1.625
7985,-0.215,-1.585
7986,-0.025,-1.58
7987,0.16,-1.56
7988,0.405,-1.56
7989,0.535,-1.55
7990,0.62,-1.565
7991,0.67,-1.56
7992,0.705,-1.585
7993,0.72,-1.575
7994,0.78,-1.59
7995,0.785,-1.595
7996,0.795,-1.62
7997,0.83,-1.58
7998,0.82,-1.575
7999,0.825,-1.585
8000,0.845,-1.56
8001,0.875,-1.545
8002,0.875,-1.53
8003,0.89,-1.53
8004,0.93,-1.525
8005,0.975,-1.51
8006,0.995,-1.5
8007,1.015,-1.525
8008,1.06,-1.47
8009,1.115,-1.44
8010,1.14,-1.44
8011,1.18,-1.435
8012,1.24,-1.45
8013,1.28,-1.44
8014,1.265,-1.435
8015,1.23,-1.465
8016,1.215,-1.485
8017,1.19,-1.44
8018,1.19,-1.41
8019,1.165,-1.4
8020,1.195,-1.39
8021,1.18,-1.365
8022,1.175,-1.335
8023,1.145,-1.325
8024,1.095,-1.33
8025,1.1,-1.295
8026,1.025,-1.255
8027,0.95,-1.235
8028,0.89,-1.215
8029,0.815,-1.195
8030,0.76,-1.165
8031,0.71,-1.195
8032,0.66,-1.19
8033,0.61,-1.195
8034,0.545,-1.185
8035,0.5,-1.225
8036,0.41,-1.25
8037,0.38,-1.275
8038,0.36,-1.245
8039,0.295,-1.26
8040,0.275,-1.295
8041,0.255,-1.29
8042,0.26,-1.3
8043,0.22,-1.325
8044,0.225,-1.32
8045,0.23,-1.3
8046,0.225,-1.31
8047,0.205,-1.315
8048,0.205,-1.325
8049,0.195,-1.3
8050,0.19,-1.3
8051,0.21,-1.295
8052,0.195,-1.28
8053,0.21,-1.29
8054,0.225,-1.285
8055,0.215,-1.305
8056,0.24,-1.26
8057,0.23,-1.23
8058,0.21,-1.195
8059,0.25,-1.205
8060,0.275,-1.21
8061,0.315,-1.165
8062,0.32,-1.15
8063,0.28,-1.13
8064,0.27,-1.135
8065,0.24,-1.12
8066,0.22,-1.125
8067,0.225,-1.14
8068,0.225,-1.14
8069,0.205,-1.15
8070,0.17,-1.14
8071,0.165,-1.17
8072,0.145,-1.185
8073,0.115,-1.195
8074,0.09,-1.18
8075,0.08,-1.195
8076,0.095,-1.22
8077,0.07,-1.21
8078,0.06,-1.21
8079,0.06,-1.22
8080,0.055,-1.24
8081,0.06,-1.25
8082,0.055,-1.23
8083,0.075,-1.21
8084,0.08,-1.205
8085,0.1,-1.22
8086,0.095,-1.22
8087,0.085,-1.185
8088,0.09,-1.18
8089,0.1,-1.175
8090,0.075,-1.165
8091,0.09,-1.155
8092,0.095,-1.145
8093,0.075,-1.16
8094,0.07,-1.14
8095,0.065,-1.12
8096,0.065,-1.095
8097,0.08,-1.105
8098,0.095,-1.075
8099,0.11,-1.095
8100,0.11,-1.095
8101,0.11,-1.08
8102,0.115,-1.08
8103,0.135,-1.05
8104,0.125,-1.05
8105,0.105,-1.05
8106,0.08,-1.045
8107,0.065,-1.045
8108,0.08,-1.025
8109,0.06,-1.02
8110,0.065,-1.04
8111,0.04,-1.065
8112,0.085,-1.07
8113,0.055,-1.065
8114,0.065,-1.03
8115,0.05,-1.06
8116,0.045,-1.05
8117,0.045,-1.045
8118,0.04,-1.05
8119,0.065,-1.07
8120,0.05,-1.05
8121,0.03,-1.035
8122,0.035,-1.04
8123,0.035,-1.09
8124,0.04,-1.07
8125,0.06,-1.04
8126,0.045,-1.065
8127,0.06,-1.06
8128,0.065,-1.065
8129,0.05,-1.03
8130,0.05,-1.01
8131,0.06,-1.045
8132,0.08,-1.04
8133,0.07,-1.035
8134,0.05,-0.995
8135,0.075,-0.96
8136,0.07,-0.94
8137,0.08,-0.92
8138,0.105,-0.945
8139,0.15,-0.945
8140,0.13,-0.895
8141,0.135,-0.88
8142,0.14,-0.9
8143,0.175,-0.89
8144,0.155,-0.83
8145,0.155,-0.76
8146,0.155,-0.63
8147,0.2,-0.37
8148,0.25,0.025
8149,0.16,0.335
8150,-0.13,0.545
8151,-0.605,0.72
8152,-1.265,0.945
8153,-1.925,1.15
8154,-2.425,1.255
8155,-2.715,1.25
8156,-2.76,1.23
8157,-2.66,1.145
8158,-2.505,1
8159,-2.355,0.89
8160,-2.275,0.745
8161,-2.095,0.62
8162,-1.92,0.58
8163,-1.81,0.55
8164,-1.68,0.605
8165,-1.56,0.6
8166,-1.425,0.39
8167,-1.31,-0.11
8168,-1.195,-0.595
8169,-1.06,-0.87
8170,-0.94,-1.105
8171,-0.76,-1.205
8172,-0.595,-1.19
8173,-0.395,-1.23
8174,-0.23,-1.22
8175,-0.055,-1.185
8176,0.095,-1.14
8177,0.26,-1.095
8178,0.385,-1.095
8179,0.465,-1.11
8180,0.545,-1.13
8181,0.59,-1.135
8182,0.625,-1.13
8183,0.66,-1.125
8184,0.68,-1.115
8185,0.655,-1.11
8186,0.66,-1.11
8187,0.64,-1.09
8188,0.67,-1.09
8189,0.675,-1.095
8190,0.66,-1.11
8191,0.695,-1.125
8192,0.695,-1.11
8193,0.76,-1.11
8194,0.74,-1.155
8195,0.77,-1.155
8196,0.805,-1.15
8197,0.8,-1.165
8198,0.845,-1.155
8199,0.875,-1.14
8200,0.87,-1.185
8201,0.92,-1.15
8202,0.955,-1.17
8203,0.985,-1.17
8204,1.045,-1.155
8205,1.045,-1.15
8206,1.11,-1.155
8207,1.14,-1.175
8208,1.165,-1.16
8209,1.175,-1.135
8210,1.18,-1.105
8211,1.225,-1.055
8212,1.21,-1.05
8213,1.185,-1.025
8214,1.16,-0.995
8215,1.135,-0.925
8216,1.06,-0.865
8217,1.02,-0.805
8218,0.965,-0.765
8219,0.945,-0.7
8220,0.88,-0.66
8221,0.815,-0.64
8222,0.775,-0.595
8223,0.71,-0.56
8224,0.645,-0.575
8225,0.625,-0.57
8226,0.55,-0.61
8227,0.49,-0.635
8228,0.425,-0.605
8229,0.385,-0.625
8230,0.35,-0.675
8231,0.315,-0.665
8232,0.315,-0.67
8233,0.295,-0.69
8234,0.26,-0.71
8235,0.235,-0.74
8236,0.165,-0.73
8237,0.105,-0.74
8238,0.05,-0.755
8239,0.02,-0.775
8240,0.015,-0.77
8241,0.01,-0.79
8242,-0.01,-0.815
8243,-0.02,-0.82
8244,-0.02,-0.795
8245,-0.04,-0.845
8246,-0.095,-0.845
8247,-0.08,-0.855
8248,-0.06,-0.8
8249,-0.07,-0.8
8250,-0.05,-0.83
8251,-0.07,-0.825
8252,-0.05,-0.815
8253,-0.06,-0.805
8254,-0.055,-0.83
8255,-0.06,-0.855
8256,-0.04,-0.8
8257,-0.04,-0.785
8258,-0.035,-0.78
8259,-0.03,-0.775
8260,0.03,-0.77
8261,0.015,-0.755
8262,0.055,-0.78
8263,0.035,-0.775
8264,0.045,-0.75
8265,0.04,-0.735
8266,0.05,-0.77
8267,0.045,-0.765
8268,0.045,-0.755
8269,0.06,-0.735
8270,0.06,-0.77
8271,0.085,-0.775
8272,0.08,-0.76
8273,0.095,-0.79
8274,0.09,-0.8
8275,0.095,-0.795
8276,0.11,-0.785
8277,0.115,-0.795
8278,0.09,-0.81
8279,0.045,-0.83
8280,0.035,-0.8
8281,0.025,-0.8
8282,0.02,-0.815
8283,-0.005,-0.81
8284,0.01,-0.81
8285,0.015,-0.79
8286,-0.005,-0.8
8287,-0.015,-0.8
8288,0,-0.775
8289,0,-0.76
8290,-0.02,-0.755
8291,-0.04,-0.75
8292,-0.045,-0.765
8293,-0.01,-0.77
8294,-0.035,-0.75
8295,-0.045,-0.72
8296,-0.05,-0.695
8297,-0.055,-0.665
8298,-0.055,-0.685
8299,-0.055,-0.685
8300,-0.03,-0.675
8301,0,-0.66
8302,0.02,-0.64
8303,-0.02,-0.63
8304,0.01,-0.645
8305,0.035,-0.645
8306,0.035,-0.63
8307,0.02,-0.655
8308,0.05,-0.67
8309,0.03,-0.67
8310,0.045,-0.67
8311,0.05,-0.685
8312,0.06,-0.715
8313,0.045,-0.685
8314,0.045,-0.68
8315,0.03,-0.705
8316,0.015,-0.705
8317,0.005,-0.7
8318,0,-0.725
8319,-0.01,-0.705
8320,0,-0.7
8321,0,-0.695
8322,0,-0.705
8323,-0.015,-0.7
8324,-0.025,-0.69
8325,-0.02,-0.675
8326,0,-0.68
8327,0,-0.66
8328,0.015,-0.67
8329,0,-0.655
8330,0.01,-0.675
8331,0,-0.665
8332,0.01,-0.64
8333,0.02,-0.665
8334,0,-0.695
8335,0.015,-0.67
8336,0,-0.62
8337,-0.005,-0.59
8338,-0.005,-0.61
8339,-0.02,-0.575
8340,0.02,-0.565
8341,0.025,-0.565
8342,0.035,-0.585
8343,0.03,-0.585
8344,0.055,-0.55
8345,0.07,-0.515
8346,0.05,-0.51
8347,0.06,-0.45
8348,0.08,-0.31
8349,0.125,-0.12
8350,0.19,0.19
8351,0.215,0.52
8352,0.05,0.775
8353,-0.275,0.945
8354,-0.845,1.12
8355,-1.465,1.365
8356,-2.02,1.53
8357,-2.425,1.59
8358,-2.615,1.555
8359,-2.645,1.535
8360,-2.55,1.445
8361,-2.435,1.34
8362,-2.355,1.21
8363,-2.28,1.11
8364,-2.125,1
8365,-1.975,0.96
8366,-1.865,0.93
8367,-1.78,0.915
8368,-1.645,0.91
8369,-1.515,0.715
8370,-1.38,0.26
8371,-1.26,-0.215
8372,-1.135,-0.55
8373,-0.98,-0.74
8374,-0.815,-0.855
8375,-0.67,-0.895
8376,-0.465,-0.925
8377,-0.255,-0.9
8378,-0.105,-0.8
8379,0.055,-0.785
8380,0.245,-0.795
8381,0.365,-0.785
8382,0.47,-0.775
8383,0.54,-0.795
