0rder,ECG1,ECG2
7557,-0.25,-0.33
7558,-0.21,-0.29
7559,-0.18,-0.265
7560,-0.17,-0.255
7561,-0.155,-0.235
7562,-0.12,-0.235
7563,-0.095,-0.24
7564,-0.065,-0.23
7565,-0.07,-0.295
7566,-0.08,-0.315
7567,-0.14,-0.3
7568,-0.16,-0.3
7569,-0.195,-0.34
7570,-0.22,-0.365
7571,-0.195,-0.385
7572,-0.22,-0.36
7573,-0.265,-0.405
7574,-0.275,-0.46
7575,-0.27,-0.48
7576,-0.265,-0.495
7577,-0.29,-0.49
7578,-0.265,-0.48
7579,-0.27,-0.48
7580,-0.27,-0.495
7581,-0.28,-0.485
7582,-0.295,-0.5
7583,-0.27,-0.52
7584,-0.285,-0.48
7585,-0.275,-0.495
7586,-0.295,-0.49
7587,-0.28,-0.495
7588,-0.27,-0.475
7589,-0.295,-0.475
7590,-0.275,-0.495
7591,-0.26,-0.48
7592,-0.295,-0.47
7593,-0.285,-0.46
7594,-0.285,-0.46
7595,-0.275,-0.445
7596,-0.27,-0.445
7597,-0.295,-0.435
7598,-0.28,-0.44
7599,-0.28,-0.395
7600,-0.245,-0.28
7601,-0.23,-0.105
7602,-0.215,0.14
7603,-0.14,0.535
7604,-0.06,0.975
7605,-0.185,1.28
7606,-0.475,1.47
7607,-0.975,1.71
7608,-1.66,1.94
7609,-2.345,2.105
7610,-2.84,2.065
7611,-3.05,1.975
7612,-3.065,1.855
7613,-2.955,1.62
7614,-2.79,1.39
7615,-2.59,1.255
7616,-2.5,1.1
7617,-2.355,1.03
7618,-2.175,1.105
7619,-2.055,1.32
7620,-1.935,1.58
7621,-1.82,1.66
7622,-1.67,1.345
7623,-1.5,0.81
7624,-1.405,0.23
7625,-1.28,-0.22
7626,-1.12,-0.52
7627,-0.95,-0.64
7628,-0.82,-0.685
7629,-0.61,-0.69
7630,-0.45,-0.68
7631,-0.25,-0.665
7632,-0.11,-0.64
7633,0.03,-0.615
7634,0.13,-0.655
7635,0.2,-0.645
7636,0.255,-0.625
7637,0.28,-0.61
7638,0.295,-0.59
7639,0.31,-0.595
7640,0.345,-0.59
7641,0.33,-0.575
7642,0.355,-0.565
7643,0.36,-0.575
7644,0.39,-0.53
7645,0.39,-0.525
7646,0.42,-0.535
7647,0.395,-0.53
7648,0.42,-0.53
7649,0.41,-0.53
7650,0.43,-0.535
7651,0.435,-0.54
7652,0.47,-0.52
7653,0.495,-0.525
7654,0.485,-0.55
7655,0.525,-0.575
7656,0.53,-0.585
7657,0.56,-0.58
7658,0.585,-0.59
7659,0.605,-0.62
7660,0.62,-0.65
7661,0.675,-0.665
7662,0.68,-0.69
7663,0.68,-0.705
7664,0.73,-0.72
7665,0.76,-0.745
7666,0.775,-0.765
7667,0.81,-0.765
7668,0.83,-0.76
7669,0.8,-0.745
7670,0.785,-0.745
7671,0.805,-0.69
7672,0.79,-0.65
7673,0.78,-0.635
7674,0.75,-0.605
7675,0.72,-0.57
7676,0.685,-0.535
7677,0.665,-0.49
7678,0.595,-0.435
7679,0.57,-0.41
7680,0.525,-0.365
7681,0.44,-0.36
7682,0.4,-0.345
7683,0.33,-0.31
7684,0.305,-0.315
7685,0.265,-0.305
7686,0.205,-0.32
7687,0.145,-0.33
7688,0.11,-0.32
7689,0.055,-0.31
7690,0.025,-0.35
7691,-0.02,-0.355
7692,-0.03,-0.335
7693,-0.03,-0.34
7694,-0.06,-0.36
7695,-0.075,-0.36
7696,-0.09,-0.36
7697,-0.11,-0.375
7698,-0.105,-0.39
7699,-0.12,-0.375
7700,-0.115,-0.375
7701,-0.115,-0.39
7702,-0.11,-0.41
7703,-0.11,-0.39
7704,-0.12,-0.4
7705,-0.125,-0.415
7706,-0.12,-0.42
7707,-0.13,-0.425
7708,-0.125,-0.43
7709,-0.105,-0.42
7710,-0.115,-0.435
7711,-0.095,-0.42
7712,-0.145,-0.445
7713,-0.12,-0.45
7714,-0.115,-0.45
7715,-0.13,-0.445
7716,-0.11,-0.44
7717,-0.12,-0.455
7718,-0.12,-0.455
7719,-0.125,-0.455
7720,-0.13,-0.46
7721,-0.12,-0.465
7722,-0.15,-0.46
7723,-0.135,-0.46
7724,-0.135,-0.45
7725,-0.135,-0.48
7726,-0.135,-0.455
7727,-0.15,-0.455
7728,-0.13,-0.455
7729,-0.145,-0.445
7730,-0.125,-0.45
7731,-0.135,-0.47
7732,-0.16,-0.46
7733,-0.135,-0.46
7734,-0.135,-0.48
7735,-0.15,-0.435
7736,-0.16,-0.46
7737,-0.155,-0.46
7738,-0.15,-0.45
7739,-0.17,-0.455
7740,-0.16,-0.45
7741,-0.165,-0.46
7742,-0.16,-0.465
7743,-0.165,-0.435
7744,-0.165,-0.43
7745,-0.185,-0.435
7746,-0.195,-0.46
7747,-0.17,-0.445
7748,-0.185,-0.445
7749,-0.18,-0.45
7750,-0.175,-0.45
7751,-0.19,-0.43
7752,-0.17,-0.44
7753,-0.18,-0.455
7754,-0.165,-0.43
7755,-0.195,-0.42
7756,-0.175,-0.43
7757,-0.165,-0.425
7758,-0.16,-0.42
7759,-0.18,-0.435
7760,-0.18,-0.415
7761,-0.165,-0.355
7762,-0.17,-0.335
7763,-0.145,-0.3
7764,-0.155,-0.29
7765,-0.125,-0.265
7766,-0.09,-0.235
7767,-0.085,-0.195
7768,-0.04,-0.18
7769,-0.02,-0.185
7770,0,-0.225
7771,0.01,-0.26
7772,0.005,-0.295
7773,-0.035,-0.29
7774,-0.075,-0.31
7775,-0.125,-0.325
7776,-0.145,-0.345
7777,-0.135,-0.355
7778,-0.15,-0.375
7779,-0.185,-0.405
7780,-0.215,-0.47
7781,-0.19,-0.49
7782,-0.215,-0.495
7783,-0.22,-0.47
7784,-0.2,-0.5
7785,-0.2,-0.5
7786,-0.21,-0.5
7787,-0.215,-0.5
7788,-0.19,-0.505
7789,-0.2,-0.505
7790,-0.205,-0.49
7791,-0.215,-0.49
7792,-0.205,-0.49
7793,-0.19,-0.475
7794,-0.215,-0.495
7795,-0.205,-0.48
7796,-0.215,-0.48
7797,-0.21,-0.485
7798,-0.195,-0.47
7799,-0.21,-0.46
7800,-0.195,-0.475
7801,-0.195,-0.47
7802,-0.205,-0.455
7803,-0.205,-0.465
7804,-0.175,-0.445
7805,-0.19,-0.38
7806,-0.18,-0.265
7807,-0.16,-0.095
7808,-0.15,0.14
7809,-0.05,0.495
7810,0,0.825
7811,-0.175,1.005
7812,-0.51,1.2
7813,-1.09,1.44
7814,-1.84,1.69
7815,-2.495,1.79
7816,-2.925,1.735
7817,-3.055,1.69
7818,-3.025,1.575
7819,-2.9,1.395
7820,-2.735,1.195
7821,-2.575,1.025
7822,-2.49,0.88
7823,-2.31,0.83
7824,-2.165,0.94
7825,-2.02,1.19
7826,-1.905,1.39
7827,-1.755,1.265
7828,-1.595,0.76
7829,-1.45,0.175
7830,-1.335,-0.305
7831,-1.185,-0.595
7832,-1.04,-0.71
7833,-0.88,-0.715
7834,-0.715,-0.69
7835,-0.53,-0.68
7836,-0.31,-0.66
7837,-0.135,-0.635
7838,0.015,-0.61
7839,0.19,-0.6
7840,0.245,-0.58
7841,0.32,-0.57
7842,0.33,-0.565
7843,0.355,-0.555
7844,0.365,-0.555
7845,0.4,-0.555
7846,0.42,-0.52
7847,0.44,-0.505
7848,0.42,-0.51
7849,0.45,-0.505
7850,0.48,-0.505
7851,0.48,-0.485
7852,0.49,-0.475
7853,0.515,-0.48
7854,0.495,-0.495
7855,0.525,-0.475
7856,0.52,-0.465
7857,0.56,-0.495
7858,0.59,-0.465
7859,0.58,-0.475
7860,0.605,-0.475
7861,0.64,-0.505
7862,0.65,-0.505
7863,0.685,-0.51
7864,0.685,-0.52
7865,0.74,-0.54
7866,0.735,-0.555
7867,0.755,-0.565
7868,0.775,-0.585
7869,0.805,-0.615
7870,0.83,-0.62
7871,0.87,-0.64
7872,0.885,-0.645
7873,0.87,-0.675
7874,0.9,-0.65
7875,0.91,-0.665
7876,0.915,-0.665
7877,0.91,-0.64
7878,0.915,-0.63
7879,0.89,-0.58
7880,0.875,-0.57
7881,0.845,-0.51
7882,0.795,-0.48
7883,0.745,-0.445
7884,0.73,-0.42
7885,0.67,-0.37
7886,0.625,-0.33
7887,0.58,-0.32
7888,0.51,-0.29
7889,0.47,-0.31
7890,0.385,-0.295
7891,0.345,-0.26
7892,0.295,-0.29
7893,0.255,-0.3
7894,0.19,-0.3
7895,0.145,-0.305
7896,0.1,-0.31
7897,0.065,-0.325
7898,0.05,-0.34
7899,0.03,-0.32
7900,0,-0.33
7901,0.005,-0.35
7902,-0.025,-0.355
7903,-0.04,-0.34
7904,-0.045,-0.375
7905,-0.05,-0.375
7906,-0.05,-0.38
7907,-0.07,-0.385
7908,-0.085,-0.38
7909,-0.065,-0.395
7910,-0.07,-0.41
7911,-0.085,-0.395
7912,-0.08,-0.395
7913,-0.075,-0.395
7914,-0.07,-0.41
7915,-0.055,-0.395
7916,-0.045,-0.395
7917,-0.07,-0.425
7918,-0.04,-0.41
7919,-0.04,-0.41
7920,-0.035,-0.4
7921,-0.055,-0.43
7922,-0.06,-0.42
7923,-0.03,-0.41
7924,-0.04,-0.41
7925,-0.05,-0.425
7926,-0.045,-0.4
7927,-0.025,-0.395
7928,-0.05,-0.415
7929,-0.05,-0.43
7930,-0.05,-0.42
7931,-0.055,-0.415
7932,-0.04,-0.43
7933,-0.04,-0.435
7934,-0.035,-0.435
7935,-0.045,-0.435
7936,-0.06,-0.42
7937,-0.075,-0.425
7938,-0.07,-0.425
7939,-0.08,-0.415
7940,-0.08,-0.43
7941,-0.075,-0.43
7942,-0.07,-0.42
7943,-0.05,-0.4
7944,-0.06,-0.42
7945,-0.07,-0.41
7946,-0.08,-0.415
7947,-0.07,-0.395
7948,-0.065,-0.4
7949,-0.1,-0.44
7950,-0.08,-0.41
7951,-0.08,-0.395
7952,-0.075,-0.395
7953,-0.085,-0.425
7954,-0.1,-0.395
7955,-0.105,-0.39
7956,-0.1,-0.41
7957,-0.1,-0.41
7958,-0.09,-0.41
7959,-0.065,-0.395
7960,-0.08,-0.415
7961,-0.09,-0.4
7962,-0.1,-0.415
7963,-0.095,-0.41
7964,-0.105,-0.425
7965,-0.115,-0.41
7966,-0.1,-0.43
7967,-0.115,-0.405
7968,-0.135,-0.405
7969,-0.125,-0.415
7970,-0.135,-0.37
7971,-0.11,-0.34
7972,-0.125,-0.32
7973,-0.135,-0.29
7974,-0.1,-0.275
7975,-0.075,-0.25
7976,-0.045,-0.225
7977,-0.015,-0.21
7978,-0.005,-0.2
7979,0.03,-0.19
7980,0.045,-0.205
7981,0.06,-0.26
7982,0.045,-0.305
7983,0.015,-0.295
7984,-0.05,-0.335
7985,-0.095,-0.34
7986,-0.1,-0.36
7987,-0.125,-0.36
7988,-0.14,-0.37
7989,-0.16,-0.41
7990,-0.19,-0.43
7991,-0.18,-0.455
7992,-0.195,-0.48
7993,-0.185,-0.495
7994,-0.18,-0.47
7995,-0.175,-0.44
7996,-0.18,-0.48
7997,-0.18,-0.48
7998,-0.21,-0.48
7999,-0.18,-0.48
8000,-0.195,-0.485
8001,-0.21,-0.505
8002,-0.205,-0.475
8003,-0.2,-0.505
8004,-0.215,-0.49
8005,-0.215,-0.495
8006,-0.2,-0.49
8007,-0.205,-0.48
8008,-0.195,-0.465
8009,-0.19,-0.465
8010,-0.2,-0.485
8011,-0.205,-0.47
8012,-0.185,-0.475
8013,-0.205,-0.45
8014,-0.185,-0.435
8015,-0.195,-0.38
8016,-0.195,-0.255
8017,-0.185,-0.04
8018,-0.155,0.245
8019,-0.055,0.64
8020,-0.005,1
8021,-0.175,1.245
8022,-0.56,1.47
8023,-1.13,1.71
8024,-1.895,1.925
8025,-2.55,2.035
8026,-2.94,1.98
8027,-3.085,1.875
8028,-3.04,1.71
8029,-2.94,1.455
8030,-2.77,1.24
8031,-2.605,1.08
8032,-2.5,0.945
8033,-2.35,0.91
8034,-2.17,1.03
8035,-2.065,1.285
8036,-1.935,1.505
8037,-1.8,1.41
8038,-1.645,0.97
8039,-1.53,0.36
8040,-1.365,-0.16
8041,-1.23,-0.505
8042,-1.085,-0.675
8043,-0.915,-0.74
8044,-0.705,-0.77
8045,-0.52,-0.765
8046,-0.315,-0.71
8047,-0.165,-0.685
8048,0.01,-0.67
8049,0.13,-0.675
8050,0.225,-0.68
8051,0.27,-0.655
8052,0.325,-0.665
8053,0.335,-0.63
8054,0.355,-0.625
8055,0.385,-0.595
8056,0.405,-0.595
8057,0.415,-0.59
8058,0.435,-0.58
8059,0.455,-0.58
8060,0.46,-0.57
8061,0.465,-0.55
8062,0.47,-0.525
8063,0.495,-0.525
8064,0.51,-0.52
8065,0.505,-0.51
8066,0.52,-0.51
8067,0.575,-0.51
8068,0.545,-0.51
8069,0.56,-0.485
8070,0.575,-0.52
8071,0.62,-0.535
8072,0.64,-0.55
8073,0.655,-0.56
8074,0.72,-0.56
8075,0.73,-0.58
8076,0.745,-0.575
8077,0.755,-0.62
8078,0.8,-0.615
8079,0.815,-0.63
8080,0.85,-0.655
8081,0.86,-0.655
8082,0.89,-0.68
8083,0.915,-0.68
8084,0.905,-0.705
8085,0.92,-0.705
8086,0.915,-0.68
8087,0.905,-0.645
8088,0.905,-0.63
8089,0.895,-0.62
8090,0.89,-0.565
8091,0.86,-0.54
8092,0.815,-0.495
8093,0.75,-0.475
8094,0.725,-0.425
8095,0.685,-0.37
8096,0.62,-0.36
8097,0.59,-0.35
8098,0.535,-0.335
8099,0.48,-0.34
8100,0.43,-0.315
8101,0.36,-0.325
8102,0.33,-0.295
8103,0.275,-0.3
8104,0.235,-0.345
8105,0.19,-0.335
8106,0.15,-0.36
8107,0.115,-0.365
8108,0.075,-0.36
8109,0.035,-0.385
8110,0.03,-0.38
8111,0.015,-0.38
8112,0.005,-0.38
8113,-0.01,-0.41
8114,-0.025,-0.405
8115,-0.015,-0.39
8116,-0.01,-0.415
8117,-0.03,-0.425
8118,-0.04,-0.42
8119,-0.025,-0.42
8120,-0.04,-0.435
8121,-0.07,-0.425
8122,-0.06,-0.44
8123,-0.055,-0.42
8124,-0.045,-0.44
8125,-0.045,-0.465
8126,-0.055,-0.47
8127,-0.04,-0.445
8128,-0.04,-0.42
8129,-0.05,-0.445
8130,-0.04,-0.46
8131,-0.045,-0.475
8132,-0.04,-0.47
8133,-0.01,-0.47
8134,-0.03,-0.485
8135,-0.03,-0.47
8136,-0.04,-0.48
8137,-0.05,-0.485
8138,-0.035,-0.505
8139,-0.035,-0.475
8140,-0.05,-0.49
8141,-0.04,-0.475
8142,-0.03,-0.475
8143,-0.055,-0.475
8144,-0.04,-0.485
8145,-0.03,-0.49
8146,-0.05,-0.485
8147,-0.065,-0.495
8148,-0.07,-0.475
8149,-0.07,-0.485
8150,-0.095,-0.485
8151,-0.06,-0.5
8152,-0.075,-0.475
8153,-0.085,-0.485
8154,-0.1,-0.48
8155,-0.105,-0.46
8156,-0.08,-0.465
8157,-0.095,-0.45
8158,-0.11,-0.46
8159,-0.115,-0.475
8160,-0.09,-0.465
8161,-0.11,-0.47
8162,-0.12,-0.5
8163,-0.13,-0.465
8164,-0.1,-0.46
8165,-0.14,-0.45
8166,-0.135,-0.46
8167,-0.14,-0.45
8168,-0.115,-0.455
8169,-0.14,-0.435
8170,-0.12,-0.455
8171,-0.14,-0.46
8172,-0.13,-0.445
8173,-0.145,-0.445
8174,-0.13,-0.445
8175,-0.14,-0.445
8176,-0.13,-0.43
8177,-0.15,-0.43
8178,-0.155,-0.435
8179,-0.155,-0.465
8180,-0.165,-0.46
8181,-0.165,-0.425
8182,-0.14,-0.435
8183,-0.15,-0.415
8184,-0.145,-0.415
8185,-0.15,-0.415
8186,-0.145,-0.415
8187,-0.16,-0.39
8188,-0.14,-0.345
8189,-0.155,-0.315
8190,-0.135,-0.31
8191,-0.105,-0.3
8192,-0.08,-0.24
8193,-0.06,-0.225
8194,-0.03,-0.205
8195,0,-0.215
8196,0.02,-0.215
8197,0.025,-0.22
8198,0.03,-0.28
8199,0.015,-0.295
8200,-0.02,-0.295
8201,-0.04,-0.29
8202,-0.075,-0.34
8203,-0.11,-0.37
8204,-0.105,-0.37
8205,-0.11,-0.37
8206,-0.145,-0.4
8207,-0.16,-0.44
8208,-0.185,-0.47
8209,-0.18,-0.475
8210,-0.175,-0.475
8211,-0.175,-0.485
8212,-0.17,-0.46
8213,-0.18,-0.465
8214,-0.205,-0.47
8215,-0.175,-0.48
8216,-0.18,-0.49
8217,-0.21,-0.48
8218,-0.2,-0.47
8219,-0.205,-0.47
8220,-0.185,-0.495
8221,-0.2,-0.485
8222,-0.2,-0.48
8223,-0.2,-0.475
8224,-0.19,-0.49
8225,-0.185,-0.47
8226,-0.21,-0.46
8227,-0.18,-0.48
8228,-0.185,-0.495
8229,-0.185,-0.465
8230,-0.19,-0.46
8231,-0.2,-0.465
8232,-0.21,-0.43
8233,-0.22,-0.385
8234,-0.23,-0.26
8235,-0.2,-0.105
8236,-0.175,0.16
8237,-0.115,0.515
8238,-0.055,0.89
8239,-0.145,1.145
8240,-0.44,1.33
8241,-0.885,1.54
8242,-1.525,1.73
8243,-2.19,1.875
8244,-2.695,1.87
8245,-2.98,1.8
8246,-3.05,1.7
8247,-2.96,1.525
8248,-2.84,1.32
8249,-2.69,1.17
8250,-2.56,1.02
8251,-2.495,0.895
8252,-2.3,0.94
8253,-2.16,1.12
8254,-2.055,1.395
8255,-1.93,1.575
8256,-1.79,1.38
8257,-1.645,0.86
8258,-1.48,0.26
8259,-1.385,-0.2
8260,-1.235,-0.49
8261,-1.06,-0.64
8262,-0.9,-0.665
8263,-0.715,-0.675
8264,-0.545,-0.69
8265,-0.375,-0.685
8266,-0.17,-0.66
8267,-0.005,-0.61
8268,0.135,-0.64
8269,0.19,-0.635
8270,0.255,-0.62
8271,0.315,-0.605
8272,0.34,-0.595
8273,0.365,-0.59
8274,0.37,-0.575
8275,0.375,-0.56
8276,0.41,-0.555
8277,0.435,-0.555
8278,0.425,-0.545
8279,0.445,-0.525
8280,0.48,-0.525
8281,0.475,-0.53
8282,0.505,-0.52
8283,0.515,-0.52
8284,0.51,-0.525
8285,0.525,-0.525
8286,0.55,-0.525
8287,0.55,-0.515
8288,0.565,-0.525
8289,0.595,-0.52
8290,0.62,-0.54
8291,0.64,-0.545
8292,0.645,-0.56
8293,0.67,-0.565
8294,0.675,-0.59
8295,0.695,-0.6
8296,0.725,-0.61
8297,0.745,-0.62
8298,0.78,-0.64
8299,0.805,-0.66
8300,0.835,-0.66
8301,0.855,-0.68
8302,0.875,-0.685
8303,0.89,-0.715
8304,0.865,-0.695
8305,0.895,-0.685
8306,0.9,-0.7
8307,0.905,-0.68
8308,0.885,-0.66
8309,0.87,-0.63
8310,0.875,-0.605
8311,0.83,-0.545
8312,0.82,-0.51
8313,0.775,-0.485
8314,0.755,-0.44
8315,0.695,-0.425
8316,0.645,-0.37
8317,0.585,-0.34
8318,0.54,-0.33
8319,0.48,-0.325
8320,0.44,-0.305
8321,0.375,-0.315
8322,0.315,-0.325
8323,0.27,-0.32
8324,0.25,-0.31
8325,0.195,-0.335
8326,0.165,-0.33
8327,0.11,-0.335
8328,0.085,-0.365
8329,0.03,-0.36
8330,0.03,-0.345
8331,-0.015,-0.375
8332,0.005,-0.38
8333,-0.02,-0.365
8334,-0.02,-0.38
8335,-0.015,-0.39
8336,-0.04,-0.405
8337,-0.04,-0.395
8338,-0.05,-0.395
8339,-0.06,-0.4
8340,-0.05,-0.415
8341,-0.04,-0.395
8342,-0.07,-0.42
8343,-0.06,-0.41
8344,-0.05,-0.41
8345,-0.075,-0.415
8346,-0.07,-0.43
8347,-0.05,-0.425
8348,-0.035,-0.42
8349,-0.04,-0.43
8350,-0.025,-0.44
8351,-0.03,-0.445
8352,-0.035,-0.455
8353,-0.03,-0.435
8354,-0.01,-0.45
8355,-0.02,-0.45
8356,-0.005,-0.44
8357,-0.03,-0.46
8358,-0.02,-0.455
8359,-0.02,-0.47
8360,-0.035,-0.455
8361,-0.005,-0.47
8362,-0.025,-0.445
8363,0,-0.435
8364,-0.02,-0.435
8365,0,-0.455
8366,-0.005,-0.45
8367,-0.01,-0.46
8368,-0.02,-0.445
8369,-0.015,-0.44
8370,-0.025,-0.415
8371,-0.02,-0.43
8372,-0.015,-0.44
8373,0,-0.42
8374,-0.005,-0.425
8375,-0.005,-0.405
8376,-0.02,-0.445
8377,-0.005,-0.42
8378,-0.025,-0.415
8379,-0.035,-0.42
8380,-0.04,-0.42
8381,-0.025,-0.415
8382,-0.015,-0.425
8383,-0.025,-0.415
8384,-0.06,-0.42
8385,-0.02,-0.385
8386,-0.055,-0.395
8387,-0.055,-0.385
8388,-0.04,-0.415
8389,-0.055,-0.41
8390,-0.07,-0.4
8391,-0.04,-0.41
8392,-0.07,-0.4
8393,-0.05,-0.4
8394,-0.06,-0.41
8395,-0.07,-0.405
8396,-0.04,-0.405
8397,-0.065,-0.4
8398,-0.085,-0.395
8399,-0.07,-0.395
8400,-0.055,-0.375
8401,-0.065,-0.39
8402,-0.065,-0.385
8403,-0.08,-0.36
8404,-0.08,-0.32
8405,-0.08,-0.29
8406,-0.045,-0.275
8407,-0.05,-0.235
8408,-0.02,-0.215
8409,0.02,-0.21
8410,0.02,-0.185
8411,0.025,-0.175
8412,0.08,-0.135
8413,0.105,-0.18
8414,0.1,-0.21
8415,0.105,-0.235
8416,0.06,-0.225
8417,0.025,-0.245
8418,0,-0.285
8419,-0.03,-0.3
8420,-0.04,-0.295
8421,-0.06,-0.325
8422,-0.07,-0.355
8423,-0.11,-0.395
8424,-0.105,-0.42
8425,-0.12,-0.435
8426,-0.095,-0.44
8427,-0.105,-0.42
8428,-0.12,-0.435
8429,-0.135,-0.45
8430,-0.135,-0.43
8431,-0.11,-0.44
8432,-0.135,-0.43
8433,-0.16,-0.42
8434,-0.14,-0.425
8435,-0.155,-0.435
8436,-0.15,-0.415
8437,-0.135,-0.415
8438,-0.125,-0.44
8439,-0.135,-0.43
8440,-0.14,-0.445
8441,-0.125,-0.44
8442,-0.135,-0.435
8443,-0.14,-0.44
8444,-0.125,-0.425
8445,-0.12,-0.43
8446,-0.13,-0.405
8447,-0.125,-0.425
8448,-0.135,-0.395
8449,-0.115,-0.35
8450,-0.11,-0.28
8451,-0.115,-0.1
8452,-0.115,0.085
8453,-0.085,0.375
8454,0,0.675
8455,0,0.9
8456,-0.23,1.055
8457,-0.635,1.225
8458,-1.285,1.43
8459,-2.025,1.63
8460,-2.615,1.705
8461,-2.96,1.69
8462,-3.08,1.595
8463,-3.06,1.46
8464,-2.955,1.28
8465,-2.8,1.1
8466,-2.665,0.94
8467,-2.565,0.77
8468,-2.395,0.7
8469,-2.225,0.75
8470,-2.11,0.95
8471,-1.985,1.195
8472,-1.855,1.23
8473,-1.7,0.93
8474,-1.54,0.38
8475,-1.425,-0.195
8476,-1.315,-0.56
8477,-1.165,-0.73
8478,-1.02,-0.73
8479,-0.845,-0.72
8480,-0.64,-0.695
8481,-0.47,-0.675
8482,-0.27,-0.635
8483,-0.095,-0.59
8484,0.085,-0.585
8485,0.2,-0.57
8486,0.26,-0.56
8487,0.305,-0.535
8488,0.34,-0.545
8489,0.375,-0.545
8490,0.395,-0.535
8491,0.42,-0.51
8492,0.445,-0.515
8493,0.455,-0.505
8494,0.46,-0.485
8495,0.475,-0.47
8496,0.465,-0.475
8497,0.47,-0.485
8498,0.49,-0.47
8499,0.52,-0.465
8500,0.515,-0.465
8501,0.535,-0.475
8502,0.565,-0.455
8503,0.55,-0.46
8504,0.57,-0.465
8505,0.57,-0.485
8506,0.595,-0.47
8507,0.615,-0.47
8508,0.635,-0.51
8509,0.665,-0.51
8510,0.7,-0.51
8511,0.715,-0.53
8512,0.73,-0.55
8513,0.77,-0.56
8514,0.795,-0.555
8515,0.815,-0.575
8516,0.835,-0.575
8517,0.85,-0.61
8518,0.885,-0.61
8519,0.915,-0.62
8520,0.915,-0.635
8521,0.925,-0.63
8522,0.94,-0.61
8523,0.935,-0.61
8524,0.93,-0.59
8525,0.925,-0.59
8526,0.885,-0.555
8527,0.875,-0.51
8528,0.83,-0.48
8529,0.81,-0.445
8530,0.775,-0.395
8531,0.73,-0.36
8532,0.7,-0.335
8533,0.63,-0.32
8534,0.57,-0.3
8535,0.515,-0.275
8536,0.465,-0.26
8537,0.415,-0.29
8538,0.32,-0.295
8539,0.3,-0.26
8540,0.25,-0.295
8541,0.205,-0.295
8542,0.145,-0.33
8543,0.11,-0.345
8544,0.07,-0.32
8545,0.065,-0.335
8546,0.04,-0.365
8547,0.02,-0.35
8548,0.01,-0.34
8549,-0.01,-0.37
8550,-0.015,-0.365
8551,-0.03,-0.375
8552,-0.02,-0.35
8553,-0.025,-0.39
8554,-0.03,-0.385
8555,-0.04,-0.38
8556,-0.04,-0.38
8557,-0.04,-0.39
8558,-0.035,-0.4
8559,-0.065,-0.415
8560,-0.045,-0.415
8561,-0.055,-0.43
8562,-0.05,-0.44
8563,-0.055,-0.45
8564,-0.03,-0.425
8565,-0.03,-0.425
8566,-0.025,-0.42
8567,-0.055,-0.415
8568,-0.055,-0.425
8569,-0.035,-0.42
8570,-0.04,-0.44
8571,-0.04,-0.42
8572,-0.035,-0.43
8573,-0.03,-0.425
8574,-0.03,-0.435
8575,-0.05,-0.455
8576,-0.045,-0.435
8577,-0.035,-0.415
8578,-0.045,-0.425
8579,-0.055,-0.46
8580,-0.045,-0.445
8581,-0.055,-0.46
8582,-0.055,-0.455
8583,-0.045,-0.425
8584,-0.055,-0.415
8585,-0.055,-0.42
8586,-0.06,-0.445
8587,-0.04,-0.43
8588,-0.04,-0.425
8589,-0.07,-0.435
8590,-0.085,-0.415
8591,-0.095,-0.42
8592,-0.07,-0.41
8593,-0.07,-0.415
8594,-0.07,-0.41
8595,-0.07,-0.415
8596,-0.07,-0.405
8597,-0.06,-0.415
8598,-0.08,-0.43
8599,-0.085,-0.43
8600,-0.06,-0.41
8601,-0.08,-0.395
8602,-0.05,-0.415
8603,-0.055,-0.41
8604,-0.05,-0.405
8605,-0.065,-0.4
8606,-0.055,-0.38
8607,-0.075,-0.385
8608,-0.1,-0.38
8609,-0.075,-0.37
8610,-0.075,-0.375
8611,-0.075,-0.395
8612,-0.09,-0.375
8613,-0.1,-0.36
8614,-0.075,-0.375
8615,-0.07,-0.375
8616,-0.09,-0.355
8617,-0.07,-0.325
8618,-0.08,-0.285
8619,-0.065,-0.26
8620,-0.08,-0.23
8621,-0.045,-0.23
8622,-0.015,-0.195
8623,0.01,-0.18
8624,0.045,-0.135
8625,0.06,-0.135
8626,0.095,-0.16
8627,0.085,-0.18
8628,0.11,-0.225
8629,0.075,-0.24
8630,0.04,-0.26
8631,0,-0.255
8632,-0.03,-0.285
8633,-0.05,-0.305
8634,-0.045,-0.31
8635,-0.09,-0.32
8636,-0.14,-0.35
8637,-0.125,-0.38
8638,-0.125,-0.44
8639,-0.095,-0.415
8640,-0.095,-0.43
8641,-0.11,-0.425
8642,-0.125,-0.445
8643,-0.14,-0.42
8644,-0.15,-0.435
8645,-0.135,-0.43
8646,-0.145,-0.43
8647,-0.125,-0.425
8648,-0.14,-0.415
8649,-0.145,-0.41
8650,-0.135,-0.42
8651,-0.15,-0.43
8652,-0.145,-0.42
8653,-0.165,-0.42
8654,-0.155,-0.43
8655,-0.185,-0.41
8656,-0.145,-0.42
8657,-0.17,-0.41
8658,-0.17,-0.42
8659,-0.145,-0.4
8660,-0.14,-0.385
8661,-0.155,-0.36
8662,-0.17,-0.305
8663,-0.145,-0.16
8664,-0.155,0.035
8665,-0.09,0.355
8666,0.005,0.725
8667,0.025,1.035
8668,-0.19,1.22
8669,-0.595,1.4
8670,-1.255,1.61
