Order,ECG1,ECG2
7030,0.135,-0.425
7031,0.145,-0.435
7032,0.11,-0.43
7033,0.15,-0.42
7034,0.13,-0.43
7035,0.105,-0.435
7036,0.105,-0.42
7037,0.13,-0.42
7038,0.12,-0.46
7039,0.13,-0.48
7040,0.125,-0.465
7041,0.14,-0.455
7042,0.115,-0.43
7043,0.105,-0.45
7044,0.075,-0.45
7045,0.08,-0.45
7046,0.075,-0.46
7047,0.085,-0.465
7048,0.07,-0.465
7049,0.065,-0.49
7050,0.085,-0.5
7051,0.07,-0.49
7052,0.065,-0.505
7053,0.06,-0.515
7054,0.085,-0.535
7055,0.05,-0.49
7056,0.055,-0.495
7057,0.05,-0.49
7058,0.075,-0.445
7059,0.065,-0.335
7060,0.08,-0.25
7061,0.095,-0.07
7062,0.175,0.21
7063,0.175,0.49
7064,0,0.685
7065,-0.365,0.96
7066,-0.94,1.21
7067,-1.47,1.38
7068,-1.94,1.49
7069,-2.275,1.515
7070,-2.32,1.54
7071,-2.25,1.485
7072,-2.11,1.41
7073,-2.01,1.355
7074,-1.905,1.245
7075,-1.795,1.115
7076,-1.67,0.98
7077,-1.57,0.895
7078,-1.47,0.755
7079,-1.345,0.58
7080,-1.23,0.25
7081,-1.13,-0.165
7082,-1.02,-0.525
7083,-0.96,-0.75
7084,-0.795,-0.84
7085,-0.69,-0.8
7086,-0.515,-0.73
7087,-0.35,-0.715
7088,-0.14,-0.7
7089,0.025,-0.65
7090,0.19,-0.635
7091,0.325,-0.63
7092,0.39,-0.665
7093,0.445,-0.66
7094,0.46,-0.63
7095,0.48,-0.62
7096,0.51,-0.635
7097,0.505,-0.625
7098,0.56,-0.6
7099,0.57,-0.58
7100,0.575,-0.59
7101,0.62,-0.57
7102,0.63,-0.55
7103,0.665,-0.53
7104,0.675,-0.52
7105,0.675,-0.535
7106,0.685,-0.545
7107,0.695,-0.535
7108,0.69,-0.505
7109,0.695,-0.46
7110,0.725,-0.43
7111,0.72,-0.395
7112,0.77,-0.43
7113,0.815,-0.415
7114,0.87,-0.41
7115,0.88,-0.395
7116,0.9,-0.39
7117,0.91,-0.365
7118,0.95,-0.375
7119,0.965,-0.355
7120,0.985,-0.345
7121,0.96,-0.31
7122,0.98,-0.32
7123,0.98,-0.28
7124,0.99,-0.265
7125,0.95,-0.255
7126,0.935,-0.235
7127,0.875,-0.205
7128,0.835,-0.195
7129,0.795,-0.16
7130,0.73,-0.13
7131,0.685,-0.105
7132,0.62,-0.13
7133,0.59,-0.135
7134,0.51,-0.14
7135,0.46,-0.155
7136,0.39,-0.185
7137,0.36,-0.215
7138,0.32,-0.245
7139,0.26,-0.22
7140,0.235,-0.255
7141,0.205,-0.26
7142,0.185,-0.245
7143,0.175,-0.26
7144,0.13,-0.285
7145,0.115,-0.285
7146,0.135,-0.285
7147,0.115,-0.31
7148,0.11,-0.29
7149,0.1,-0.25
7150,0.07,-0.235
7151,0.09,-0.25
7152,0.11,-0.245
7153,0.1,-0.265
7154,0.12,-0.25
7155,0.11,-0.24
7156,0.105,-0.22
7157,0.12,-0.235
7158,0.125,-0.215
7159,0.12,-0.225
7160,0.14,-0.215
7161,0.145,-0.2
7162,0.15,-0.21
7163,0.165,-0.22
7164,0.13,-0.205
7165,0.13,-0.2
7166,0.135,-0.185
7167,0.145,-0.22
7168,0.145,-0.255
7169,0.13,-0.27
7170,0.13,-0.3
7171,0.12,-0.285
7172,0.08,-0.315
7173,0.08,-0.29
7174,0.065,-0.285
7175,0.055,-0.315
7176,0.055,-0.315
7177,0.06,-0.32
7178,0.05,-0.305
7179,0.05,-0.3
7180,0.085,-0.295
7181,0.05,-0.285
7182,0.06,-0.28
7183,0.06,-0.27
7184,0.07,-0.26
7185,0.065,-0.285
7186,0.07,-0.295
7187,0.06,-0.28
7188,0.065,-0.225
7189,0.035,-0.195
7190,0.03,-0.17
7191,0.045,-0.14
7192,0.065,-0.16
7193,0.055,-0.17
7194,0.065,-0.145
7195,0.07,-0.13
7196,0.07,-0.125
7197,0.065,-0.1
7198,0.065,-0.085
7199,0.07,-0.065
7200,0.075,-0.06
7201,0.085,-0.045
7202,0.1,-0.045
7203,0.125,-0.075
7204,0.105,-0.085
7205,0.095,-0.03
7206,0.105,-0.085
7207,0.115,-0.065
7208,0.105,-0.08
7209,0.085,-0.115
7210,0.1,-0.115
7211,0.09,-0.095
7212,0.095,-0.11
7213,0.1,-0.115
7214,0.08,-0.135
7215,0.105,-0.14
7216,0.11,-0.175
7217,0.1,-0.165
7218,0.09,-0.15
7219,0.065,-0.15
7220,0.06,-0.155
7221,0.085,-0.16
7222,0.075,-0.175
7223,0.06,-0.17
7224,0.07,-0.16
7225,0.095,-0.17
7226,0.055,-0.2
7227,0.045,-0.195
7228,0.03,-0.16
7229,-0.005,-0.12
7230,-0.025,-0.125
7231,0,-0.14
7232,0,-0.135
7233,0,-0.14
7234,-0.025,-0.13
7235,-0.03,-0.115
7236,-0.01,-0.095
7237,-0.005,-0.085
7238,-0.005,-0.06
7239,-0.015,-0.055
7240,0.005,-0.045
7241,0.015,-0.02
7242,0.02,-0.005
7243,0.02,-0.01
7244,0.035,0.01
7245,0.06,0.035
7246,0.065,0.125
7247,0.09,0.275
7248,0.125,0.495
7249,0.195,0.765
7250,0.165,1
7251,0.005,1.155
7252,-0.34,1.315
7253,-0.91,1.565
7254,-1.435,1.745
7255,-1.915,1.79
7256,-2.195,1.76
7257,-2.245,1.725
7258,-2.16,1.665
7259,-2.03,1.585
7260,-1.925,1.495
7261,-1.89,1.36
7262,-1.73,1.265
7263,-1.61,1.19
7264,-1.49,1.095
7265,-1.415,0.97
7266,-1.275,0.85
7267,-1.17,0.605
7268,-1.05,0.225
7269,-0.965,-0.145
7270,-0.885,-0.39
7271,-0.76,-0.505
7272,-0.64,-0.53
7273,-0.54,-0.46
7274,-0.39,-0.405
7275,-0.25,-0.38
7276,-0.09,-0.34
7277,0.035,-0.32
7278,0.17,-0.29
7279,0.26,-0.265
7280,0.325,-0.27
7281,0.37,-0.255
7282,0.405,-0.24
7283,0.445,-0.23
7284,0.46,-0.21
7285,0.48,-0.2
7286,0.5,-0.17
7287,0.565,-0.16
7288,0.55,-0.16
7289,0.56,-0.175
7290,0.58,-0.18
7291,0.6,-0.15
7292,0.61,-0.15
7293,0.62,-0.13
7294,0.67,-0.115
7295,0.695,-0.115
7296,0.695,-0.115
7297,0.725,-0.1
7298,0.745,-0.11
7299,0.785,-0.095
7300,0.825,-0.1
7301,0.82,-0.095
7302,0.885,-0.09
7303,0.87,-0.045
7304,0.9,-0.03
7305,0.935,-0.03
7306,0.955,-0.04
7307,0.975,-0.07
7308,1.015,-0.055
7309,1.015,-0.055
7310,1.055,-0.005
7311,1.05,0.005
7312,1.06,0.03
7313,1.04,0.025
7314,1.035,0.03
7315,1.025,0.03
7316,0.995,0.055
7317,0.895,0.105
7318,0.855,0.15
7319,0.775,0.18
7320,0.75,0.21
7321,0.705,0.255
7322,0.69,0.27
7323,0.635,0.27
7324,0.61,0.28
7325,0.54,0.275
7326,0.525,0.27
7327,0.47,0.26
7328,0.435,0.245
7329,0.38,0.21
7330,0.33,0.175
7331,0.32,0.155
7332,0.31,0.115
7333,0.245,0.105
7334,0.225,0.105
7335,0.205,0.1
7336,0.185,0.08
7337,0.18,0.06
7338,0.175,0.025
7339,0.155,0.05
7340,0.145,0.04
7341,0.135,0.015
7342,0.12,-0.005
7343,0.13,0.025
7344,0.135,0.03
7345,0.13,0.04
7346,0.115,0.055
7347,0.15,0.015
7348,0.145,-0.005
7349,0.14,-0.015
7350,0.1,0.005
7351,0.095,0.035
7352,0.095,0.025
7353,0.095,0.01
7354,0.105,-0.005
7355,0.095,-0.005
7356,0.1,-0.005
7357,0.07,0.015
7358,0.06,0.03
7359,0.075,0.025
7360,0.06,0.04
7361,0.095,0.05
7362,0.08,0.04
7363,0.095,0
7364,0.08,0.015
7365,0.095,0.03
7366,0.115,0.035
7367,0.105,0.035
7368,0.145,0.03
7369,0.155,0.025
7370,0.14,0.005
7371,0.155,-0.035
7372,0.14,-0.04
7373,0.145,-0.025
7374,0.14,-0.045
7375,0.13,-0.055
7376,0.145,-0.055
7377,0.115,-0.075
7378,0.125,-0.085
7379,0.11,-0.08
7380,0.09,-0.045
7381,0.115,-0.06
7382,0.13,-0.075
7383,0.145,-0.08
7384,0.12,-0.04
7385,0.12,-0.035
7386,0.1,-0.035
7387,0.14,-0.075
7388,0.13,-0.075
7389,0.15,-0.06
7390,0.14,-0.06
7391,0.12,-0.035
7392,0.11,0.01
7393,0.105,0.005
7394,0.1,0.01
7395,0.095,0.005
7396,0.055,0.05
7397,0.035,0.035
7398,0.005,0.01
7399,0.045,0.04
7400,0.035,0.075
7401,0.02,0.09
7402,0.02,0.075
7403,0.025,0.07
7404,0.03,0.11
7405,0.035,0.1
7406,0.04,0.105
7407,0.055,0.08
7408,0.065,0.075
7409,0.04,0.08
7410,0.065,0.08
7411,0.08,0.075
7412,0.06,0.075
7413,0.075,0.08
7414,0.07,0.1
7415,0.075,0.18
7416,0.065,0.295
7417,0.105,0.45
7418,0.15,0.705
7419,0.205,0.925
7420,0.09,1.075
7421,-0.13,1.215
7422,-0.585,1.4
7423,-1.13,1.615
7424,-1.58,1.775
7425,-1.96,1.795
7426,-2.195,1.82
7427,-2.23,1.76
7428,-2.14,1.65
7429,-2,1.56
7430,-1.915,1.44
7431,-1.88,1.31
7432,-1.795,1.21
7433,-1.68,1.15
7434,-1.565,1.05
7435,-1.48,0.935
7436,-1.37,0.77
7437,-1.235,0.47
7438,-1.15,0.085
7439,-1.045,-0.235
7440,-0.96,-0.405
7441,-0.865,-0.445
7442,-0.75,-0.385
7443,-0.625,-0.29
7444,-0.48,-0.23
7445,-0.32,-0.205
7446,-0.14,-0.19
7447,0.035,-0.14
7448,0.195,-0.15
7449,0.295,-0.135
7450,0.37,-0.14
7451,0.42,-0.13
7452,0.44,-0.135
7453,0.48,-0.16
7454,0.49,-0.155
7455,0.515,-0.115
7456,0.535,-0.13
7457,0.53,-0.15
7458,0.525,-0.13
7459,0.57,-0.1
7460,0.6,-0.11
7461,0.605,-0.11
7462,0.62,-0.1
7463,0.625,-0.095
7464,0.645,-0.105
7465,0.685,-0.1
7466,0.695,-0.115
7467,0.73,-0.085
7468,0.735,-0.06
7469,0.765,-0.02
7470,0.795,-0.02
7471,0.87,-0.03
7472,0.895,-0.03
7473,0.905,-0.01
7474,0.905,0.04
7475,0.95,0.055
7476,0.985,0.06
7477,1.005,0.1
7478,1.055,0.1
7479,1.08,0.105
7480,1.065,0.125
7481,1.065,0.15
7482,1.085,0.165
7483,1.055,0.18
7484,1.065,0.21
7485,1.04,0.235
7486,0.995,0.275
7487,0.975,0.28
7488,0.955,0.285
7489,0.92,0.33
7490,0.885,0.37
7491,0.86,0.37
7492,0.785,0.375
7493,0.75,0.39
7494,0.715,0.375
7495,0.67,0.365
7496,0.63,0.345
7497,0.56,0.335
7498,0.535,0.295
7499,0.51,0.245
7500,0.445,0.245
7501,0.42,0.225
7502,0.37,0.195
7503,0.35,0.155
7504,0.32,0.15
7505,0.3,0.15
7506,0.285,0.125
7507,0.27,0.09
7508,0.25,0.09
7509,0.25,0.1
7510,0.23,0.12
7511,0.23,0.1
7512,0.205,0.095
7513,0.215,0.09
7514,0.225,0.075
7515,0.215,0.06
7516,0.21,0.09
7517,0.205,0.105
7518,0.205,0.12
7519,0.21,0.085
7520,0.205,0.08
7521,0.205,0.09
7522,0.205,0.06
7523,0.19,0.055
7524,0.2,0.055
7525,0.165,0.055
7526,0.165,0.07
7527,0.125,0.06
7528,0.12,0.11
7529,0.11,0.145
7530,0.085,0.215
7531,0.11,0.305
7532,0.155,0.41
7533,0.19,0.605
7534,0.25,0.815
7535,0.24,0.94
7536,0.09,1.035
7537,-0.25,1.2
7538,-0.755,1.395
7539,-1.265,1.56
7540,-1.71,1.61
7541,-2.01,1.585
7542,-2.115,1.55
7543,-2.08,1.475
7544,-2.005,1.38
7545,-1.93,1.34
7546,-1.86,1.215
7547,-1.785,1.06
7548,-1.63,0.88
7549,-1.545,0.76
7550,-1.44,0.6
7551,-1.345,0.465
7552,-1.2,0.18
7553,-1.11,-0.16
7554,-1.045,-0.44
7555,-0.945,-0.535
7556,-0.79,-0.51
7557,-0.695,-0.36
7558,-0.525,-0.22
7559,-0.365,-0.14
7560,-0.16,-0.115
7561,0.015,-0.105
7562,0.19,-0.085
7563,0.335,-0.085
7564,0.425,-0.1
7565,0.475,-0.115
7566,0.495,-0.08
7567,0.54,-0.1
7568,0.565,-0.075
7569,0.56,-0.075
7570,0.565,-0.06
7571,0.555,-0.07
7572,0.57,-0.025
7573,0.575,-0.025
7574,0.595,-0.035
7575,0.625,0.005
7576,0.63,0.01
7577,0.65,0.01
7578,0.67,0.01
7579,0.68,0.01
7580,0.705,0.015
7581,0.69,0.04
7582,0.685,0.025
7583,0.73,0.02
7584,0.77,0.02
7585,0.785,0.005
7586,0.795,-0.025
7587,0.82,-0.03
7588,0.84,0.01
7589,0.87,0.01
7590,0.88,-0.01
7591,0.905,-0.02
7592,0.92,-0.04
7593,0.925,-0.015
7594,0.96,-0.01
7595,0.95,-0.01
7596,0.955,0.005
7597,0.97,0.01
7598,0.95,0.015
7599,0.93,0.055
7600,0.91,0.11
7601,0.895,0.16
7602,0.855,0.16
7603,0.845,0.17
7604,0.81,0.2
7605,0.81,0.21
7606,0.735,0.22
7607,0.675,0.2
7608,0.63,0.225
7609,0.54,0.21
7610,0.49,0.23
7611,0.445,0.195
7612,0.395,0.19
7613,0.335,0.175
7614,0.285,0.16
7615,0.275,0.135
7616,0.245,0.135
7617,0.215,0.11
7618,0.21,0.09
7619,0.2,0.08
7620,0.18,0.105
7621,0.195,0.075
7622,0.185,0.06
7623,0.175,0.05
7624,0.165,0.045
7625,0.17,0.04
7626,0.155,0.02
7627,0.15,0
7628,0.165,-0.015
7629,0.16,0
7630,0.15,0.01
7631,0.15,0.01
7632,0.15,0.01
7633,0.15,0.005
7634,0.145,-0.01
7635,0.165,0
7636,0.135,0.015
7637,0.155,0.025
7638,0.13,0.02
7639,0.165,0.03
7640,0.15,0.03
7641,0.16,0.03
7642,0.16,0.065
7643,0.15,0.095
7644,0.16,0.1
7645,0.15,0.1
7646,0.19,0.1
7647,0.21,0.09
7648,0.205,0.11
7649,0.19,0.12
7650,0.14,0.15
7651,0.12,0.165
7652,0.13,0.16
7653,0.095,0.17
7654,0.08,0.155
7655,0.08,0.185
7656,0.09,0.25
7657,0.1,0.365
7658,0.1,0.52
7659,0.175,0.74
7660,0.225,1
7661,0.18,1.165
7662,-0.035,1.275
7663,-0.39,1.43
7664,-0.905,1.62
7665,-1.4,1.79
7666,-1.845,1.89
7667,-2.18,1.89
7668,-2.26,1.86
7669,-2.19,1.79
7670,-2.07,1.69
7671,-1.97,1.645
7672,-1.91,1.515
7673,-1.82,1.38
7674,-1.695,1.24
7675,-1.57,1.145
7676,-1.445,1.045
7677,-1.355,0.96
7678,-1.255,0.795
7679,-1.115,0.505
7680,-1.025,0.1
7681,-0.9,-0.23
7682,-0.805,-0.39
7683,-0.695,-0.415
7684,-0.575,-0.335
7685,-0.425,-0.255
7686,-0.27,-0.24
7687,-0.105,-0.255
7688,0.095,-0.2
7689,0.265,-0.19
7690,0.36,-0.185
7691,0.445,-0.17
7692,0.5,-0.15
7693,0.5,-0.165
7694,0.51,-0.155
7695,0.535,-0.12
7696,0.54,-0.09
7697,0.56,-0.08
7698,0.555,-0.105
7699,0.58,-0.11
7700,0.58,-0.08
7701,0.635,-0.09
7702,0.65,-0.085
7703,0.66,-0.09
7704,0.71,-0.11
7705,0.725,-0.11
7706,0.74,-0.115
7707,0.76,-0.125
7708,0.77,-0.14
7709,0.8,-0.095
7710,0.85,-0.085
7711,0.86,-0.11
7712,0.875,-0.125
7713,0.93,-0.16
7714,0.95,-0.135
7715,0.975,-0.075
7716,0.99,-0.085
7717,1.025,-0.1
7718,1.08,-0.075
7719,1.1,-0.075
7720,1.12,-0.09
7721,1.12,-0.08
7722,1.12,-0.07
7723,1.115,-0.065
7724,1.115,-0.015
7725,1.105,0.03
7726,1.055,0.075
7727,1.015,0.14
7728,0.98,0.18
7729,0.965,0.21
7730,0.93,0.245
7731,0.905,0.265
7732,0.875,0.27
7733,0.82,0.275
7734,0.755,0.295
7735,0.695,0.305
7736,0.625,0.28
7737,0.535,0.29
7738,0.48,0.28
7739,0.455,0.26
7740,0.41,0.23
7741,0.38,0.21
7742,0.36,0.215
7743,0.305,0.195
7744,0.295,0.17
7745,0.26,0.15
7746,0.25,0.135
7747,0.245,0.12
7748,0.25,0.13
7749,0.24,0.115
7750,0.23,0.12
7751,0.25,0.1
7752,0.255,0.09
7753,0.26,0.07
7754,0.25,0.055
7755,0.265,0.07
7756,0.26,0.055
7757,0.24,0.07
7758,0.245,0.03
7759,0.275,0.05
7760,0.26,0.025
7761,0.26,0.045
7762,0.265,0.05
7763,0.28,-0.005
7764,0.26,-0.02
7765,0.27,-0.01
7766,0.27,0.015
7767,0.235,0.045
7768,0.215,0.125
7769,0.225,0.215
7770,0.225,0.33
7771,0.275,0.44
7772,0.36,0.635
7773,0.37,0.785
7774,0.23,0.9
7775,-0.03,1.05
7776,-0.585,1.245
7777,-1.18,1.435
7778,-1.715,1.55
7779,-2.115,1.565
7780,-2.3,1.52
7781,-2.31,1.495
7782,-2.205,1.42
7783,-2.085,1.395
7784,-1.995,1.315
7785,-1.93,1.14
7786,-1.8,0.94
7787,-1.665,0.76
7788,-1.57,0.59
7789,-1.455,0.44
7790,-1.33,0.21
7791,-1.22,-0.14
7792,-1.125,-0.48
7793,-1.05,-0.615
7794,-0.94,-0.605
7795,-0.795,-0.515
7796,-0.65,-0.39
7797,-0.44,-0.31
7798,-0.245,-0.265
7799,-0.03,-0.27
7800,0.16,-0.24
7801,0.315,-0.21
7802,0.435,-0.2
7803,0.475,-0.19
7804,0.51,-0.21
7805,0.575,-0.185
7806,0.615,-0.165
7807,0.63,-0.16
7808,0.66,-0.12
7809,0.69,-0.085
7810,0.69,-0.065
7811,0.705,-0.04
7812,0.735,-0.045
7813,0.765,-0.04
7814,0.79,-0.04
7815,0.765,-0.03
7816,0.78,-0.025
7817,0.78,-0.005
7818,0.77,0.005
7819,0.79,0.04
7820,0.795,0.03
7821,0.79,0.025
7822,0.825,0.045
7823,0.84,0.03
7824,0.86,0.035
7825,0.88,0.01
7826,0.905,0.005
7827,0.905,0
7828,0.945,-0.005
7829,0.945,-0.005
7830,0.955,0
7831,0.97,0
7832,0.95,0.005
7833,0.93,0.02
7834,0.945,-0.01
7835,0.955,0.01
7836,0.95,0.065
7837,0.93,0.08
7838,0.895,0.13
7839,0.86,0.145
7840,0.825,0.145
7841,0.795,0.17
7842,0.77,0.195
7843,0.715,0.205
7844,0.67,0.23
7845,0.62,0.23
7846,0.575,0.18
7847,0.56,0.18
7848,0.515,0.17
7849,0.465,0.17
7850,0.435,0.15
7851,0.385,0.16
7852,0.375,0.12
7853,0.345,0.085
7854,0.305,0.065
7855,0.305,0.065
7856,0.265,0.05
7857,0.22,0.035
7858,0.195,0.055
7859,0.175,0.08
7860,0.165,0.055
7861,0.175,0.065
7862,0.165,0.055
7863,0.165,0.065
7864,0.17,0.035
7865,0.145,0.02
7866,0.165,0.045
7867,0.17,0.01
7868,0.175,-0.02
7869,0.17,-0.02
7870,0.165,-0.03
7871,0.175,-0.025
7872,0.15,-0.035
7873,0.14,-0.04
7874,0.14,-0.045
7875,0.135,-0.07
7876,0.15,-0.07
7877,0.125,-0.07
7878,0.135,-0.09
7879,0.14,-0.095
7880,0.13,-0.095
7881,0.11,-0.105
7882,0.12,-0.11
7883,0.13,-0.1
7884,0.12,-0.08
7885,0.1,-0.05
7886,0.115,-0.05
7887,0.1,-0.07
7888,0.11,-0.09
7889,0.095,-0.08
7890,0.09,-0.06
7891,0.085,-0.015
7892,0.085,-0.005
7893,0.075,0.005
7894,0.105,0
7895,0.115,-0.01
7896,0.11,0.005
7897,0.09,-0.015
7898,0.1,0.04
7899,0.08,0.075
7900,0.09,0.09
7901,0.08,0.1
7902,0.065,0.095
7903,0.085,0.075
7904,0.1,0.09
7905,0.085,0.075
7906,0.11,0.075
7907,0.115,0.07
7908,0.11,0.075
7909,0.095,0.05
7910,0.11,0.05
7911,0.085,0.045
7912,0.085,0.03
7913,0.1,0.015
7914,0.1,0.02
7915,0.085,-0.01
7916,0.07,-0.04
7917,0.06,-0.04
7918,0.08,-0.04
7919,0.075,-0.035
7920,0.09,-0.005
7921,0.07,0.05
7922,0.055,0.14
7923,0.085,0.285
7924,0.14,0.565
7925,0.2,0.87
7926,0.13,1.11
7927,-0.06,1.29
7928,-0.46,1.41
7929,-1.005,1.55
7930,-1.535,1.76
7931,-2.025,1.825
7932,-2.34,1.795
7933,-2.39,1.75
7934,-2.21,1.67
7935,-2.01,1.56
7936,-1.905,1.45
7937,-1.835,1.25
7938,-1.685,1.095
7939,-1.54,0.995
7940,-1.435,0.885
7941,-1.325,0.815
7942,-1.225,0.68
7943,-1.135,0.44
7944,-1.065,0.04
7945,-1.005,-0.31
7946,-0.91,-0.47
7947,-0.77,-0.505
7948,-0.665,-0.51
7949,-0.51,-0.46
7950,-0.365,-0.385
7951,-0.21,-0.34
7952,-0.065,-0.3
7953,0.07,-0.315
7954,0.22,-0.32
7955,0.32,-0.31
7956,0.36,-0.295
7957,0.4,-0.32
7958,0.405,-0.3
7959,0.445,-0.29
7960,0.475,-0.25
7961,0.475,-0.255
7962,0.475,-0.23
7963,0.47,-0.27
7964,0.525,-0.265
7965,0.54,-0.22
7966,0.55,-0.2
7967,0.585,-0.185
7968,0.61,-0.17
7969,0.63,-0.18
7970,0.655,-0.15
7971,0.69,-0.13
7972,0.715,-0.08
7973,0.72,-0.06
7974,0.735,-0.075
7975,0.745,-0.1
7976,0.81,-0.125
7977,0.83,-0.125
7978,0.84,-0.12
7979,0.855,-0.14
7980,0.85,-0.145
7981,0.85,-0.125
7982,0.86,-0.11
7983,0.87,-0.065
7984,0.885,-0.055
7985,0.9,-0.05
7986,0.895,-0.05
7987,0.9,-0.04
7988,0.84,0
7989,0.87,0.01
7990,0.85,0.015
7991,0.83,0.015
7992,0.815,0.04
7993,0.765,0.1
7994,0.745,0.12
7995,0.7,0.145
7996,0.655,0.14
7997,0.59,0.11
7998,0.545,0.095
7999,0.52,0.11
8000,0.475,0.14
8001,0.455,0.115
8002,0.42,0.075
8003,0.38,0.065
8004,0.36,0.055
8005,0.325,0.04
8006,0.32,0.015
8007,0.29,0.005
8008,0.285,0.015
8009,0.28,-0.01
8010,0.26,-0.02
8011,0.24,-0.025
8012,0.21,-0.015
8013,0.185,-0.02
8014,0.14,-0.01
8015,0.13,-0.005
8016,0.13,0
8017,0.15,-0.005
8018,0.13,-0.005
8019,0.11,0.015
8020,0.105,0.005
8021,0.125,0.01
8022,0.09,0
8023,0.105,0
8024,0.11,-0.01
8025,0.125,0
8026,0.115,0.015
8027,0.14,-0.025
8028,0.13,-0.015
8029,0.14,-0.03
8030,0.145,-0.05
8031,0.145,-0.08
8032,0.16,-0.085
8033,0.17,-0.08
8034,0.155,-0.065
8035,0.14,-0.105
8036,0.135,-0.15
8037,0.135,-0.165
8038,0.125,-0.15
8039,0.14,-0.13
8040,0.145,-0.155
8041,0.12,-0.205
8042,0.135,-0.21
8043,0.135,-0.21
8044,0.135,-0.185
8045,0.14,-0.175
8046,0.13,-0.2
8047,0.135,-0.195
8048,0.1,-0.21
8049,0.11,-0.19
8050,0.1,-0.195
8051,0.1,-0.22
8052,0.1,-0.185
8053,0.065,-0.125
8054,0.02,-0.12
8055,0.015,-0.12
8056,0.045,-0.105
8057,0.08,-0.075
8058,0.07,-0.055
8059,0.075,-0.06
8060,0.07,-0.025
8061,0.075,-0.04
8062,0.065,-0.045
8063,0.1,-0.03
8064,0.09,-0.035
8065,0.09,-0.045
8066,0.065,-0.04
8067,0.065,-0.05
8068,0.095,-0.03
8069,0.115,-0.06
8070,0.115,-0.06
8071,0.135,-0.055
8072,0.145,-0.085
8073,0.11,-0.095
8074,0.12,-0.095
8075,0.12,-0.09
8076,0.105,-0.095
8077,0.095,-0.105
8078,0.125,-0.09
8079,0.11,-0.085
8080,0.125,0.015
8081,0.15,0.255
8082,0.175,0.565
8083,0.235,0.93
8084,0.21,1.21
8085,0,1.37
8086,-0.37,1.495
8087,-0.92,1.7
8088,-1.47,1.845
8089,-1.915,1.82
8090,-2.225,1.74
8091,-2.28,1.63
8092,-2.155,1.525
8093,-2.015,1.4
8094,-1.91,1.235
8095,-1.79,1.055
8096,-1.645,0.93
8097,-1.495,0.89
8098,-1.41,0.86
8099,-1.29,0.8
8100,-1.185,0.665
8101,-1.115,0.315
8102,-1.04,-0.08
8103,-0.945,-0.33
8104,-0.845,-0.42
8105,-0.67,-0.4
8106,-0.5,-0.35
8107,-0.33,-0.335
8108,-0.16,-0.33
8109,0.01,-0.31
8110,0.175,-0.29
8111,0.33,-0.285
8112,0.425,-0.285
8113,0.455,-0.3
8114,0.5,-0.32
8115,0.505,-0.315
8116,0.51,-0.345
8117,0.515,-0.355
8118,0.52,-0.335
8119,0.515,-0.25
8120,0.55,-0.23
8121,0.55,-0.255
8122,0.58,-0.27
8123,0.605,-0.24
8124,0.63,-0.24
8125,0.63,-0.255
8126,0.645,-0.225
8127,0.67,-0.195
8128,0.69,-0.17
8129,0.72,-0.165
8130,0.735,-0.17
8131,0.765,-0.165
8132,0.82,-0.165
8133,0.81,-0.16
8134,0.84,-0.15
8135,0.865,-0.11
8136,0.88,-0.11
8137,0.885,-0.14
8138,0.885,-0.15
8139,0.9,-0.17
8140,0.9,-0.175
8141,0.89,-0.155
8142,0.89,-0.175
8143,0.885,-0.11
8144,0.875,-0.09
8145,0.88,-0.13
8146,0.88,-0.08
8147,0.85,-0.04
8148,0.83,-0.025
8149,0.815,0
8150,0.81,0.04
8151,0.77,0.06
8152,0.72,0.055
8153,0.665,0.065
8154,0.61,0.1
8155,0.6,0.095
8156,0.525,0.07
8157,0.48,0.07
8158,0.425,0.08
8159,0.405,0.065
8160,0.385,0.035
8161,0.37,-0.005
8162,0.295,-0.025
8163,0.29,-0.015
8164,0.25,-0.035
8165,0.245,-0.065
8166,0.21,-0.07
8167,0.185,-0.06
8168,0.15,-0.01
8169,0.145,0.005
8170,0.18,0
8171,0.19,-0.07
8172,0.175,-0.085
8173,0.145,-0.075
8174,0.135,-0.04
8175,0.16,0.01
8176,0.175,-0.005
8177,0.19,-0.05
8178,0.215,-0.06
8179,0.2,-0.04
8180,0.195,-0.005
8181,0.17,0.01
8182,0.14,-0.07
8183,0.13,-0.085
8184,0.14,-0.045
8185,0.09,-0.04
8186,0.105,-0.05
8187,0.11,-0.075
8188,0.12,-0.06
8189,0.1,-0.105
8190,0.11,-0.12
8191,0.105,-0.125
8192,0.085,-0.12
8193,0.115,-0.165
8194,0.11,-0.235
8195,0.105,-0.225
8196,0.105,-0.19
8197,0.1,-0.185
8198,0.105,-0.195
8199,0.085,-0.24
8200,0.105,-0.22
8201,0.095,-0.245
8202,0.1,-0.3
8203,0.1,-0.28
8204,0.09,-0.235
8205,0.09,-0.235
8206,0.085,-0.23
8207,0.075,-0.21
8208,0.08,-0.195
8209,0.075,-0.16
8210,0.095,-0.17
8211,0.115,-0.19
8212,0.145,-0.175
8213,0.175,-0.08
8214,0.175,-0.02
8215,0.14,0
8216,0.155,0.045
8217,0.205,0.125
8218,0.22,0.2
8219,0.225,0.37
8220,0.24,0.635
8221,0.27,0.985
8222,0.19,1.23
8223,-0.07,1.4
8224,-0.52,1.655
8225,-1.12,1.925
8226,-1.695,2.115
8227,-2.15,2.125
