0rder,ECG1,ECG2
7471,0.22,-0.47
7472,0.21,-0.47
7473,0.2,-0.465
7474,0.225,-0.465
7475,0.2,-0.48
7476,0.195,-0.48
7477,0.22,-0.47
7478,0.215,-0.49
7479,0.185,-0.485
7480,0.195,-0.47
7481,0.2,-0.455
7482,0.195,-0.48
7483,0.205,-0.44
7484,0.205,-0.45
7485,0.19,-0.475
7486,0.185,-0.455
7487,0.19,-0.445
7488,0.215,-0.44
7489,0.205,-0.445
7490,0.19,-0.435
7491,0.195,-0.43
7492,0.2,-0.43
7493,0.2,-0.425
7494,0.175,-0.41
7495,0.165,-0.44
7496,0.17,-0.42
7497,0.18,-0.42
7498,0.16,-0.42
7499,0.17,-0.42
7500,0.175,-0.42
7501,0.175,-0.41
7502,0.19,-0.425
7503,0.165,-0.425
7504,0.16,-0.43
7505,0.155,-0.395
7506,0.165,-0.395
7507,0.135,-0.385
7508,0.155,-0.33
7509,0.15,-0.295
7510,0.16,-0.305
7511,0.17,-0.295
7512,0.185,-0.245
7513,0.225,-0.21
7514,0.245,-0.19
7515,0.26,-0.2
7516,0.305,-0.195
7517,0.31,-0.225
7518,0.315,-0.285
7519,0.305,-0.295
7520,0.28,-0.29
7521,0.25,-0.31
7522,0.19,-0.335
7523,0.19,-0.37
7524,0.195,-0.36
7525,0.17,-0.37
7526,0.105,-0.43
7527,0.095,-0.465
7528,0.085,-0.485
7529,0.1,-0.465
7530,0.1,-0.47
7531,0.085,-0.465
7532,0.09,-0.475
7533,0.095,-0.485
7534,0.1,-0.47
7535,0.09,-0.485
7536,0.085,-0.475
7537,0.1,-0.475
7538,0.065,-0.505
7539,0.085,-0.48
7540,0.1,-0.465
7541,0.095,-0.46
7542,0.085,-0.475
7543,0.08,-0.47
7544,0.08,-0.475
7545,0.085,-0.475
7546,0.06,-0.48
7547,0.065,-0.465
7548,0.07,-0.47
7549,0.075,-0.42
7550,0.07,-0.37
7551,0.085,-0.27
7552,0.07,-0.085
7553,0.12,0.185
7554,0.18,0.57
7555,0.24,0.87
7556,0.08,1.085
7557,-0.245,1.295
7558,-0.825,1.555
7559,-1.53,1.8
7560,-2.085,1.86
7561,-2.43,1.81
7562,-2.48,1.74
7563,-2.385,1.565
7564,-2.225,1.385
7565,-2.065,1.27
7566,-1.95,1.13
7567,-1.86,1.075
7568,-1.695,1.15
7569,-1.575,1.365
7570,-1.505,1.61
7571,-1.39,1.645
7572,-1.265,1.29
7573,-1.155,0.675
7574,-1.045,0.11
7575,-0.9,-0.27
7576,-0.775,-0.535
7577,-0.63,-0.66
7578,-0.48,-0.725
7579,-0.29,-0.725
7580,-0.095,-0.705
7581,0.065,-0.685
7582,0.21,-0.695
7583,0.345,-0.685
7584,0.405,-0.665
7585,0.48,-0.67
7586,0.485,-0.685
7587,0.51,-0.67
7588,0.55,-0.65
7589,0.56,-0.65
7590,0.56,-0.655
7591,0.615,-0.64
7592,0.615,-0.63
7593,0.61,-0.62
7594,0.615,-0.635
7595,0.63,-0.625
7596,0.63,-0.63
7597,0.63,-0.61
7598,0.655,-0.585
7599,0.655,-0.6
7600,0.7,-0.625
7601,0.695,-0.62
7602,0.71,-0.625
7603,0.735,-0.64
7604,0.75,-0.635
7605,0.76,-0.665
7606,0.77,-0.67
7607,0.8,-0.69
7608,0.83,-0.725
7609,0.85,-0.74
7610,0.895,-0.745
7611,0.895,-0.755
7612,0.92,-0.765
7613,0.95,-0.77
7614,0.955,-0.8
7615,0.955,-0.785
7616,0.99,-0.81
7617,0.995,-0.8
7618,0.99,-0.77
7619,0.99,-0.72
7620,0.97,-0.7
7621,0.96,-0.655
7622,0.935,-0.615
7623,0.885,-0.58
7624,0.835,-0.54
7625,0.79,-0.485
7626,0.745,-0.435
7627,0.7,-0.405
7628,0.665,-0.415
7629,0.63,-0.365
7630,0.56,-0.36
7631,0.54,-0.35
7632,0.475,-0.375
7633,0.415,-0.365
7634,0.365,-0.395
7635,0.345,-0.385
7636,0.305,-0.41
7637,0.28,-0.415
7638,0.25,-0.41
7639,0.2,-0.42
7640,0.195,-0.405
7641,0.17,-0.4
7642,0.165,-0.415
7643,0.165,-0.425
7644,0.155,-0.445
7645,0.145,-0.415
7646,0.145,-0.45
7647,0.15,-0.445
7648,0.135,-0.445
7649,0.14,-0.465
7650,0.145,-0.425
7651,0.145,-0.45
7652,0.155,-0.45
7653,0.145,-0.475
7654,0.15,-0.465
7655,0.125,-0.48
7656,0.135,-0.48
7657,0.145,-0.49
7658,0.125,-0.48
7659,0.14,-0.46
7660,0.175,-0.475
7661,0.165,-0.5
7662,0.14,-0.505
7663,0.155,-0.5
7664,0.165,-0.515
7665,0.16,-0.49
7666,0.15,-0.515
7667,0.16,-0.515
7668,0.165,-0.5
7669,0.185,-0.51
7670,0.165,-0.505
7671,0.16,-0.515
7672,0.16,-0.5
7673,0.155,-0.535
7674,0.16,-0.525
7675,0.15,-0.5
7676,0.15,-0.51
7677,0.15,-0.495
7678,0.145,-0.5
7679,0.14,-0.495
7680,0.12,-0.495
7681,0.135,-0.495
7682,0.135,-0.51
7683,0.155,-0.485
7684,0.13,-0.49
7685,0.115,-0.48
7686,0.12,-0.475
7687,0.12,-0.485
7688,0.115,-0.48
7689,0.115,-0.49
7690,0.13,-0.475
7691,0.115,-0.465
7692,0.11,-0.465
7693,0.115,-0.465
7694,0.13,-0.445
7695,0.12,-0.46
7696,0.08,-0.455
7697,0.095,-0.46
7698,0.115,-0.435
7699,0.085,-0.43
7700,0.11,-0.44
7701,0.115,-0.44
7702,0.13,-0.435
7703,0.095,-0.435
7704,0.085,-0.415
7705,0.13,-0.41
7706,0.085,-0.35
7707,0.09,-0.32
7708,0.075,-0.33
7709,0.095,-0.31
7710,0.14,-0.25
7711,0.19,-0.22
7712,0.2,-0.225
7713,0.215,-0.225
7714,0.245,-0.205
7715,0.26,-0.215
7716,0.28,-0.26
7717,0.27,-0.28
7718,0.225,-0.275
7719,0.19,-0.29
7720,0.155,-0.34
7721,0.14,-0.375
7722,0.13,-0.36
7723,0.115,-0.38
7724,0.09,-0.4
7725,0.05,-0.43
7726,0.035,-0.45
7727,0.045,-0.455
7728,0.05,-0.47
7729,0.065,-0.48
7730,0.05,-0.465
7731,0.03,-0.465
7732,0.04,-0.475
7733,0.035,-0.46
7734,0.04,-0.465
7735,0.045,-0.465
7736,0.03,-0.48
7737,0.07,-0.48
7738,0.03,-0.45
7739,0.055,-0.46
7740,0.055,-0.475
7741,0.045,-0.44
7742,0.03,-0.45
7743,0.065,-0.45
7744,0.06,-0.44
7745,0.065,-0.435
7746,0.04,-0.43
7747,0.065,-0.405
7748,0.06,-0.41
7749,0.055,-0.375
7750,0.06,-0.27
7751,0.055,-0.115
7752,0.07,0.135
7753,0.17,0.505
7754,0.25,0.925
7755,0.13,1.195
7756,-0.15,1.455
7757,-0.605,1.765
7758,-1.31,2.08
7759,-1.965,2.205
7760,-2.465,2.195
7761,-2.685,2.16
7762,-2.64,2.065
7763,-2.49,1.875
7764,-2.27,1.705
7765,-2.1,1.585
7766,-1.98,1.465
7767,-1.805,1.47
7768,-1.67,1.59
7769,-1.56,1.845
7770,-1.485,2.08
7771,-1.38,2.02
7772,-1.245,1.575
7773,-1.115,0.935
7774,-1.03,0.32
7775,-0.895,-0.13
7776,-0.76,-0.47
7777,-0.59,-0.61
7778,-0.425,-0.685
7779,-0.245,-0.72
7780,-0.085,-0.695
7781,0.09,-0.685
7782,0.26,-0.68
7783,0.375,-0.69
7784,0.42,-0.72
7785,0.485,-0.715
7786,0.495,-0.7
7787,0.52,-0.7
7788,0.555,-0.69
7789,0.56,-0.705
7790,0.585,-0.67
7791,0.595,-0.665
7792,0.615,-0.685
7793,0.61,-0.68
7794,0.615,-0.655
7795,0.65,-0.66
7796,0.635,-0.7
7797,0.645,-0.675
7798,0.67,-0.655
7799,0.705,-0.67
7800,0.67,-0.685
7801,0.715,-0.685
7802,0.735,-0.68
7803,0.735,-0.69
7804,0.75,-0.705
7805,0.755,-0.715
7806,0.765,-0.715
7807,0.82,-0.745
7808,0.84,-0.755
7809,0.85,-0.765
7810,0.895,-0.785
7811,0.915,-0.8
7812,0.94,-0.84
7813,0.955,-0.84
7814,0.97,-0.85
7815,0.98,-0.85
7816,1.01,-0.875
7817,1.02,-0.825
7818,1.03,-0.835
7819,1.025,-0.81
7820,1.005,-0.79
7821,1.015,-0.765
7822,0.99,-0.725
7823,0.96,-0.68
7824,0.94,-0.64
7825,0.865,-0.575
7826,0.86,-0.545
7827,0.81,-0.49
7828,0.77,-0.43
7829,0.715,-0.42
7830,0.66,-0.39
7831,0.6,-0.37
7832,0.565,-0.37
7833,0.515,-0.36
7834,0.465,-0.35
7835,0.43,-0.335
7836,0.39,-0.37
7837,0.345,-0.355
7838,0.345,-0.34
7839,0.285,-0.375
7840,0.27,-0.385
7841,0.245,-0.385
7842,0.235,-0.38
7843,0.235,-0.41
7844,0.205,-0.41
7845,0.205,-0.395
7846,0.215,-0.39
7847,0.175,-0.405
7848,0.19,-0.415
7849,0.18,-0.415
7850,0.185,-0.41
7851,0.19,-0.42
7852,0.19,-0.43
7853,0.195,-0.42
7854,0.175,-0.42
7855,0.19,-0.41
7856,0.155,-0.45
7857,0.17,-0.43
7858,0.18,-0.435
7859,0.195,-0.45
7860,0.18,-0.46
7861,0.205,-0.46
7862,0.21,-0.445
7863,0.22,-0.45
7864,0.2,-0.48
7865,0.2,-0.48
7866,0.205,-0.465
7867,0.2,-0.48
7868,0.195,-0.475
7869,0.19,-0.48
7870,0.21,-0.48
7871,0.185,-0.48
7872,0.19,-0.48
7873,0.195,-0.465
7874,0.2,-0.48
7875,0.2,-0.475
7876,0.205,-0.46
7877,0.2,-0.48
7878,0.185,-0.47
7879,0.195,-0.445
7880,0.19,-0.455
7881,0.2,-0.485
7882,0.195,-0.465
7883,0.195,-0.465
7884,0.195,-0.48
7885,0.185,-0.485
7886,0.17,-0.48
7887,0.17,-0.48
7888,0.175,-0.48
7889,0.175,-0.48
7890,0.165,-0.475
7891,0.17,-0.485
7892,0.2,-0.465
7893,0.185,-0.46
7894,0.18,-0.44
7895,0.165,-0.445
7896,0.175,-0.465
7897,0.19,-0.465
7898,0.16,-0.45
7899,0.18,-0.435
7900,0.17,-0.435
7901,0.14,-0.45
7902,0.165,-0.43
7903,0.17,-0.42
7904,0.18,-0.44
7905,0.17,-0.435
7906,0.165,-0.415
7907,0.165,-0.395
7908,0.16,-0.355
7909,0.17,-0.335
7910,0.16,-0.3
7911,0.18,-0.26
7912,0.205,-0.26
7913,0.235,-0.22
7914,0.275,-0.22
7915,0.3,-0.18
7916,0.335,-0.19
7917,0.345,-0.175
7918,0.345,-0.215
7919,0.35,-0.25
7920,0.35,-0.265
7921,0.325,-0.255
7922,0.265,-0.285
7923,0.225,-0.3
7924,0.205,-0.32
7925,0.215,-0.345
7926,0.175,-0.335
7927,0.14,-0.37
7928,0.13,-0.43
7929,0.15,-0.45
7930,0.12,-0.435
7931,0.15,-0.435
7932,0.14,-0.46
7933,0.14,-0.445
7934,0.145,-0.455
7935,0.11,-0.45
7936,0.1,-0.42
7937,0.14,-0.445
7938,0.145,-0.43
7939,0.135,-0.435
7940,0.145,-0.435
7941,0.145,-0.435
7942,0.145,-0.425
7943,0.14,-0.43
7944,0.15,-0.415
7945,0.16,-0.435
7946,0.145,-0.425
7947,0.135,-0.415
7948,0.135,-0.4
7949,0.125,-0.4
7950,0.135,-0.4
7951,0.16,-0.36
7952,0.155,-0.335
7953,0.135,-0.25
7954,0.15,-0.085
7955,0.19,0.11
7956,0.245,0.42
7957,0.315,0.715
7958,0.23,0.945
7959,-0.07,1.165
7960,-0.57,1.425
7961,-1.28,1.7
7962,-1.99,1.905
7963,-2.49,1.925
7964,-2.745,1.89
7965,-2.72,1.85
7966,-2.62,1.715
7967,-2.43,1.575
7968,-2.275,1.445
7969,-2.125,1.335
7970,-2,1.27
7971,-1.815,1.39
7972,-1.68,1.62
7973,-1.57,1.825
7974,-1.41,1.725
7975,-1.285,1.275
7976,-1.165,0.61
7977,-1.06,0.025
7978,-0.925,-0.33
7979,-0.79,-0.53
7980,-0.625,-0.6
7981,-0.495,-0.655
7982,-0.285,-0.65
7983,-0.11,-0.63
7984,0.07,-0.605
7985,0.265,-0.595
7986,0.425,-0.6
7987,0.495,-0.6
7988,0.565,-0.59
7989,0.62,-0.595
7990,0.65,-0.585
7991,0.655,-0.58
7992,0.675,-0.59
7993,0.705,-0.575
7994,0.725,-0.575
7995,0.735,-0.56
7996,0.76,-0.545
7997,0.775,-0.565
7998,0.775,-0.55
7999,0.785,-0.565
8000,0.79,-0.555
8001,0.8,-0.56
8002,0.825,-0.555
8003,0.815,-0.56
8004,0.84,-0.575
8005,0.845,-0.58
8006,0.875,-0.575
8007,0.875,-0.575
8008,0.9,-0.585
8009,0.945,-0.61
8010,0.955,-0.61
8011,0.995,-0.635
8012,1,-0.655
8013,1.01,-0.665
8014,1.06,-0.7
8015,1.085,-0.715
8016,1.09,-0.72
8017,1.14,-0.735
8018,1.155,-0.76
8019,1.195,-0.76
8020,1.195,-0.76
8021,1.215,-0.755
8022,1.245,-0.765
8023,1.225,-0.76
8024,1.225,-0.72
8025,1.205,-0.695
8026,1.205,-0.67
8027,1.15,-0.62
8028,1.12,-0.59
8029,1.09,-0.55
8030,1.045,-0.48
8031,1,-0.45
8032,0.95,-0.4
8033,0.895,-0.37
8034,0.84,-0.35
8035,0.79,-0.295
8036,0.735,-0.28
8037,0.7,-0.285
8038,0.645,-0.285
8039,0.59,-0.27
8040,0.535,-0.27
8041,0.47,-0.285
8042,0.465,-0.305
8043,0.43,-0.315
8044,0.38,-0.29
8045,0.355,-0.29
8046,0.33,-0.295
8047,0.32,-0.32
8048,0.31,-0.3
8049,0.28,-0.335
8050,0.265,-0.315
8051,0.25,-0.32
8052,0.255,-0.325
8053,0.27,-0.34
8054,0.25,-0.35
8055,0.23,-0.33
8056,0.23,-0.34
8057,0.235,-0.345
8058,0.25,-0.355
8059,0.235,-0.355
8060,0.23,-0.365
8061,0.225,-0.37
8062,0.22,-0.375
8063,0.23,-0.385
8064,0.225,-0.37
8065,0.22,-0.395
8066,0.23,-0.395
8067,0.24,-0.4
8068,0.22,-0.415
8069,0.2,-0.405
8070,0.21,-0.42
8071,0.22,-0.4
8072,0.205,-0.395
8073,0.235,-0.4
8074,0.215,-0.41
8075,0.21,-0.405
8076,0.215,-0.4
8077,0.23,-0.405
8078,0.22,-0.425
8079,0.215,-0.43
8080,0.24,-0.425
8081,0.225,-0.4
8082,0.205,-0.425
8083,0.2,-0.435
8084,0.22,-0.41
8085,0.23,-0.4
8086,0.21,-0.395
8087,0.195,-0.43
8088,0.21,-0.42
8089,0.205,-0.4
8090,0.19,-0.39
8091,0.195,-0.43
8092,0.18,-0.405
8093,0.19,-0.395
8094,0.185,-0.395
8095,0.18,-0.385
8096,0.18,-0.4
8097,0.18,-0.39
8098,0.18,-0.39
8099,0.17,-0.415
8100,0.16,-0.385
8101,0.175,-0.385
8102,0.175,-0.375
8103,0.185,-0.395
8104,0.165,-0.385
8105,0.18,-0.395
8106,0.165,-0.395
8107,0.165,-0.395
8108,0.16,-0.38
8109,0.165,-0.38
8110,0.16,-0.38
8111,0.14,-0.38
8112,0.155,-0.365
8113,0.165,-0.36
8114,0.15,-0.305
8115,0.15,-0.28
8116,0.16,-0.25
8117,0.165,-0.23
8118,0.23,-0.2
8119,0.26,-0.19
8120,0.28,-0.17
8121,0.305,-0.16
8122,0.35,-0.145
8123,0.35,-0.15
8124,0.35,-0.18
8125,0.35,-0.225
8126,0.335,-0.245
8127,0.275,-0.22
8128,0.26,-0.275
8129,0.195,-0.29
8130,0.23,-0.295
8131,0.215,-0.315
8132,0.19,-0.32
8133,0.13,-0.38
8134,0.115,-0.405
8135,0.135,-0.415
8136,0.14,-0.43
8137,0.15,-0.43
8138,0.135,-0.42
8139,0.125,-0.44
8140,0.125,-0.42
8141,0.125,-0.43
8142,0.135,-0.435
8143,0.125,-0.425
8144,0.12,-0.435
8145,0.11,-0.42
8146,0.13,-0.405
8147,0.11,-0.43
8148,0.125,-0.445
8149,0.12,-0.42
8150,0.125,-0.42
8151,0.155,-0.415
8152,0.13,-0.41
8153,0.115,-0.41
8154,0.135,-0.415
8155,0.125,-0.395
8156,0.155,-0.385
8157,0.105,-0.4
8158,0.115,-0.39
8159,0.125,-0.32
8160,0.13,-0.255
8161,0.13,-0.105
8162,0.145,0.095
8163,0.2,0.385
8164,0.305,0.675
8165,0.225,0.875
8166,-0.08,1.065
8167,-0.595,1.315
8168,-1.35,1.61
8169,-2.1,1.785
8170,-2.65,1.8
8171,-2.93,1.775
8172,-2.905,1.745
8173,-2.78,1.635
8174,-2.615,1.505
8175,-2.435,1.38
8176,-2.32,1.255
8177,-2.16,1.135
8178,-1.975,1.135
8179,-1.845,1.265
8180,-1.715,1.51
8181,-1.62,1.64
8182,-1.465,1.44
8183,-1.33,0.915
8184,-1.185,0.265
8185,-1.075,-0.23
8186,-0.945,-0.49
8187,-0.795,-0.6
8188,-0.62,-0.63
8189,-0.42,-0.62
8190,-0.275,-0.61
8191,-0.09,-0.59
8192,0.13,-0.54
8193,0.31,-0.52
8194,0.465,-0.535
8195,0.545,-0.56
8196,0.595,-0.525
8197,0.63,-0.515
8198,0.68,-0.525
8199,0.71,-0.52
8200,0.725,-0.52
8201,0.765,-0.495
8202,0.765,-0.505
8203,0.765,-0.515
8204,0.78,-0.48
8205,0.8,-0.49
8206,0.815,-0.49
8207,0.805,-0.49
8208,0.815,-0.495
8209,0.845,-0.49
8210,0.83,-0.505
8211,0.87,-0.495
8212,0.895,-0.49
8213,0.905,-0.515
8214,0.925,-0.515
8215,0.93,-0.55
8216,0.955,-0.545
8217,0.97,-0.555
8218,1.02,-0.555
8219,1.03,-0.585
8220,1.065,-0.6
8221,1.09,-0.595
8222,1.11,-0.6
8223,1.125,-0.63
8224,1.18,-0.655
8225,1.2,-0.65
8226,1.23,-0.645
8227,1.24,-0.68
8228,1.245,-0.705
8229,1.26,-0.69
8230,1.28,-0.675
8231,1.275,-0.685
8232,1.275,-0.675
8233,1.23,-0.62
8234,1.225,-0.61
8235,1.185,-0.57
8236,1.15,-0.52
8237,1.11,-0.47
8238,1.08,-0.435
8239,1.02,-0.39
8240,0.965,-0.37
8241,0.92,-0.32
8242,0.86,-0.285
8243,0.805,-0.275
8244,0.755,-0.265
8245,0.71,-0.25
8246,0.67,-0.24
8247,0.605,-0.235
8248,0.545,-0.26
8249,0.485,-0.265
8250,0.46,-0.255
8251,0.43,-0.26
8252,0.405,-0.275
8253,0.34,-0.285
8254,0.335,-0.27
8255,0.315,-0.285
8256,0.31,-0.28
8257,0.275,-0.29
8258,0.28,-0.315
8259,0.25,-0.305
8260,0.255,-0.315
8261,0.245,-0.33
8262,0.22,-0.33
8263,0.24,-0.32
8264,0.205,-0.32
8265,0.225,-0.32
8266,0.215,-0.33
8267,0.215,-0.335
8268,0.205,-0.345
8269,0.205,-0.35
8270,0.215,-0.35
8271,0.24,-0.34
8272,0.21,-0.355
8273,0.245,-0.355
8274,0.26,-0.35
8275,0.225,-0.37
8276,0.22,-0.38
8277,0.235,-0.37
8278,0.24,-0.375
8279,0.25,-0.365
8280,0.235,-0.36
8281,0.24,-0.37
8282,0.24,-0.39
8283,0.25,-0.385
8284,0.245,-0.39
8285,0.245,-0.385
8286,0.265,-0.37
8287,0.255,-0.36
8288,0.235,-0.375
8289,0.24,-0.37
8290,0.24,-0.38
8291,0.23,-0.395
8292,0.225,-0.37
8293,0.225,-0.385
8294,0.225,-0.375
8295,0.23,-0.365
8296,0.195,-0.36
8297,0.205,-0.37
8298,0.215,-0.39
8299,0.205,-0.39
8300,0.185,-0.395
8301,0.195,-0.38
8302,0.19,-0.38
8303,0.195,-0.37
8304,0.175,-0.38
8305,0.18,-0.36
8306,0.165,-0.365
8307,0.175,-0.38
8308,0.18,-0.37
8309,0.145,-0.37
8310,0.145,-0.375
8311,0.15,-0.36
8312,0.175,-0.38
8313,0.17,-0.365
8314,0.17,-0.365
8315,0.18,-0.385
8316,0.17,-0.36
8317,0.15,-0.365
8318,0.15,-0.365
8319,0.135,-0.37
8320,0.135,-0.385
8321,0.12,-0.365
8322,0.135,-0.355
8323,0.16,-0.38
8324,0.15,-0.35
8325,0.13,-0.295
8326,0.135,-0.26
8327,0.14,-0.225
8328,0.17,-0.22
8329,0.2,-0.2
8330,0.23,-0.18
8331,0.25,-0.17
8332,0.28,-0.16
8333,0.29,-0.165
8334,0.325,-0.17
8335,0.31,-0.21
8336,0.305,-0.24
8337,0.275,-0.22
8338,0.23,-0.225
8339,0.2,-0.265
8340,0.185,-0.33
8341,0.2,-0.32
8342,0.175,-0.305
8343,0.15,-0.325
8344,0.075,-0.34
8345,0.06,-0.365
8346,0.055,-0.42
8347,0.055,-0.435
8348,0.085,-0.43
8349,0.08,-0.41
8350,0.095,-0.41
8351,0.085,-0.41
8352,0.075,-0.42
8353,0.085,-0.43
8354,0.1,-0.42
8355,0.075,-0.43
8356,0.075,-0.43
8357,0.08,-0.42
8358,0.07,-0.425
8359,0.055,-0.42
8360,0.055,-0.42
8361,0.065,-0.43
8362,0.04,-0.415
8363,0.045,-0.425
8364,0.06,-0.405
8365,0.08,-0.43
8366,0.075,-0.4
8367,0.07,-0.395
8368,0.08,-0.4
8369,0.06,-0.39
8370,0.05,-0.34
8371,0.025,-0.265
8372,0.045,-0.115
8373,0.085,0.07
8374,0.145,0.365
8375,0.25,0.705
8376,0.16,0.92
8377,-0.095,1.11
8378,-0.525,1.33
8379,-1.235,1.595
8380,-2.02,1.83
8381,-2.61,1.91
8382,-3,1.91
8383,-3.11,1.855
8384,-3.03,1.755
8385,-2.87,1.595
8386,-2.675,1.43
8387,-2.525,1.32
8388,-2.42,1.185
8389,-2.22,1.145
8390,-2.045,1.275
8391,-1.945,1.49
8392,-1.825,1.715
8393,-1.7,1.755
8394,-1.56,1.445
8395,-1.4,0.89
8396,-1.24,0.315
8397,-1.15,-0.12
8398,-0.965,-0.41
8399,-0.805,-0.55
8400,-0.63,-0.63
8401,-0.45,-0.67
8402,-0.265,-0.66
8403,-0.095,-0.64
8404,0.105,-0.61
8405,0.26,-0.595
8406,0.395,-0.595
8407,0.47,-0.625
8408,0.52,-0.615
8409,0.55,-0.6
8410,0.58,-0.605
8411,0.605,-0.595
8412,0.62,-0.58
8413,0.64,-0.565
8414,0.65,-0.57
8415,0.65,-0.575
8416,0.67,-0.56
8417,0.675,-0.535
8418,0.69,-0.54
8419,0.7,-0.555
8420,0.725,-0.53
8421,0.75,-0.53
8422,0.76,-0.535
8423,0.785,-0.55
8424,0.78,-0.54
8425,0.805,-0.535
8426,0.815,-0.54
8427,0.865,-0.565
8428,0.88,-0.565
8429,0.88,-0.555
8430,0.91,-0.58
8431,0.935,-0.595
8432,1,-0.62
8433,1.005,-0.62
8434,1.02,-0.63
8435,1.04,-0.665
8436,1.045,-0.66
8437,1.085,-0.685
8438,1.11,-0.705
8439,1.135,-0.715
8440,1.15,-0.7
8441,1.17,-0.7
8442,1.165,-0.685
8443,1.17,-0.69
8444,1.165,-0.685
8445,1.15,-0.66
8446,1.145,-0.61
8447,1.105,-0.6
8448,1.085,-0.54
8449,1.045,-0.505
8450,1.015,-0.455
8451,0.955,-0.405
8452,0.905,-0.38
8453,0.86,-0.335
8454,0.81,-0.31
8455,0.745,-0.29
8456,0.715,-0.285
8457,0.66,-0.27
8458,0.605,-0.245
8459,0.525,-0.27
8460,0.455,-0.27
8461,0.43,-0.285
8462,0.375,-0.29
8463,0.335,-0.27
8464,0.315,-0.31
8465,0.28,-0.28
8466,0.255,-0.275
8467,0.215,-0.305
8468,0.205,-0.315
8469,0.19,-0.33
8470,0.175,-0.32
8471,0.17,-0.34
8472,0.165,-0.32
8473,0.19,-0.32
8474,0.17,-0.32
8475,0.17,-0.34
8476,0.15,-0.36
8477,0.145,-0.325
8478,0.15,-0.34
8479,0.165,-0.35
8480,0.155,-0.37
8481,0.15,-0.38
8482,0.17,-0.375
8483,0.185,-0.36
8484,0.17,-0.36
8485,0.16,-0.385
8486,0.17,-0.38
8487,0.175,-0.355
8488,0.165,-0.395
8489,0.17,-0.41
8490,0.18,-0.37
8491,0.155,-0.37
8492,0.17,-0.405
8493,0.175,-0.395
8494,0.19,-0.41
8495,0.18,-0.405
8496,0.185,-0.39
8497,0.19,-0.405
8498,0.165,-0.405
8499,0.155,-0.39
8500,0.17,-0.415
8501,0.16,-0.43
8502,0.16,-0.42
8503,0.15,-0.41
8504,0.16,-0.41
8505,0.155,-0.41
8506,0.145,-0.41
8507,0.18,-0.415
8508,0.16,-0.42
8509,0.13,-0.42
8510,0.125,-0.41
8511,0.14,-0.385
8512,0.14,-0.375
8513,0.115,-0.4
8514,0.135,-0.4
8515,0.135,-0.4
8516,0.11,-0.385
8517,0.115,-0.425
8518,0.08,-0.4
8519,0.105,-0.395
8520,0.09,-0.385
8521,0.1,-0.38
8522,0.1,-0.4
8523,0.11,-0.37
8524,0.09,-0.39
8525,0.09,-0.375
8526,0.085,-0.415
8527,0.09,-0.37
8528,0.085,-0.38
8529,0.09,-0.38
8530,0.09,-0.375
8531,0.095,-0.375
8532,0.105,-0.385
8533,0.105,-0.37
8534,0.09,-0.335
8535,0.11,-0.345
8536,0.09,-0.315
8537,0.065,-0.265
8538,0.11,-0.245
8539,0.1,-0.245
8540,0.115,-0.21
8541,0.145,-0.2
8542,0.175,-0.145
8543,0.2,-0.12
8544,0.245,-0.135
8545,0.28,-0.13
8546,0.275,-0.16
8547,0.255,-0.21
8548,0.24,-0.215
8549,0.235,-0.22
8550,0.18,-0.25
8551,0.135,-0.265
8552,0.12,-0.29
8553,0.11,-0.3
8554,0.105,-0.33
8555,0.03,-0.34
8556,0.005,-0.39
8557,0,-0.42
8558,0.005,-0.415
8559,0.015,-0.41
8560,0,-0.42
8561,0.015,-0.44
8562,0,-0.425
8563,0,-0.4
8564,-0.01,-0.44
8565,0.005,-0.42
8566,0.02,-0.445
8567,0,-0.435
8568,0.01,-0.425
8569,0,-0.425
8570,0,-0.445
8571,0,-0.41
8572,0.01,-0.4
8573,0.02,-0.42
8574,0.01,-0.415
8575,0.015,-0.42
8576,0.005,-0.4
8577,0.005,-0.42
8578,0.005,-0.39
8579,0.015,-0.375
8580,0,-0.345
8581,0.025,-0.24
8582,0.03,-0.06
8583,0.06,0.22
8584,0.16,0.61
8585,0.18,0.95
8586,-0.05,1.19
8587,-0.44,1.44
8588,-1.09,1.715
8589,-1.875,1.975
8590,-2.52,2.115
8591,-2.94,2.15
8592,-3.075,2.095
8593,-2.965,2
8594,-2.81,1.82
8595,-2.555,1.675
8596,-2.405,1.55
8597,-2.28,1.44
8598,-2.07,1.485
8599,-1.94,1.675
8600,-1.815,1.955
8601,-1.7,2.115
8602,-1.54,1.92
8603,-1.39,1.345
8604,-1.275,0.67
8605,-1.12,0.15
8606,-0.965,-0.26
8607,-0.795,-0.455
8608,-0.625,-0.575
8609,-0.44,-0.69
8610,-0.275,-0.7
8611,-0.08,-0.68
8612,0.12,-0.665
8613,0.255,-0.67
8614,0.355,-0.68
8615,0.44,-0.68
8616,0.485,-0.68
8617,0.52,-0.675
8618,0.555,-0.65
8619,0.58,-0.66
8620,0.585,-0.665
8621,0.585,-0.66
8622,0.585,-0.655
8623,0.61,-0.635
8624,0.62,-0.64
8625,0.635,-0.665
8626,0.63,-0.66
8627,0.65,-0.64
8628,0.64,-0.635
8629,0.68,-0.66
8630,0.68,-0.66
8631,0.7,-0.67
8632,0.72,-0.64
8633,0.715,-0.655
8634,0.745,-0.675
8635,0.76,-0.66
8636,0.815,-0.7
