0rder,ECG1,ECG2
36782,-0.815,-0.32
36783,-0.81,-0.305
36784,-0.8,-0.295
36785,-0.8,-0.275
36786,-0.785,-0.19
36787,-0.8,-0.025
36788,-0.8,0.21
36789,-0.735,0.565
36790,-0.75,1.005
36791,-0.8,1.35
36792,-0.93,1.66
36793,-1.18,1.975
36794,-1.485,2.31
36795,-1.725,2.455
36796,-1.9,2.45
36797,-1.925,2.38
36798,-1.87,2.26
36799,-1.795,2.105
36800,-1.69,1.935
36801,-1.675,1.8
36802,-1.625,1.69
36803,-1.54,1.715
36804,-1.485,1.88
36805,-1.445,2.135
36806,-1.405,2.41
36807,-1.365,2.345
36808,-1.31,1.81
36809,-1.27,1.05
36810,-1.225,0.375
36811,-1.165,-0.08
36812,-1.1,-0.35
36813,-1.04,-0.48
36814,-0.965,-0.56
36815,-0.905,-0.585
36816,-0.835,-0.54
36817,-0.775,-0.55
36818,-0.735,-0.575
36819,-0.72,-0.595
36820,-0.65,-0.555
36821,-0.635,-0.565
36822,-0.63,-0.565
36823,-0.62,-0.56
36824,-0.595,-0.545
36825,-0.605,-0.53
36826,-0.635,-0.535
36827,-0.615,-0.525
36828,-0.605,-0.505
36829,-0.58,-0.53
36830,-0.595,-0.505
36831,-0.59,-0.49
36832,-0.565,-0.48
36833,-0.56,-0.51
36834,-0.58,-0.505
36835,-0.57,-0.49
36836,-0.595,-0.46
36837,-0.55,-0.45
36838,-0.555,-0.475
36839,-0.54,-0.475
36840,-0.53,-0.465
36841,-0.51,-0.47
36842,-0.5,-0.525
36843,-0.49,-0.52
36844,-0.475,-0.525
36845,-0.47,-0.545
36846,-0.47,-0.555
36847,-0.48,-0.575
36848,-0.44,-0.595
36849,-0.415,-0.6
36850,-0.4,-0.625
36851,-0.4,-0.665
36852,-0.375,-0.67
36853,-0.37,-0.67
36854,-0.365,-0.655
36855,-0.365,-0.665
36856,-0.375,-0.64
36857,-0.36,-0.61
36858,-0.365,-0.57
36859,-0.365,-0.56
36860,-0.385,-0.535
36861,-0.41,-0.5
36862,-0.445,-0.46
36863,-0.475,-0.41
36864,-0.49,-0.365
36865,-0.525,-0.295
36866,-0.555,-0.26
36867,-0.57,-0.25
36868,-0.6,-0.24
36869,-0.6,-0.225
36870,-0.62,-0.205
36871,-0.645,-0.2
36872,-0.675,-0.2
36873,-0.68,-0.215
36874,-0.73,-0.21
36875,-0.735,-0.225
36876,-0.73,-0.225
36877,-0.725,-0.215
36878,-0.725,-0.21
36879,-0.725,-0.225
36880,-0.735,-0.245
36881,-0.75,-0.245
36882,-0.76,-0.235
36883,-0.79,-0.25
36884,-0.77,-0.255
36885,-0.735,-0.255
36886,-0.765,-0.26
36887,-0.745,-0.255
36888,-0.715,-0.27
36889,-0.715,-0.265
36890,-0.73,-0.26
36891,-0.755,-0.27
36892,-0.745,-0.275
36893,-0.755,-0.285
36894,-0.77,-0.295
36895,-0.75,-0.28
36896,-0.715,-0.285
36897,-0.72,-0.305
36898,-0.7,-0.27
36899,-0.715,-0.3
36900,-0.695,-0.32
36901,-0.73,-0.32
36902,-0.715,-0.32
36903,-0.73,-0.3
36904,-0.685,-0.31
36905,-0.685,-0.325
36906,-0.665,-0.32
36907,-0.675,-0.315
36908,-0.685,-0.325
36909,-0.69,-0.33
36910,-0.72,-0.33
36911,-0.72,-0.305
36912,-0.72,-0.32
36913,-0.71,-0.32
36914,-0.695,-0.32
36915,-0.68,-0.315
36916,-0.665,-0.335
36917,-0.655,-0.32
36918,-0.655,-0.295
36919,-0.665,-0.3
36920,-0.665,-0.3
36921,-0.665,-0.32
36922,-0.645,-0.3
36923,-0.63,-0.29
36924,-0.62,-0.315
36925,-0.615,-0.32
36926,-0.605,-0.295
36927,-0.545,-0.29
36928,-0.34,-0.3
36929,-0.23,-0.31
36930,-0.215,-0.275
36931,-0.175,-0.295
36932,-0.165,-0.28
36933,-0.13,-0.3
36934,-0.115,-0.285
36935,-0.115,-0.28
36936,-0.105,-0.28
36937,-0.125,-0.29
36938,-0.145,-0.28
36939,-0.14,-0.285
36940,-0.13,-0.28
36941,-0.125,-0.28
36942,-0.12,-0.27
36943,-0.12,-0.265
36944,-0.11,-0.275
36945,-0.135,-0.26
36946,-0.125,-0.245
36947,-0.135,-0.26
36948,-0.16,-0.25
36949,-0.16,-0.27
36950,-0.15,-0.245
36951,-0.11,-0.205
36952,-0.13,-0.15
36953,-0.12,-0.135
36954,-0.12,-0.13
36955,-0.11,-0.105
36956,-0.075,-0.095
36957,-0.08,-0.06
36958,-0.1,-0.02
36959,-0.045,-0.025
36960,-0.02,-0.06
36961,-0.03,-0.1
36962,-0.035,-0.105
36963,-0.05,-0.12
36964,-0.06,-0.11
36965,-0.075,-0.165
36966,-0.1,-0.15
36967,-0.11,-0.185
36968,-0.08,-0.19
36969,-0.085,-0.21
36970,-0.105,-0.23
36971,-0.115,-0.275
36972,-0.1,-0.295
36973,-0.115,-0.295
36974,-0.12,-0.28
36975,-0.14,-0.275
36976,-0.12,-0.27
36977,-0.1,-0.3
36978,-0.115,-0.295
36979,-0.1,-0.285
36980,-0.07,-0.285
36981,-0.1,-0.295
36982,-0.115,-0.295
36983,-0.11,-0.28
36984,-0.1,-0.285
36985,-0.105,-0.31
36986,-0.11,-0.295
36987,-0.075,-0.27
36988,-0.065,-0.28
36989,-0.065,-0.295
36990,-0.02,-0.265
36991,-0.035,-0.26
36992,-0.02,-0.26
36993,-0.06,-0.25
36994,-0.08,-0.215
36995,-0.04,-0.11
36996,-0.025,0.04
36997,-0.025,0.24
36998,0.015,0.58
36999,0.04,0.95
37000,0.015,1.23
37001,-0.075,1.485
37002,-0.255,1.78
37003,-0.575,2.08
37004,-0.8,2.23
37005,-0.98,2.2
37006,-1.015,2.14
37007,-0.94,2.105
37008,-0.86,1.93
37009,-0.81,1.77
37010,-0.75,1.62
37011,-0.7,1.51
37012,-0.64,1.45
37013,-0.58,1.57
37014,-0.54,1.825
37015,-0.53,2.16
37016,-0.46,2.14
37017,-0.43,1.66
37018,-0.365,0.895
37019,-0.33,0.205
37020,-0.265,-0.185
37021,-0.225,-0.4
37022,-0.195,-0.47
37023,-0.13,-0.475
37024,-0.025,-0.515
37025,0.055,-0.49
37026,0.12,-0.475
37027,0.18,-0.45
37028,0.225,-0.46
37029,0.235,-0.455
37030,0.26,-0.47
37031,0.255,-0.455
37032,0.28,-0.435
37033,0.295,-0.435
37034,0.295,-0.44
37035,0.29,-0.445
37036,0.315,-0.425
37037,0.305,-0.405
37038,0.295,-0.41
37039,0.31,-0.41
37040,0.315,-0.39
37041,0.3,-0.385
37042,0.3,-0.38
37043,0.32,-0.39
37044,0.315,-0.385
37045,0.35,-0.375
37046,0.35,-0.375
37047,0.345,-0.385
37048,0.37,-0.395
37049,0.35,-0.395
37050,0.35,-0.4
37051,0.34,-0.41
37052,0.36,-0.425
37053,0.39,-0.435
37054,0.395,-0.465
37055,0.4,-0.475
37056,0.41,-0.51
37057,0.445,-0.51
37058,0.45,-0.515
37059,0.445,-0.55
37060,0.46,-0.55
37061,0.485,-0.57
37062,0.46,-0.575
37063,0.5,-0.595
37064,0.53,-0.59
37065,0.525,-0.595
37066,0.53,-0.58
37067,0.51,-0.555
37068,0.495,-0.525
37069,0.475,-0.49
37070,0.47,-0.475
37071,0.455,-0.41
37072,0.455,-0.375
37073,0.43,-0.365
37074,0.435,-0.32
37075,0.405,-0.26
37076,0.355,-0.225
37077,0.36,-0.19
37078,0.35,-0.185
37079,0.31,-0.18
37080,0.295,-0.16
37081,0.265,-0.17
37082,0.255,-0.16
37083,0.255,-0.16
37084,0.25,-0.16
37085,0.235,-0.165
37086,0.22,-0.185
37087,0.195,-0.18
37088,0.175,-0.185
37089,0.185,-0.185
37090,0.165,-0.205
37091,0.16,-0.19
37092,0.15,-0.2
37093,0.165,-0.19
37094,0.19,-0.205
37095,0.19,-0.22
37096,0.17,-0.21
37097,0.17,-0.215
37098,0.18,-0.235
37099,0.15,-0.245
37100,0.18,-0.225
37101,0.155,-0.225
37102,0.175,-0.215
37103,0.17,-0.25
37104,0.175,-0.265
37105,0.185,-0.24
37106,0.19,-0.24
37107,0.18,-0.25
37108,0.18,-0.255
37109,0.14,-0.255
37110,0.135,-0.26
37111,0.145,-0.26
37112,0.145,-0.27
37113,0.18,-0.27
37114,0.185,-0.26
37115,0.15,-0.29
37116,0.16,-0.29
37117,0.15,-0.26
37118,0.145,-0.27
37119,0.145,-0.285
37120,0.145,-0.29
37121,0.17,-0.29
37122,0.15,-0.265
37123,0.165,-0.275
37124,0.17,-0.285
37125,0.18,-0.28
37126,0.165,-0.26
37127,0.175,-0.255
37128,0.18,-0.27
37129,0.14,-0.265
37130,0.155,-0.265
37131,0.16,-0.255
37132,0.16,-0.27
37133,0.16,-0.25
37134,0.145,-0.255
37135,0.165,-0.255
37136,0.155,-0.245
37137,0.17,-0.265
37138,0.16,-0.235
37139,0.155,-0.225
37140,0.15,-0.23
37141,0.17,-0.245
37142,0.185,-0.265
37143,0.18,-0.22
37144,0.175,-0.215
37145,0.18,-0.24
37146,0.165,-0.235
37147,0.16,-0.22
37148,0.17,-0.21
37149,0.17,-0.205
37150,0.175,-0.235
37151,0.165,-0.22
37152,0.165,-0.205
37153,0.19,-0.215
37154,0.205,-0.215
37155,0.185,-0.205
37156,0.17,-0.2
37157,0.2,-0.195
37158,0.2,-0.2
37159,0.19,-0.195
37160,0.18,-0.2
37161,0.2,-0.2
37162,0.21,-0.21
37163,0.205,-0.2
37164,0.205,-0.175
37165,0.21,-0.185
37166,0.21,-0.18
37167,0.205,-0.19
37168,0.185,-0.135
37169,0.17,-0.095
37170,0.175,-0.075
37171,0.22,-0.065
37172,0.26,-0.06
37173,0.25,-0.025
37174,0.25,0.005
37175,0.28,0.015
37176,0.25,0.01
37177,0.275,0.01
37178,0.265,0
37179,0.245,-0.05
37180,0.24,-0.065
37181,0.235,-0.05
37182,0.235,-0.06
37183,0.24,-0.115
37184,0.225,-0.11
37185,0.2,-0.13
37186,0.175,-0.13
37187,0.16,-0.185
37188,0.155,-0.22
37189,0.165,-0.245
37190,0.175,-0.245
37191,0.17,-0.25
37192,0.165,-0.245
37193,0.16,-0.26
37194,0.185,-0.255
37195,0.145,-0.24
37196,0.135,-0.255
37197,0.125,-0.245
37198,0.135,-0.255
37199,0.15,-0.245
37200,0.16,-0.24
37201,0.145,-0.24
37202,0.135,-0.25
37203,0.135,-0.24
37204,0.135,-0.245
37205,0.15,-0.245
37206,0.125,-0.24
37207,0.105,-0.245
37208,0.1,-0.21
37209,0.105,-0.21
37210,0.105,-0.225
37211,0.12,-0.2
37212,0.145,-0.165
37213,0.135,-0.105
37214,0.12,0.06
37215,0.15,0.24
37216,0.155,0.505
37217,0.19,0.815
37218,0.13,1.07
37219,-0.005,1.3
37220,-0.18,1.585
37221,-0.435,1.855
37222,-0.69,2.055
37223,-0.87,2.07
37224,-0.96,2.03
37225,-0.935,1.96
37226,-0.89,1.82
37227,-0.84,1.63
37228,-0.8,1.5
37229,-0.755,1.345
37230,-0.65,1.235
37231,-0.56,1.215
37232,-0.545,1.375
37233,-0.525,1.635
37234,-0.5,1.85
37235,-0.45,1.69
37236,-0.41,1.12
37237,-0.355,0.445
37238,-0.33,-0.09
37239,-0.275,-0.385
37240,-0.18,-0.52
37241,-0.13,-0.505
37242,-0.065,-0.47
37243,-0.005,-0.455
37244,0.045,-0.425
37245,0.115,-0.38
37246,0.155,-0.36
37247,0.195,-0.38
37248,0.26,-0.385
37249,0.285,-0.375
37250,0.305,-0.355
37251,0.285,-0.34
37252,0.28,-0.35
37253,0.315,-0.335
37254,0.295,-0.33
37255,0.285,-0.32
37256,0.3,-0.32
37257,0.315,-0.32
37258,0.305,-0.3
37259,0.33,-0.31
37260,0.325,-0.31
37261,0.335,-0.305
37262,0.33,-0.32
37263,0.33,-0.305
37264,0.33,-0.315
37265,0.32,-0.295
37266,0.315,-0.315
37267,0.335,-0.32
37268,0.315,-0.295
37269,0.37,-0.335
37270,0.38,-0.335
37271,0.385,-0.365
37272,0.355,-0.355
37273,0.375,-0.37
37274,0.37,-0.395
37275,0.355,-0.415
37276,0.36,-0.445
37277,0.365,-0.455
37278,0.385,-0.465
37279,0.42,-0.47
37280,0.44,-0.47
37281,0.44,-0.49
37282,0.44,-0.495
37283,0.45,-0.53
37284,0.435,-0.505
37285,0.41,-0.52
37286,0.455,-0.49
37287,0.445,-0.49
37288,0.44,-0.47
37289,0.45,-0.42
37290,0.445,-0.38
37291,0.41,-0.365
37292,0.38,-0.315
37293,0.34,-0.275
37294,0.335,-0.255
37295,0.325,-0.21
37296,0.295,-0.19
37297,0.255,-0.15
37298,0.245,-0.16
37299,0.25,-0.14
37300,0.225,-0.155
37301,0.185,-0.155
37302,0.145,-0.16
37303,0.115,-0.15
37304,0.1,-0.16
37305,0.105,-0.16
37306,0.11,-0.175
37307,0.105,-0.16
37308,0.1,-0.17
37309,0.105,-0.16
37310,0.085,-0.175
37311,0.085,-0.195
37312,0.07,-0.215
37313,0.025,-0.2
37314,0.03,-0.225
37315,0.045,-0.22
37316,0.05,-0.235
37317,0.065,-0.21
37318,0.075,-0.2
37319,0.07,-0.24
37320,0.05,-0.245
37321,0.035,-0.225
37322,0.045,-0.225
37323,0.055,-0.24
37324,0.055,-0.27
37325,0.05,-0.25
37326,0.065,-0.245
37327,0.07,-0.265
37328,0.065,-0.285
37329,0.075,-0.265
37330,0.065,-0.28
37331,0.065,-0.27
37332,0.055,-0.29
37333,0.035,-0.295
37334,0.03,-0.28
37335,0.055,-0.285
37336,0.05,-0.29
37337,0.05,-0.29
37338,0.07,-0.27
37339,0.075,-0.265
37340,0.07,-0.29
37341,0.06,-0.28
37342,0.03,-0.26
37343,0.05,-0.265
37344,0.06,-0.285
37345,0.06,-0.28
37346,0.085,-0.265
37347,0.075,-0.275
37348,0.075,-0.275
37349,0.06,-0.27
37350,0.06,-0.275
37351,0.06,-0.26
37352,0.065,-0.28
37353,0.06,-0.25
37354,0.055,-0.26
37355,0.065,-0.245
37356,0.05,-0.255
37357,0.065,-0.245
37358,0.055,-0.24
37359,0.06,-0.25
37360,0.065,-0.24
37361,0.035,-0.27
37362,0.035,-0.24
37363,0.04,-0.25
37364,0.07,-0.23
37365,0.065,-0.265
37366,0.075,-0.255
37367,0.085,-0.25
37368,0.065,-0.235
37369,0.07,-0.24
37370,0.045,-0.255
37371,0.04,-0.24
37372,0.05,-0.245
37373,0.04,-0.245
37374,0.05,-0.25
37375,0.07,-0.235
37376,0.05,-0.215
37377,0.065,-0.235
37378,0.05,-0.235
37379,0.05,-0.23
37380,0.035,-0.215
37381,0.03,-0.2
37382,0.01,-0.215
37383,0.03,-0.235
37384,0.045,-0.215
37385,0.055,-0.215
37386,0.065,-0.23
37387,0.065,-0.195
37388,0.06,-0.145
37389,0.04,-0.125
37390,0.045,-0.095
37391,0.075,-0.085
37392,0.08,-0.05
37393,0.12,-0.015
37394,0.13,-0.01
37395,0.14,-0.04
37396,0.14,-0.01
37397,0.165,-0.02
37398,0.13,-0.065
37399,0.125,-0.08
37400,0.115,-0.095
37401,0.105,-0.095
37402,0.115,-0.13
37403,0.095,-0.155
37404,0.12,-0.16
37405,0.1,-0.15
37406,0.07,-0.19
37407,0.035,-0.225
37408,0.04,-0.25
37409,0.055,-0.265
37410,0.04,-0.26
37411,0.06,-0.26
37412,0.06,-0.245
37413,0.065,-0.255
37414,0.085,-0.265
37415,0.08,-0.25
37416,0.055,-0.265
37417,0.08,-0.25
37418,0.065,-0.245
37419,0.025,-0.265
37420,0.08,-0.25
37421,0.09,-0.255
37422,0.09,-0.25
37423,0.09,-0.25
37424,0.08,-0.24
37425,0.075,-0.255
37426,0.09,-0.25
37427,0.07,-0.24
37428,0.04,-0.225
37429,0.05,-0.215
37430,0.065,-0.16
37431,0.08,-0.1
37432,0.085,0.025
37433,0.09,0.185
37434,0.08,0.475
37435,0.105,0.77
37436,0.075,1.01
37437,-0.03,1.235
37438,-0.22,1.49
37439,-0.505,1.765
37440,-0.765,1.95
37441,-0.94,1.965
37442,-0.985,1.905
37443,-0.97,1.805
37444,-0.91,1.61
37445,-0.85,1.445
37446,-0.8,1.285
37447,-0.785,1.13
37448,-0.7,1.055
37449,-0.635,1.15
37450,-0.595,1.38
37451,-0.555,1.65
37452,-0.505,1.655
37453,-0.445,1.295
37454,-0.405,0.61
37455,-0.375,-0.03
37456,-0.32,-0.385
37457,-0.295,-0.555
37458,-0.215,-0.545
37459,-0.14,-0.49
37460,-0.055,-0.455
37461,0.015,-0.415
37462,0.06,-0.365
37463,0.13,-0.35
37464,0.185,-0.35
37465,0.2,-0.36
37466,0.205,-0.35
37467,0.195,-0.34
37468,0.21,-0.34
37469,0.25,-0.335
37470,0.25,-0.31
37471,0.245,-0.315
37472,0.23,-0.305
37473,0.265,-0.32
37474,0.24,-0.31
37475,0.23,-0.29
37476,0.235,-0.31
37477,0.25,-0.31
37478,0.26,-0.295
37479,0.27,-0.27
37480,0.25,-0.28
37481,0.255,-0.29
37482,0.25,-0.31
37483,0.245,-0.305
37484,0.255,-0.285
37485,0.275,-0.315
37486,0.305,-0.315
37487,0.3,-0.315
37488,0.325,-0.34
37489,0.325,-0.37
37490,0.325,-0.38
37491,0.32,-0.37
37492,0.315,-0.385
37493,0.34,-0.43
37494,0.365,-0.44
37495,0.365,-0.45
37496,0.385,-0.45
37497,0.42,-0.435
37498,0.44,-0.48
37499,0.41,-0.465
37500,0.42,-0.475
37501,0.43,-0.49
37502,0.42,-0.455
37503,0.41,-0.475
37504,0.4,-0.43
37505,0.395,-0.395
37506,0.395,-0.38
37507,0.375,-0.365
37508,0.37,-0.295
37509,0.325,-0.255
37510,0.31,-0.225
37511,0.285,-0.195
37512,0.26,-0.165
37513,0.21,-0.135
37514,0.185,-0.145
37515,0.185,-0.135
37516,0.195,-0.11
37517,0.19,-0.12
37518,0.15,-0.125
37519,0.135,-0.145
37520,0.1,-0.155
37521,0.075,-0.145
37522,0.1,-0.17
37523,0.065,-0.19
37524,0.06,-0.175
37525,0.085,-0.19
37526,0.085,-0.195
37527,0.095,-0.2
37528,0.065,-0.205
37529,0.055,-0.2
37530,0.065,-0.21
37531,0.04,-0.225
37532,0.025,-0.225
37533,0.02,-0.215
37534,0.045,-0.22
37535,0.065,-0.23
37536,0.06,-0.25
37537,0.02,-0.26
37538,0.02,-0.235
37539,0.03,-0.24
37540,0,-0.245
37541,0.005,-0.25
37542,-0.01,-0.24
37543,0,-0.27
37544,0.01,-0.28
37545,0.015,-0.28
37546,0.04,-0.265
37547,0.045,-0.27
37548,0.03,-0.285
37549,0,-0.31
37550,0.005,-0.285
37551,0.015,-0.28
37552,-0.015,-0.305
37553,0,-0.3
37554,0.015,-0.285
37555,0.025,-0.275
37556,0.01,-0.315
37557,0.025,-0.31
37558,0.01,-0.3
37559,0.02,-0.285
37560,0.03,-0.295
37561,-0.005,-0.305
37562,-0.01,-0.3
37563,0.005,-0.29
37564,0,-0.27
37565,-0.015,-0.295
37566,-0.01,-0.275
37567,0,-0.285
37568,-0.025,-0.28
37569,-0.055,-0.285
37570,-0.04,-0.29
37571,-0.045,-0.285
37572,-0.045,-0.275
37573,-0.025,-0.27
37574,-0.01,-0.275
37575,-0.02,-0.255
37576,-0.03,-0.26
37577,-0.035,-0.275
37578,-0.03,-0.27
37579,-0.05,-0.255
37580,-0.04,-0.255
37581,-0.045,-0.25
37582,-0.035,-0.26
37583,-0.02,-0.27
37584,-0.01,-0.25
37585,0,-0.265
37586,-0.04,-0.26
37587,-0.06,-0.27
37588,-0.045,-0.245
37589,-0.05,-0.255
37590,-0.085,-0.25
37591,-0.07,-0.24
37592,-0.045,-0.245
37593,-0.05,-0.25
37594,-0.055,-0.255
37595,-0.04,-0.255
37596,-0.04,-0.24
37597,-0.045,-0.24
37598,-0.05,-0.24
37599,-0.045,-0.23
37600,-0.05,-0.245
37601,-0.06,-0.225
37602,-0.04,-0.235
37603,-0.045,-0.22
37604,-0.04,-0.19
37605,-0.06,-0.165
37606,-0.04,-0.15
37607,-0.025,-0.13
37608,-0.045,-0.1
37609,-0.025,-0.09
37610,-0.04,-0.045
37611,-0.015,-0.045
37612,0.015,-0.045
37613,0.015,-0.04
37614,0.01,-0.075
37615,0.015,-0.115
37616,0.005,-0.125
37617,-0.015,-0.105
37618,-0.025,-0.14
37619,-0.05,-0.16
37620,-0.03,-0.19
37621,-0.025,-0.21
37622,-0.065,-0.205
37623,-0.085,-0.26
37624,-0.06,-0.285
37625,-0.08,-0.3
37626,-0.08,-0.305
37627,-0.095,-0.295
37628,-0.095,-0.315
37629,-0.085,-0.325
37630,-0.1,-0.305
37631,-0.08,-0.305
37632,-0.07,-0.32
37633,-0.08,-0.305
37634,-0.085,-0.315
37635,-0.095,-0.305
37636,-0.105,-0.305
37637,-0.1,-0.315
37638,-0.095,-0.295
37639,-0.115,-0.27
37640,-0.11,-0.275
37641,-0.07,-0.28
37642,-0.085,-0.28
37643,-0.1,-0.285
37644,-0.1,-0.28
37645,-0.09,-0.265
37646,-0.12,-0.265
37647,-0.115,-0.235
37648,-0.115,-0.205
37649,-0.125,-0.135
37650,-0.13,0.065
37651,-0.11,0.31
37652,-0.09,0.675
37653,-0.09,1.065
37654,-0.175,1.315
37655,-0.315,1.59
37656,-0.57,1.885
37657,-0.83,2.16
37658,-1.075,2.335
37659,-1.225,2.325
37660,-1.215,2.265
37661,-1.13,2.16
37662,-1.09,1.985
37663,-1.035,1.81
37664,-1.005,1.655
37665,-0.97,1.54
37666,-0.895,1.515
37667,-0.875,1.695
37668,-0.845,1.965
37669,-0.77,2.195
37670,-0.725,2.105
37671,-0.67,1.59
37672,-0.64,0.87
37673,-0.63,0.25
37674,-0.56,-0.14
37675,-0.535,-0.335
37676,-0.455,-0.43
37677,-0.365,-0.51
37678,-0.31,-0.525
37679,-0.245,-0.515
37680,-0.205,-0.49
37681,-0.145,-0.47
37682,-0.13,-0.49
37683,-0.11,-0.49
37684,-0.125,-0.48
37685,-0.11,-0.475
37686,-0.065,-0.465
37687,-0.06,-0.47
37688,-0.065,-0.44
37689,-0.055,-0.455
37690,-0.075,-0.43
37691,-0.08,-0.425
37692,-0.09,-0.405
37693,-0.09,-0.37
37694,-0.075,-0.405
37695,-0.07,-0.395
37696,-0.08,-0.38
37697,-0.06,-0.36
37698,-0.04,-0.38
37699,-0.05,-0.38
37700,-0.05,-0.385
37701,-0.03,-0.38
37702,-0.05,-0.375
37703,-0.075,-0.395
37704,-0.07,-0.38
37705,-0.035,-0.39
37706,0,-0.41
37707,0.005,-0.44
37708,0,-0.45
37709,0.005,-0.445
37710,0,-0.465
37711,0.01,-0.485
37712,0.035,-0.525
37713,0.045,-0.525
37714,0.075,-0.545
37715,0.055,-0.54
37716,0.08,-0.565
37717,0.115,-0.56
37718,0.115,-0.555
37719,0.07,-0.56
37720,0.065,-0.535
37721,0.09,-0.525
37722,0.08,-0.49
37723,0.05,-0.475
37724,0.035,-0.43
37725,0.045,-0.38
37726,0.04,-0.315
37727,0.035,-0.3
37728,0,-0.24
37729,-0.03,-0.21
37730,-0.06,-0.195
37731,-0.09,-0.215
37732,-0.1,-0.18
37733,-0.115,-0.16
37734,-0.11,-0.15
37735,-0.105,-0.175
37736,-0.14,-0.175
37737,-0.14,-0.19
37738,-0.17,-0.195
37739,-0.21,-0.195
37740,-0.225,-0.195
37741,-0.23,-0.19
37742,-0.235,-0.2
37743,-0.23,-0.21
37744,-0.255,-0.23
37745,-0.255,-0.22
37746,-0.245,-0.21
37747,-0.285,-0.22
37748,-0.295,-0.255
37749,-0.325,-0.26
37750,-0.3,-0.25
37751,-0.325,-0.25
37752,-0.345,-0.255
37753,-0.335,-0.28
37754,-0.315,-0.235
37755,-0.295,-0.26
37756,-0.32,-0.285
37757,-0.32,-0.275
37758,-0.38,-0.27
37759,-0.48,-0.275
37760,-0.705,-0.295
37761,-0.765,-0.315
37762,-0.75,-0.31
37763,-0.755,-0.31
37764,-0.73,-0.295
37765,-0.77,-0.31
37766,-0.75,-0.31
37767,-0.77,-0.31
37768,-0.775,-0.32
37769,-0.805,-0.335
37770,-0.795,-0.345
37771,-0.83,-0.335
37772,-0.825,-0.34
37773,-0.815,-0.335
37774,-0.81,-0.34
37775,-0.825,-0.35
37776,-0.82,-0.36
37777,-0.85,-0.35
37778,-0.86,-0.345
37779,-0.885,-0.355
37780,-0.915,-0.33
37781,-0.91,-0.345
37782,-0.905,-0.345
37783,-0.895,-0.34
37784,-0.98,-0.34
37785,-1.135,-0.335
37786,-1.135,-0.34
37787,-1.15,-0.32
37788,-1.17,-0.33
37789,-1.16,-0.34
37790,-1.165,-0.315
37791,-1.17,-0.31
37792,-1.155,-0.315
37793,-1.135,-0.315
37794,-1.08,-0.33
37795,-0.965,-0.31
37796,-0.955,-0.31
37797,-0.945,-0.29
37798,-0.945,-0.32
37799,-0.985,-0.305
37800,-0.985,-0.335
37801,-0.985,-0.285
37802,-0.96,-0.33
37803,-0.96,-0.315
37804,-1,-0.295
37805,-1.015,-0.32
37806,-0.97,-0.295
37807,-1,-0.27
37808,-0.985,-0.295
37809,-1.01,-0.29
37810,-0.99,-0.29
37811,-0.955,-0.285
37812,-0.965,-0.295
37813,-0.98,-0.27
37814,-0.99,-0.295
37815,-1.025,-0.295
37816,-1.115,-0.28
37817,-1.13,-0.27
37818,-1.12,-0.28
37819,-1.095,-0.28
37820,-1.105,-0.275
37821,-1.115,-0.22
37822,-1.11,-0.195
37823,-1.085,-0.185
37824,-1.075,-0.16
37825,-1.075,-0.125
37826,-1.055,-0.11
37827,-1.05,-0.105
37828,-1.03,-0.1
37829,-1.02,-0.075
37830,-0.98,-0.07
37831,-1,-0.125
37832,-1,-0.18
37833,-1.015,-0.17
37834,-1.035,-0.2
37835,-1.045,-0.21
37836,-1.075,-0.25
37837,-1.085,-0.23
37838,-1.09,-0.245
37839,-1.115,-0.245
37840,-1.1,-0.335
37841,-1.135,-0.33
37842,-1.145,-0.32
37843,-1.135,-0.335
37844,-1.14,-0.355
37845,-1.195,-0.36
37846,-1.235,-0.35
37847,-1.26,-0.345
37848,-1.345,-0.365
37849,-1.36,-0.37
37850,-1.355,-0.36
37851,-1.37,-0.345
37852,-1.37,-0.36
37853,-1.385,-0.345
37854,-1.375,-0.32
37855,-1.38,-0.34
37856,-1.415,-0.345
37857,-1.385,-0.35
37858,-1.38,-0.32
37859,-1.395,-0.33
37860,-1.39,-0.345
37861,-1.39,-0.355
37862,-1.41,-0.32
37863,-1.38,-0.3
37864,-1.4,-0.29
37865,-1.385,-0.21
37866,-1.395,-0.075
37867,-1.37,0.13
37868,-1.31,0.43
37869,-1.27,0.825
37870,-1.32,1.17
37871,-1.45,1.46
37872,-1.65,1.78
37873,-1.96,2.075
37874,-2.285,2.34
37875,-2.5,2.425
37876,-2.6,2.405
37877,-2.54,2.305
37878,-2.48,2.22
37879,-2.38,2.03
37880,-2.315,1.89
37881,-2.265,1.765
37882,-2.195,1.68
37883,-2.13,1.72
37884,-2.11,1.885
37885,-2.06,2.15
37886,-1.95,2.38
37887,-1.83,2.26
37888,-1.8,1.69
37889,-1.72,0.93
37890,-1.705,0.295
37891,-1.65,-0.12
37892,-1.51,-0.4
37893,-1.44,-0.505
37894,-1.345,-0.59
37895,-1.24,-0.625
37896,-1.105,-0.615
37897,-1.07,-0.58
37898,-1.105,-0.57
37899,-1.065,-0.61
37900,-0.945,-0.595
37901,-0.92,-0.585
37902,-0.945,-0.58
37903,-0.88,-0.585
37904,-0.815,-0.57
37905,-0.78,-0.57
37906,-0.745,-0.55
37907,-0.735,-0.555
37908,-0.74,-0.53
37909,-0.71,-0.53
37910,-0.72,-0.49
